academicYear,idOSYM,baseScore,topScore
2023,201110102,"368,35440","386,05527"
2022,201110102,"362,92880","385,29888"
2023,209310056,"367,39971","378,74385"
2022,209310056,"371,70264","390,71533"
2023,200211589,"372,47802","384,39737"
2022,200211589,"373,08353","387,64158"
2023,200690492,"375,45088","407,28748"
2022,200690492,"357,21895","402,19592"
2023,201610627,"371,23612","448,67288"
2022,201610627,"378,51770","484,55836"
2023,201610699,"374,01422","391,83553"
2022,201610699,"370,56402","459,73462"
2023,202910251,"377,54840","395,94655"
2022,202910251,"385,48824","397,77522"
2023,203210343,"376,24023","391,19850"
2022,203210343,"372,85588","406,07904"
2023,206290205,"369,59577","394,53005"
2022,206290205,"372,45041","396,38755"
2023,210000241,"371,91780","389,32397"
2023,205410292,"363,74809","458,70133"
2022,205410292,"357,77298","435,36852"
2023,209010135,"374,63785","387,62329"
2022,209010135,"372,08863","390,87094"
2023,206410650,"371,61274","413,61578"
2022,206410650,"376,59007","417,68873"
2023,200690501,"357,91928","407,27714"
2022,200690501,"346,59964","394,95105"
2023,209210089,"364,58062","383,33301"
2022,209210089,"354,68214","380,34164"
2023,210000185,"372,51933","468,50564"
2022,210000185,"382,91942","405,91944"
2023,205090143,"369,30206","378,92501"
2022,205090143,"359,85512","378,21799"
2023,203011104,"368,48688","382,72456"
2022,203011104,"369,19958","383,74775"
2023,209310027,"364,92906","372,48891"
2022,209310027,"367,21840","376,81173"
2023,202090264,"386,43286","411,21930"
2022,202090264,"394,09087","419,71079"
2023,209710171,"368,59769","381,64884"
2022,209710171,"367,30208","414,29468"
2023,200210758,"356,34152","358,55332"
2022,200210758,"341,12806","343,54643"
2023,202710941,"377,37665","396,68643"
2022,202710941,"386,22802","397,39356"
2023,209510124,"366,84644","390,97724"
2023,209010076,"371,94340","376,17458"
2022,209010076,"375,74687","397,43427"
2023,202410511,"362,80735","411,57162"
2022,202410511,"385,64954","419,98349"
2023,208750216,"375,22524","385,70907"
2022,208750216,"380,87987","394,59075"
2023,202210335,"370,42755","394,16539"
2022,202210335,"371,90441","394,88471"
2023,202710341,"370,92645","383,36704"
2022,202710341,"375,59463","387,87190"
2023,200210282,"367,52815","378,75195"
2022,200210282,"366,20803","385,04106"
2023,201110695,"386,44739","428,07570"
2022,201110695,"389,20448","423,53654"
2023,204712155,"367,99051","399,59182"
2022,204712155,"369,09962","378,72467"
2023,202712797,"370,76614","375,62734"
2022,202712797,"372,26199","378,61321"
2023,201410532,"369,98712","375,61927"
2022,201410532,"368,41269","385,60380"
2023,200210776,"364,78833","372,50298"
2022,200210776,"349,02938","354,51424"
2023,202410698,"368,76123","373,92904"
2022,202410698,"368,82992","385,92115"
2023,207610151,"368,35450","382,77029"
2022,207610151,"367,55965","378,01399"
2023,203510807,"377,01991","427,06283"
2022,203510807,"382,67872","431,97633"
2023,201010536,"367,16677","396,77984"
2022,201010536,"372,41272","399,71860"
2023,208750214,"366,08959","385,05045"
2022,208750214,"372,03764","380,86319"
2023,204810219,"362,46627","486,77186"
2022,204810219,"368,58821","479,86184"
2023,202910799,"375,41633","404,57902"
2022,202910799,"374,62720","440,32438"
2023,202590239,"390,49886","403,94080"
2022,202590239,"387,76979","410,92671"
2023,203110583,"364,97051","406,30143"
2022,203110583,"368,65526","387,01863"
2023,205710598,"362,98343","368,88045"
2022,205710598,"357,88688","368,78741"
2023,202090261,"371,97976","380,19380"
2022,202090261,"377,23367","390,62230"
2023,200690622,"359,91962","402,58267"
2022,200690622,"374,40923","416,23086"
2023,200851605,"366,48715","395,55012"
2022,200851605,"370,97893","387,93938"
2023,204790572,"361,12969","373,50586"
2022,204790572,"364,06779","427,60604"
2023,205590110,"365,36188","401,08635"
2022,205590110,"372,62732","423,88318"
2023,201190057,"358,99879","378,98647"
2022,201190057,"356,78152","363,94624"
2023,208310044,"359,97628","375,06194"
2022,208310044,"378,27225","395,01894"
2023,200210228,"358,15710","363,98019"
2022,200210228,"348,34244","358,97100"
2023,205590083,"363,29346","367,67607"
2022,205590083,"368,96611","370,54139"
2023,201710705,"361,40223","372,64963"
2022,201710705,"366,12269","415,26725"
2023,203211014,"368,51316","381,18175"
2022,203211014,"358,12266","383,37351"
2023,201490136,"374,48347","414,44870"
2023,203490195,"364,68419","443,40484"
2022,203490195,"356,01156","404,86967"
2023,209410042,"363,35782","369,83851"
2022,209410042,"365,48621","378,10553"
2023,201910157,"362,06911","390,26469"
2022,201910157,"368,69665","382,37623"
2023,204190397,"368,29280","372,14817"
2022,204190397,"368,90816","380,87974"
2023,209210061,"355,63632","361,70384"
2022,209210061,"349,59876","370,54761"
2023,206210688,"364,74736","380,45147"
2022,206210688,"366,07769","383,75339"
2023,205710517,"360,19260","384,51245"
2022,205710517,"342,57345","357,98407"
2023,201290453,"362,19837","406,73185"
2022,201290453,"368,27301","403,72557"
2023,203190108,"360,80081","374,67950"
2022,203190108,"353,41522","359,35869"
2023,200290215,"370,71440","421,81131"
2022,200290215,"375,78582","427,78204"
2023,205410265,"369,69938","426,23154"
2022,205410265,"384,63741","426,90961"
2023,201610663,"364,07991","389,15117"
2022,201610663,"364,93818","418,71311"
2023,200611646,"351,47637","379,93173"
2022,200611646,"344,26442","355,59071"
2023,203910787,"382,62894","532,46228"
2022,203910787,"394,40539","523,85893"
2023,210401942,"367,34261","383,72462"
2022,204510416,"376,09143","396,85180"
2023,202412701,"354,67464","396,71553"
2022,202412701,"354,45076","367,22350"
2023,210402110,"370,50865","398,04806"
2022,204510813,"364,37665","374,96121"
2023,204950396,"364,68602","364,68602"
2022,204950396,"368,44999","368,44999"
2023,204111939,---,---
2022,204111939,"369,85301","371,64870"
2023,206410102,"356,03712","375,92044"
2022,206410102,"371,13758","394,55477"
2023,210200325,"369,53522","386,36862"
2022,208590035,"366,34601","378,79406"
2023,210301424,"362,22694","394,78008"
2023,210401921,"363,13714","428,08753"
2022,204510028,"368,67846","385,36754"
2023,208151146,"364,19255","376,36333"
2022,208151146,"370,23728","383,18779"
2023,207210358,"362,12126","412,39660"
2022,207210358,"371,65830","427,93498"
2023,206410526,"360,48407","374,76946"
2022,206410526,"363,02927","383,95117"
2023,204950408,"360,08587","372,63677"
2022,204950408,"356,80631","396,90247"
2023,202110198,"351,49418","425,02963"
2022,202110198,"359,71045","419,92256"
2023,202790588,"365,60523","393,18301"
2022,202790588,"362,66232","371,08099"
2023,209810061,"361,97667","369,38592"
2022,209810061,"366,11528","378,13256"
2023,200851568,"361,47170","366,03119"
2022,200851568,"366,22505","400,33343"
2023,203011352,"364,73646","383,83928"
2022,203011352,"369,36096","415,98908"
2023,202310706,"361,30187","387,15913"
2022,202310706,"368,45392","386,70554"
2023,209810031,"359,57527","361,35990"
2022,209810031,"365,38879","377,28845"
2023,209210063,"347,49980","374,20442"
2022,209210063,"333,78457","346,37733"
2023,203111651,"360,56209","369,41484"
2022,203111651,"361,39660","363,64928"
2023,205090100,"362,55328","409,10842"
2022,205090100,"355,88656","371,71384"
2023,209810011,"363,82921","376,87841"
2022,209810011,"357,57494","371,52591"
2023,203211293,"358,23264","371,03270"
2022,203211293,"358,84300","387,96584"
2023,208151107,"360,89843","373,96477"
2022,208151107,"365,11871","377,92330"
2023,208410274,"372,16405","414,34307"
2022,208410274,"369,99489","394,90605"
2023,201790260,"364,36156","383,33750"
2022,201790260,"359,30691","366,41505"
2023,205410398,"344,14209","362,55644"
2022,205410398,"343,10739","372,99660"
2023,203190080,"348,33640","373,28732"
2022,203190080,"347,56731","357,39197"
2023,204790510,"357,95121","360,59171"
2022,204790510,"365,82619","376,18575"
2023,205090033,"359,50650","384,81492"
2022,205090033,"363,98959","382,39626"
2023,205090056,"359,46014","367,08641"
2022,205090056,"363,69202","376,91457"
2023,200690544,"338,35063","356,29147"
2022,200690544,"329,98099","342,80795"
2023,204950406,"361,95514","372,37677"
2022,204950406,"349,59949","358,03398"
2023,200310536,"357,83588","374,57334"
2022,200310536,"362,19300","392,75577"
2023,209110055,"360,49130","377,63722"
2022,209110055,"366,54920","374,40463"
2023,202610112,"358,04692","371,23849"
2022,202610112,"361,74653","374,49848"
2023,202390207,"359,21076","368,13602"
2022,202390207,"357,03482","361,76045"
2023,203851841,"355,70359","367,96521"
2022,203851841,"362,64260","382,85795"
2023,203011176,"358,30014","374,91465"
2022,203011176,"360,18088","372,78530"
2023,208450765,"348,80204","362,19995"
2022,208450765,"345,59914","357,68351"
2023,202410926,"359,28419","387,09970"
2022,202410926,"360,86844","375,27779"
2023,203010875,"357,16814","388,49830"
2022,203010875,"360,17351","369,97629"
2023,203490174,"351,42314","358,30497"
2022,203490174,"344,64596","371,47621"
2023,202110374,"353,57899","436,61171"
2022,202110374,"364,35369","462,79553"
2023,207510716,"353,66553","356,83637"
2022,207510716,"361,16330","372,69626"
2023,210200311,"355,10766","357,09073"
2022,208590052,"346,21226","360,90787"
2023,206410059,"350,19724","364,23153"
2022,206410059,"355,44044","363,25275"
2023,207650959,"353,63544","367,53378"
2022,207650959,"357,63152","370,59686"
2023,204810264,"364,73947","465,86176"
2022,204810264,"362,14746","465,73586"
2023,204910245,"355,83304","367,01507"
2022,204910245,"348,01912","353,00722"
2023,203590266,"351,87287","412,15099"
2023,203210864,"347,22013","353,08979"
2022,203210864,"337,79708","346,87603"
2023,208450725,"350,06482","365,20118"
2022,208450725,"355,49713","367,79409"
2023,202410874,"356,65499","373,43081"
2022,202410874,"359,37024","391,75147"
2023,208410308,"354,44413","372,65180"
2022,208410308,"357,86074","383,78150"
2023,200612353,"360,31019","392,99662"
2022,200612353,"376,02521","384,65801"
2023,200210722,"353,58336","366,79736"
2022,200210722,"345,64288","352,49906"
2023,200690678,"351,30674","374,52772"
2022,200690678,"360,25290","393,51750"
2023,201990485,"357,41953","368,35941"
2022,201990485,"355,25438","367,24653"
2023,202190183,"359,72361","441,29921"
2022,202190183,"358,26951","450,59923"
2023,203190110,"349,77417","372,32604"
2022,203190110,"353,04775","364,24270"
2023,202210152,"361,18987","384,01609"
2022,202210152,"371,60448","386,99921"
2023,203490216,"353,07265","359,51613"
2022,203490216,"357,49398","366,55223"
2023,202110629,"349,59782","422,58743"
2022,202110629,"350,89245","426,67834"
2023,204810025,"349,40030","443,43706"
2022,204810025,"351,66084","479,00897"
2023,200510613,"363,74407","399,72149"
2022,200510613,"378,83613","415,83159"
2023,202090288,"347,05761","354,53328"
2022,202090288,"337,22601","374,03723"
2023,203411312,"337,30570","342,24681"
2022,203411312,"331,64650","346,81068"
2023,209110059,"349,26847","366,81476"
2022,209110059,"339,35203","364,81885"
2023,201910996,"356,66271","382,02382"
2022,201910996,"353,79629","371,48296"
2023,206410147,"348,72342","407,43693"
2022,206410147,"348,31452","357,51522"
2023,203410208,"346,20046","365,51529"
2022,203410208,"342,73709","362,67550"
2023,203110326,"348,52196","363,97562"
2022,203110326,"347,85595","372,67351"
2023,202110665,"350,90946","431,80212"
2022,202110665,"346,26653","425,55498"
2023,204790521,"345,72769","356,59179"
2022,204790521,"342,97462","352,85306"
2023,209110038,"342,93900","355,22240"
2022,209110038,"320,28493","348,15870"
2023,204190396,"347,05273","352,40397"
2022,204190396,"345,70110","359,16348"
2023,201610584,"348,13417","370,22819"
2022,201610584,"348,96498","487,83069"
2023,202490632,"355,92126","369,65586"
2022,202490632,"351,58917","367,91932"
2023,209010087,"353,51404","363,95365"
2022,209010087,"358,95114","366,94287"
2023,202712628,"344,12814","350,80229"
2022,202712628,"347,13800","359,44044"
2023,203490293,"356,25745","376,08384"
2023,209510046,"345,89501","356,47603"
2022,209510046,"334,34674","347,05957"
2023,202090309,"356,12942","359,20599"
2022,202090309,"357,82047","398,28297"
2023,202090306,"352,75823","358,10823"
2022,202090306,"355,18709","367,62782"
2023,206511295,"355,64358","368,71490"
2022,206511295,"354,52860","369,56506"
2023,210301501,"356,44830","368,38333"
2022,200710189,"351,20960","371,51935"
2023,202090290,"350,62612","357,09802"
2022,202090290,"361,91224","382,27454"
2023,204710283,"362,87751","367,84722"
2022,204710283,"364,38403","373,21379"
2023,208450705,"349,56075","354,79528"
2022,208450705,"348,89327","352,80389"
2023,203110556,"348,88953","354,76734"
2022,203110556,"346,93089","381,08448"
2023,203111466,"346,56642","366,70608"
2022,203111466,"348,95295","358,13536"
2023,210200402,"346,14475","354,76510"
2022,208590039,"345,47222","356,09214"
2023,204810343,"347,41117","440,32453"
2022,204810343,"348,12546","474,64891"
2023,208310124,"346,20899","381,77908"
2023,206111139,"345,58589","456,52038"
2022,206111139,"368,78294","463,85123"
2023,203090167,"352,63017","373,12848"
2022,203090167,"354,14055","363,43371"
2023,200211395,"338,78506","353,63937"
2022,200211395,"325,97371","332,21531"
2023,205810128,"348,93980","353,41377"
2022,205810128,"343,84320","348,55262"
2023,205411139,"346,13817","455,28627"
2022,205411139,"341,93471","421,50889"
2023,203210891,"344,17423","352,48016"
2022,203210891,"344,52085","352,91842"
2023,203010275,"350,77476","418,98775"
2022,203010275,"353,69963","381,48242"
2023,202990239,"348,25285","355,18303"
2022,202990239,"357,14452","369,12427"
2023,201490088,"355,18337","385,30902"
2022,201490088,"349,80666","367,48977"
2023,203010248,"345,23131","349,90063"
2022,203010248,"340,78071","341,59963"
2023,205410714,"347,17385","395,94902"
2022,205410714,"358,45400","374,97755"
2023,202110232,"376,35070","434,34231"
2022,202110232,"382,01605","440,93731"
2023,202990225,"349,75767","358,97485"
2022,202990225,"354,75696","359,06098"
2023,203190106,"346,33525","442,51183"
2022,203190106,"347,42510","354,26330"
2023,200290174,"340,46778","346,82939"
2022,200290174,"333,20532","341,75686"
2023,203410765,"346,99803","369,79847"
2022,203410765,"342,88042","345,16455"
2023,202790510,"347,39787","358,86197"
2022,202790510,"356,91084","364,75331"
2023,200611734,"350,40886","358,42091"
2022,200611734,"354,05439","355,98143"
2023,201910139,"342,57751","361,63575"
2022,201910139,"338,61605","351,59687"
2023,201210173,"347,14755","354,94641"
2022,201210173,"343,64458","350,67455"
2023,203211298,"355,65219","365,64293"
2022,203211298,"320,36242","340,61684"
2023,200190026,"347,54661","358,94406"
2022,200190026,"352,75211","366,03069"
2023,203490148,"340,11558","350,37831"
2022,203490148,"334,42573","343,75177"
2023,209010039,"348,71132","370,01090"
2022,209010039,"351,70905","360,43993"
2023,209310060,"346,25025","352,67320"
2022,209310060,"347,98640","353,84693"
2023,209510042,"350,09369","364,68331"
2022,209510042,"332,31621","344,80165"
2023,202210365,"347,13906","367,92663"
2022,202210365,"350,78674","374,61968"
2023,210401816,"342,76936","348,85377"
2022,204511283,"340,51053","391,36035"
2023,203490145,"347,36773","353,22693"
2022,203490145,"350,56797","356,65872"
2023,210301473,"350,57101","362,06359"
2022,200710162,"346,08887","368,82844"
2023,206211138,"342,20913","351,12013"
2022,206211138,"346,35665","367,39581"
2023,201490095,"349,44117","367,07806"
2022,201490095,"332,63275","368,23062"
2023,204610354,"332,08556","369,93450"
2022,204610354,"356,45107","378,58069"
2023,202512524,"347,18394","366,54155"
2022,202512524,"346,27178","376,85686"
2023,207590113,"348,37145","351,45405"
2022,207590113,"343,56588","353,39886"
2023,210301487,"332,44232","340,11187"
2022,200710205,"336,96158","346,21793"
2023,202090297,"353,57104","370,29319"
2022,202090297,"337,85893","344,34821"
2023,200110026,"342,26221","364,53802"
2022,200110026,"340,73931","370,72394"
2023,210301585,"344,06162","346,55331"
2022,200710241,"352,92660","372,51664"
2023,202711657,"343,82270","354,86376"
2022,202711657,"346,07135","357,39305"
2023,209110041,"340,73661","345,38741"
2022,209110041,"329,46127","382,14248"
2023,201610248,"343,75637","399,28648"
2022,201610248,"322,55636","390,47874"
2023,202510776,"352,01460","425,59523"
2022,202510776,"371,23803","461,65876"
2023,202410098,"338,64088","356,97727"
2022,202410098,"338,40441","353,98177"
2023,209810059,"347,15815","362,96200"
2022,209810059,"345,43731","366,64748"
2023,202090295,"347,93139","351,13703"
2022,202090295,"340,76440","348,88597"
2023,210301613,"348,15462","364,73473"
2022,200790452,"344,56469","354,64360"
2023,204110492,"334,27753","337,45396"
2022,204110492,"333,31446","348,50655"
2023,202911497,"335,54261","356,51959"
2022,202911497,"329,55563","342,08634"
2023,204610381,"341,04517","357,25343"
2022,204610381,"342,77379","369,68250"
2023,202110277,"336,82300","375,66918"
2022,202110277,"349,42513","456,86312"
2023,209810043,"340,62151","388,58168"
2022,209810043,"341,44989","362,40735"
2023,200810073,"332,81674","339,97186"
2022,200810073,"338,65687","354,40712"
2023,204710371,"346,97356","357,90403"
2022,204710371,"353,63446","360,39971"
2023,204711933,"356,38333","370,92427"
2022,204711933,"356,16141","369,60718"
2023,202790467,"335,83848","337,39048"
2022,202790467,"334,74665","348,88882"
2023,202710826,"340,53186","353,09210"
2022,202710826,"341,75525","352,25003"
2023,202210213,"359,34573","378,95947"
2022,202210213,"372,11750","396,96279"
2023,205850509,"345,20366","368,58065"
2022,205850509,"358,65531","378,95336"
2023,202712452,"331,08642","348,29055"
2022,202712452,"330,66203","339,73428"
2023,201490093,"339,35408","349,07081"
2022,201490093,"329,56161","341,34817"
2023,206010972,"337,08128","381,64373"
2022,206010972,"345,81575","410,62918"
2023,201910642,"342,24926","352,67710"
2022,201910642,"345,25213","360,12770"
2023,206111906,"342,72319","426,25763"
2022,206111906,"337,12342","393,09870"
2023,203211291,"338,19707","353,48166"
2022,203211291,"333,52230","348,97498"
2023,203090164,"334,84930","342,57998"
2022,203090164,"334,64251","360,74433"
2023,202410856,"342,48163","351,82870"
2022,202410856,"333,02670","337,30060"
2023,209010170,"347,22080","368,44581"
2022,209010170,"344,83275","369,66281"
2023,201790299,"345,88035","382,01340"
2022,201790299,"343,62036","357,92486"
2023,202790577,"326,83832","352,80544"
2022,202790577,"318,29537","337,12308"
2023,200851532,"338,74213","345,64662"
2022,200851532,"338,89423","354,27097"
2023,203010212,"335,41537","347,81972"
2022,203010212,"336,52284","353,64348"
2023,205010012,"337,13445","351,73955"
2022,205010012,"336,33168","351,49342"
2023,202190181,"339,17946","346,99470"
2022,202190181,"351,83956","356,82595"
2023,201210579,"341,14550","355,49370"
2022,201210579,"337,89101","348,52273"
2023,202990166,"326,65926","344,79557"
2022,202990166,"321,73224","333,25206"
2023,207610257,"340,53475","363,03672"
2022,207610257,"337,74633","403,74194"
2023,204710256,"352,98068","360,19214"
2022,204710256,"344,66268","357,91675"
2023,201210234,"338,07699","340,51288"
2022,201210234,"337,88897","348,72775"
2023,204713171,"343,51062","392,17596"
2022,204713171,"341,16305","389,19745"
2023,210401795,"331,51192","339,74633"
2022,204511308,"334,19803","342,20279"
2023,203490307,"329,83727","346,71970"
2023,200611804,"335,71613","340,94451"
2022,200611804,"333,87323","357,31144"
2023,202310248,"334,66564","341,50657"
2022,202310248,"335,47710","341,26795"
2023,205090102,"327,27178","332,70035"
2022,205090102,"319,30371","333,09397"
2023,210401900,"341,05294","365,40242"
2022,204590371,"333,31811","339,89326"
2023,200611504,"326,42805","349,33632"
2022,200611504,"320,62449","346,49064"
2023,203110132,"336,40939","356,89857"
2022,203110132,"333,57634","343,33456"
2023,210402026,"337,87770","343,91181"
2022,204510955,"333,20286","348,81310"
2023,202510122,"410,74421","434,73023"
2022,202510122,"405,19368","431,28498"
2023,204112116,"342,11325","352,55345"
2022,204112116,"345,60297","356,29194"
2023,205810101,"334,35937","343,41285"
2022,205810101,"333,14287","335,99037"
2023,200910354,"335,77991","349,29795"
2022,200910354,"318,93608","346,91345"
2023,203211244,"337,25998","361,66629"
2022,203211244,"334,37245","371,91273"
2023,205850543,"333,67805","337,76053"
2022,205850543,"325,59264","337,82466"
2023,209010107,"341,55339","355,33956"
2022,209010107,"338,82121","359,50787"
2023,210301459,"332,60223","338,61001"
2022,200710656,"330,63147","334,04813"
2023,200310696,"355,36049","369,50779"
2022,200310696,"341,01120","355,99076"
2023,208151154,"321,51102","337,11819"
2022,208151154,"313,52338","325,17193"
2023,204010854,"337,22334","362,45308"
2022,204010854,"336,61248","370,60102"
2023,203210934,"336,68684","341,88565"
2022,203210934,"331,97178","343,95975"
2023,201210207,"333,22708","358,43280"
2022,201210207,"327,57186","336,97669"
2023,208410229,"335,59425","342,40671"
2022,208410229,"338,21426","356,55312"
2023,206110141,"346,28721","374,32806"
2022,206110141,"351,80746","390,00497"
2023,206710417,"319,62351","352,34149"
2022,206710417,"319,62089","353,75141"
2023,204790535,"342,38747","346,42608"
2022,204790535,"340,94419","350,97115"
2023,210301557,"341,91399","357,72224"
2022,200711699,"347,18098","361,00425"
2023,208750224,"334,15483","340,82610"
2022,208750224,"340,04284","341,41591"
2023,209310054,"324,21582","340,36947"
2022,209310054,"324,03914","352,95421"
2023,203910293,"340,76749","527,13898"
2022,203910293,"351,72700","520,78758"
2023,204710344,"337,58987","355,18701"
2022,204710344,"336,51072","345,55404"
2023,208410398,"324,75378","337,92169"
2022,208410398,"332,40705","362,83041"
2023,203211289,"329,46415","347,63958"
2022,203211289,"310,44953","458,94560"
2023,206510904,"334,36360","341,28706"
2022,206510904,"333,45091","345,46866"
2023,201610284,"332,49807","344,42880"
2022,201610284,"319,02432","349,10240"
2023,200851597,"341,65396","350,02293"
2022,200851597,"340,67334","373,68028"
2023,210301599,"328,97767","334,08707"
2022,200790451,"327,59034","335,89681"
2023,203110698,"332,00760","345,81924"
2022,203110698,"336,31106","381,15722"
2023,203211068,"320,82779","332,07232"
2022,203211068,"316,81862","338,13028"
2023,202710747,"337,32455","350,93647"
2022,202710747,"336,36512","358,80155"
2023,202910463,"325,49188","340,24490"
2022,202910463,"323,73866","344,82620"
2023,202990170,"324,71701","338,00906"
2022,202990170,"316,27300","330,07329"
2023,207590184,"319,67811","332,69054"
2022,207590184,"305,18055","346,24925"
2023,201211011,"340,99040","347,17603"
2022,201211011,"337,40683","340,84352"
2023,203851902,"329,56979","338,90853"
2022,203851902,"323,80885","349,02406"
2023,203490286,"337,38746","371,77696"
2023,202710305,"330,02579","334,52509"
2022,202710305,"332,13156","372,31020"
2023,202390205,"324,35560","333,49916"
2022,202390205,"319,43005","333,38279"
2023,202390203,"334,13342","334,73902"
2022,202390203,"333,61889","342,16421"
2023,201790254,"333,84387","374,56604"
2022,201790254,"330,36574","343,58838"
2023,204710432,"338,53078","350,26806"
2022,204710432,"337,36955","347,99952"
2023,201210985,"334,20093","336,60622"
2022,201210985,"329,69480","331,54063"
2023,204111833,"327,93885","339,96179"
2022,204111833,"342,14419","368,31845"
2023,203110714,"327,87474","338,00632"
2022,203110714,"328,25803","334,07923"
2023,202790477,"336,82113","344,77796"
2022,202790477,"332,15076","343,06834"
2023,200810028,"329,86670","331,96461"
2022,200810028,"333,43270","346,74178"
2023,203110989,"329,82128","351,26332"
2022,203110989,"329,97205","341,28735"
2023,201290516,"330,74194","358,77654"
2023,201610751,"352,64218","385,51950"
2022,201610751,"318,59779","372,11294"
2023,203210397,"322,54396","366,78621"
2022,203210397,"333,72018","356,59328"
2023,200310599,"330,74002","341,68280"
2022,200310599,"317,60026","327,44896"
2023,210000283,"327,40340","341,36044"
2023,202210258,"342,03061","365,54701"
2022,202210258,"339,81900","382,88705"
2023,210301515,"332,59075","336,96681"
2022,200790448,"330,53448","337,06764"
2023,200190052,"341,20296","362,19713"
2022,200190052,"345,01995","360,74701"
2023,205090137,"326,02364","338,25171"
2022,205090137,"321,04024","344,40168"
2023,202111099,"323,82051","349,44968"
2022,202111099,"333,53117","372,22728"
2023,206510861,"324,08440","335,29912"
2022,206510861,"336,49128","384,03529"
2023,202412004,"325,90828","338,21765"
2022,202412004,"329,03574","347,68829"
2023,202210336,"328,92764","360,89883"
2022,202210336,"319,78424","366,57402"
2023,201610715,"337,06349","359,33255"
2022,201610715,"332,78246","360,98901"
2023,210301445,"331,57328","343,02097"
2022,200790441,"329,98829","339,85085"
2023,202790468,"327,42571","340,91639"
2022,202790468,"327,88990","342,04839"
2023,202310081,"325,35418","331,30449"
2022,202310081,"327,01010","340,76178"
2023,210402047,"323,29478","340,93325"
2022,204510107,"330,39618","347,69177"
2023,202310266,"333,74024","338,69621"
2022,202310266,"331,47525","349,25138"
2023,210401879,"323,33881","333,06260"
2022,204510364,"320,46509","336,41730"
2023,206410637,"345,10165","372,26631"
2022,206410637,"350,81190","369,71416"
2023,206510385,"327,35404","367,06614"
2022,206510385,"332,43908","379,76326"
2023,202712946,"332,35082","339,39837"
2022,202712946,"324,76919","346,55795"
2023,204712994,"329,84409","344,87033"
2022,204712994,"330,03309","344,60379"
2023,206710286,"318,51764","357,55914"
2022,206710286,"320,46482","360,64153"
2023,210301347,"323,85699","340,66224"
2023,210301543,"327,07858","341,98110"
2022,200711521,"326,73343","335,69746"
2023,202410908,"326,51460","339,44847"
2022,202410908,"323,76751","334,22999"
2023,203851898,"320,83307","352,86171"
2022,203851898,"308,95040","322,85567"
2023,200810037,"328,25084","334,53796"
2022,200810037,"329,15488","336,26010"
2023,210301291,"329,99549","348,64613"
2022,200711399,"346,21789","385,01246"
2023,202790466,"325,43061","329,22418"
2022,202790466,"321,79195","326,65090"
2023,201110598,"334,77622","381,41475"
2022,201110598,"346,75603","391,57196"
2023,200810019,"323,37672","333,05559"
2022,200810019,"322,45028","326,79000"
2023,204890047,"326,86337","450,71930"
2022,204890047,"332,80873","451,66384"
2023,210302005,"328,30638","337,41643"
2022,200790507,"324,98929","328,13667"
2023,204090129,"346,61582","363,23441"
2022,204090129,"345,12458","360,86798"
2023,201010175,"328,85775","370,90414"
2022,201010175,"320,45580","334,36897"
2023,208410608,"315,77551","322,26515"
2022,208410608,"313,01434","326,97903"
2023,202710023,"324,71166","335,20281"
2022,202710023,"320,87719","349,22037"
2023,202210351,"325,12471","375,70383"
2022,202210351,"309,34715","367,22027"
2023,200510658,"334,79967","399,72316"
2022,200510658,"340,29218","423,29609"
2023,203910266,"328,25342","527,56517"
2022,203910266,"342,50833","513,37065"
2023,201790439,"320,91418","337,96989"
2023,202910199,"328,47588","346,83349"
2022,202910199,"325,14731","364,23295"
2023,200851601,"327,23024","328,97449"
2022,200851601,"327,12969","335,85624"
2023,204810846,"322,18501","402,71400"
2022,204810846,"321,48502","439,79235"
2023,202390239,"321,62112","324,56224"
2022,202390239,"319,81895","337,04971"
2023,202910506,"316,42356","324,26300"
2022,202910506,"313,69611","345,13214"
2023,201790334,"327,93733","344,91722"
2022,201790334,"328,86133","328,94540"
2023,206110168,"373,46404","409,53938"
2022,206110168,"378,12439","443,19032"
2023,205090141,"324,89559","338,30258"
2022,205090141,"324,35531","332,07506"
2023,200611479,"329,29690","339,12563"
2022,200611479,"332,09614","354,18440"
2023,203490160,"328,98483","349,35779"
2022,203490160,"318,86188","382,48989"
2023,210301403,"315,15766","350,22671"
2023,205090133,"323,69111","331,75644"
2022,205090133,"319,46159","355,38982"
2023,208750222,"326,54804","334,08406"
2022,208750222,"333,05695","340,00196"
2023,208750212,"323,26720","326,98551"
2022,208750212,"320,03881","330,99800"
2023,205590160,"335,22370","361,27165"
2022,205590160,"300,76500","321,49128"
2023,201010642,"345,03883","367,72956"
2022,201010642,"357,45728","363,96625"
2023,206210961,"322,76250","339,24308"
2022,206210961,"322,50051","328,59030"
2023,210301431,"325,49282","340,88479"
2022,200790440,"322,73560","331,60757"
2023,200851535,"329,37656","334,01505"
2022,200851535,"325,28647","335,73163"
2023,209110061,"325,14139","335,07467"
2022,209110061,"317,41017","324,84306"
2023,208750226,"322,87048","331,85923"
2022,208750226,"337,92656","339,08290"
2023,207590102,"314,33245","319,07079"
2022,207590102,"309,11315","316,52791"
2023,200290159,"325,58292","390,16616"
2022,200290159,"315,02669","375,53549"
2023,208310103,"318,25971","353,40223"
2023,200190040,"327,08704","352,76577"
2022,200190040,"325,23634","408,37773"
2023,202490540,"319,04038","335,16646"
2022,202490540,"323,53291","334,67662"
2023,208710156,"319,24957","325,06994"
