,MALTEPE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,795,862,1657,3753,4621,8374,445,697,1142,169,150,319,5162,6330,11492,
,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,DEVLET,MANİSA,BİRİNCİ Ö.,6169,4598,10767,9649,9398,19047,1074,1024,2098,274,242,516,17166,15262,32428,
,MARDİN ARTUKLU ÜNİVERSİTESİ,DEVLET,MARDİN,BİRİNCİ Ö.,1826,1765,3591,3312,3954,7266,576,439,1015,63,25,88,5777,6183,11960,
,MARMARA ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,2928,2623,5551,20369,23241,43610,2858,3526,6384,2178,2099,4277,28333,31489,59822,
,MEF ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,1630,2154,3784,132,132,264,3,0,3,1765,2286,4051,
,MERSİN ÜNİVERSİTESİ,DEVLET,MERSİN,BİRİNCİ Ö.,5583,3534,9117,11065,10258,21323,1036,1245,2281,319,396,715,18003,15433,33436,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,97,197,294,3246,4393,7639,336,662,998,252,445,697,3931,5697,9628,
,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,DEVLET,MUĞLA,BİRİNCİ Ö.,6436,4519,10955,10473,9816,20289,937,1268,2205,322,350,672,18168,15953,34121,
,MUNZUR ÜNİVERSİTESİ,DEVLET,TUNCELİ,BİRİNCİ Ö.,1309,1298,2607,1365,1744,3109,346,202,548,8,9,17,3028,3253,6281,
,MUŞ ALPARSLAN ÜNİVERSİTESİ,DEVLET,MUŞ,BİRİNCİ Ö.,2281,1901,4182,2592,2970,5562,311,239,550,38,5,43,5222,5115,10337,
,NECMETTİN ERBAKAN ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,1695,1080,2775,9725,13008,22733,1696,1870,3566,644,476,1120,13760,16434,30194,
,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,DEVLET,NEVŞEHİR,BİRİNCİ Ö.,2201,2571,4772,3861,6093,9954,774,778,1552,173,146,319,7009,9588,16597,
,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,DEVLET,NİĞDE,BİRİNCİ Ö.,3114,2160,5274,5300,6201,11501,1061,947,2008,265,188,453,9740,9496,19236,
,NİŞANTAŞI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,4113,3268,7381,8168,4820,12988,1287,833,2120,40,12,52,13608,8933,22541,
,NUH NACİ YAZGAN ÜNİVERSİTESİ,VAKIF,KAYSERİ,BİRİNCİ Ö.,0,0,0,907,1389,2296,103,117,220,1,0,1,1011,1506,2517,
,ONDOKUZ MAYIS ÜNİVERSİTESİ,DEVLET,SAMSUN,BİRİNCİ Ö.,5056,4703,9759,13664,14342,28006,1477,1821,3298,741,624,1365,20938,21490,42428,
,ORDU ÜNİVERSİTESİ,DEVLET,ORDU,BİRİNCİ Ö.,3100,2121,5221,3440,4303,7743,492,664,1156,108,109,217,7140,7197,14337,
,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,DEVLET,ANKARA,BİRİNCİ Ö.,0,0,0,13635,9196,22831,2568,2265,4833,1655,1593,3248,17858,13054,30912,
,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,DEVLET,OSMANİYE,BİRİNCİ Ö.,2129,1239,3368,2668,3006,5674,472,316,788,63,35,98,5332,4596,9928,
,OSTİM TEKNİK ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,929,160,1089,1652,659,2311,97,34,131,0,0,0,2678,853,3531,
,ÖZYEĞİN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,4227,3357,7584,431,278,709,135,77,212,4793,3712,8505,
,PAMUKKALE ÜNİVERSİTESİ,DEVLET,DENİZLİ,BİRİNCİ Ö.,4612,4812,9424,11505,11669,23174,756,913,1669,327,406,733,17200,17800,35000,
,PİRİ REİS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1563,373,1936,2470,868,3338,39,29,68,32,1,33,4104,1271,5375,
,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,DEVLET,RİZE,BİRİNCİ Ö.,2388,1977,4365,4500,5384,9884,475,537,1012,128,97,225,7491,7995,15486,
,SABANCI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,2662,1550,4212,376,264,640,201,171,372,3239,1985,5224,
,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,2000,3728,5728,4314,9181,13495,106,560,666,229,535,764,6649,14004,20653,
,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,DEVLET,SAKARYA,BİRİNCİ Ö.,7238,4910,12148,4177,1816,5993,869,344,1213,180,66,246,12464,7136,19600,
,SAKARYA ÜNİVERSİTESİ,DEVLET,SAKARYA,BİRİNCİ Ö.,448,1119,1567,11685,13563,25248,2037,1935,3972,1004,616,1620,15174,17233,32407,
,SAMSUN ÜNİVERSİTESİ,DEVLET,SAMSUN,BİRİNCİ Ö.,611,230,841,2001,1562,3563,199,92,291,6,4,10,2817,1888,4705,
,SANKO ÜNİVERSİTESİ,VAKIF,GAZİANTEP,BİRİNCİ Ö.,72,257,329,370,673,1043,27,80,107,1,2,3,470,1012,1482,
,SELÇUK ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,7910,6032,13942,12568,15413,27981,2184,2206,4390,1009,780,1789,23671,24431,48102,
,SİİRT ÜNİVERSİTESİ,DEVLET,SİİRT,BİRİNCİ Ö.,2181,1967,4148,3929,3678,7607,497,333,830,73,25,98,6680,6003,12683,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,SİNOP ÜNİVERSİTESİ,DEVLET,SİNOP,BİRİNCİ Ö.,2327,1760,4087,2437,3148,5585,347,335,682,11,3,14,5122,5246,10368,
,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,DEVLET,SİVAS,BİRİNCİ Ö.,0,0,0,0,0,0,79,41,120,21,12,33,100,53,153,
,SİVAS CUMHURİYET ÜNİVERSİTESİ,DEVLET,SİVAS,BİRİNCİ Ö.,5873,5549,11422,9898,11461,21359,1219,1435,2654,272,227,499,17262,18672,35934,
,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,DEVLET,ISPARTA,BİRİNCİ Ö.,891,2416,3307,10501,11735,22236,1168,1259,2427,675,600,1275,13235,16010,29245,
,ŞIRNAK ÜNİVERSİTESİ,DEVLET,ŞIRNAK,BİRİNCİ Ö.,1027,962,1989,960,796,1756,541,182,723,28,4,32,2556,1944,4500,
,TARSUS ÜNİVERSİTESİ,DEVLET,MERSİN,BİRİNCİ Ö.,1001,1035,2036,607,423,1030,271,147,418,25,27,52,1904,1632,3536,
,TED ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,0,0,0,1775,2757,4532,58,148,206,0,6,6,1833,2911,4744,
,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,DEVLET,TEKİRDAĞ,BİRİNCİ Ö.,5927,3492,9419,6373,6100,12473,764,843,1607,124,127,251,13188,10562,23750,
,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,0,0,0,2548,2375,4923,298,255,553,83,47,130,2929,2677,5606,
,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,DEVLET,TOKAT,BİRİNCİ Ö.,4742,4519,9261,6817,7377,14194,1205,1111,2316,211,151,362,12975,13158,26133,
,TOROS ÜNİVERSİTESİ,VAKIF,MERSİN,BİRİNCİ Ö.,504,881,1385,718,834,1552,100,131,231,9,6,15,1331,1852,3183,
,TRABZON ÜNİVERSİTESİ,DEVLET,TRABZON,BİRİNCİ Ö.,1488,1482,2970,2531,3940,6471,239,386,625,117,128,245,4375,5936,10311,
,TRAKYA ÜNİVERSİTESİ,DEVLET,EDİRNE,BİRİNCİ Ö.,5053,4325,9378,10037,11120,21157,1139,1338,2477,323,351,674,16552,17134,33686,
,TÜRK HAVA KURUMU ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,427,199,626,1571,745,2316,35,22,57,24,4,28,2057,970,3027,
,TÜRK-ALMAN ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,0,0,0,1877,1342,3219,109,113,222,24,16,40,2010,1471,3481,
,UFUK ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,609,768,1377,982,1599,2581,201,307,508,7,5,12,1799,2679,4478,
,UŞAK ÜNİVERSİTESİ,DEVLET,UŞAK,BİRİNCİ Ö.,2794,2434,5228,6550,7033,13583,206,249,455,150,104,254,9700,9820,19520,
,ÜSKÜDAR ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1516,3382,4898,5145,7549,12694,942,2223,3165,56,189,245,7659,13343,21002,
,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,DEVLET,VAN,BİRİNCİ Ö.,3774,3023,6797,7473,7125,14598,1377,1106,2483,463,221,684,13087,11475,24562,
,YALOVA ÜNİVERSİTESİ,DEVLET,YALOVA,BİRİNCİ Ö.,2452,2191,4643,3900,3385,7285,503,362,865,150,113,263,7005,6051,13056,
,YAŞAR ÜNİVERSİTESİ,VAKIF,İZMİR,BİRİNCİ Ö.,881,585,1466,3370,3165,6535,195,286,481,80,85,165,4526,4121,8647,
,YEDİTEPE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,397,44,441,8081,9272,17353,625,1330,1955,440,678,1118,9543,11324,20867,
,YILDIZ TEKNİK ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,53,40,93,15173,11718,26891,3116,2683,5799,1473,1494,2967,19815,15935,35750,
,YOZGAT BOZOK ÜNİVERSİTESİ,DEVLET,YOZGAT,BİRİNCİ Ö.,3937,2743,6680,4588,5373,9961,733,573,1306,81,31,112,9339,8720,18059,
,YÜKSEK İHTİSAS ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,265,522,787,376,788,1164,2,5,7,0,0,0,643,1315,1958,
,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,DEVLET,ZONGULDAK,BİRİNCİ Ö.,4604,4577,9181,6415,7495,13910,843,798,1641,155,116,271,12017,12986,25003,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,TOPLAM,,,,422434,366893,789327,1024987,1066791,2091778,148542,151122,299664,56179,53361,109540,1652142,1638167,3290309,
,,,,,,,,,,,,,,,,,,,,
