universityName,Bölüm/Fakülte,Ücret,burs_oranı,Akademik yıl
15 KASIM KIBRIS ÜNİVERSİTESİ ,Siyasal ve Sosyal Bilimler Fakültesi,28000.0,0,2020
15 KASIM KIBRIS ÜNİVERSİTESİ ,İletişim Fakültesi,30000.0,0,2020
15 KASIM KIBRIS ÜNİVERSİTESİ ,İngilizce Hazırlık Programı,26000.0,0,2020
2 Yıllık Özel Üniversite ,Adalet,34000.0,0,2023
2 Yıllık Özel Üniversite ,Adalet meslek yüksekokulu,41000.0,0,2023
2 Yıllık Özel Üniversite ,Ameliyathane Hizmetleri,32000.0,0,2023
2 Yıllık Özel Üniversite ,Anestezi,72889.0,0,2023
2 Yıllık Özel Üniversite ,"Anestezi, Fizyoterapi",32000.0,0,2023
2 Yıllık Özel Üniversite ,Ağız ve Diş Sağlığı,31000.0,0,2023
2 Yıllık Özel Üniversite ,Aşçılık,98000.0,0,2023
2 Yıllık Özel Üniversite ,Bilgisayar Programcılığı,28000.0,0,2023
2 Yıllık Özel Üniversite ,"Fizyoterapi, Adalet, Bilgisayar Programcılığı, Tıbbi Görüntüleme Teknikleri, Sivil Havacılık Kabin Hizmetleri, Grafik Tasarımı, Ameliyathane Hizmetleri, Dış Ticaret, Tıbbi Laboratuvar Teknikleri, Ağız ve Diş Sağlığı",82000.0,0,2023
2 Yıllık Özel Üniversite ,Geri kalan bölümlerin fiyatları genel olarak 24.000 TL'dir.,24000.0,0,2023
2 Yıllık Özel Üniversite ,Geri kalan bölümlerin fiyatları genel olarak 70.000 TL'dir.,70000.0,0,2023
2 Yıllık Özel Üniversite ,Meslek yüksekokulu,52500.0,0,2023
2 Yıllık Özel Üniversite ,Sağlık Hizmetleri Yüksekokulu,72000.0,0,2023
2 Yıllık Özel Üniversite ,Sivil havacılık yüksekokulu,85000.0,0,2023
2 Yıllık Özel Üniversite ,Spor bilimleri ve teknoloji yüksekokulu,85000.0,0,2023
2 Yıllık Özel Üniversite ,Uygulamalı Bilimler Yüksekokulu,850.0,0,2023
2 Yıllık Özel Üniversite ,Uygulamalı bilimler yüksekokulu,85000.0,0,2023
2 Yıllık Özel Üniversite ,Çocuk Gelişimi,28000.0,0,2023
2 Yıllık Özel Üniversite ,İlk ve Acil Yardım,72889.0,0,2023
2 Yıllık Özel Üniversite ,İş Sağlığı ve Güvenliği,28000.0,0,2023
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,Beslenme ve Diyetetik Bölümü,57500.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,Eczacılık Fakültesi,72680.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,Fen Edebiyat Fakültesi'nde; Moleküler Biyoloji ve Genetik Bölümü,54740.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,Hemşirelik Bölümü,45080.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,Hemşirelik ve Sağlık Yönetimi Bölümü,42320.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,"Mühendislik Fakültesi'nde Tıp Mühendisliği Bölümü (Hazırlık sınıfı
dahil)",60720.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,Psikoloji Bölümü,54740.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,"Sağlık Bilimleri Fakültesi?nde; Fizyoterapi ve Rehabilitasyon
Bölümü",54740.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,Sosyoloji Bölümü,40480.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,Tıp Fakültesi'nde,128800.0,0,2020
ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ ,İsteğe Bağlı İngilizce Hazırlık Sınıfı; lisans programları için,18400.0,0,2020
ADA KENT ÜNİVERSİTESİ ,Diş Hekimliği Fakültesi,65000.0,0,2020
ADA KENT ÜNİVERSİTESİ ,"Eğitim Fakültesi'nin, İngilizce Öğretmenliği",25000.0,0,2020
ADA KENT ÜNİVERSİTESİ ,Hukuk Fakültesi,40000.0,0,2020
ADA KENT ÜNİVERSİTESİ ,İngilizce Hazırlık Okulu,20000.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,Diş Hekimliği Fakültesi,74704.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,Eczacılık Fakültesi,52900.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,46506.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,Hukuk Fakültesi,52900.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,Mühendislik ve Doğa Bilimleri Fakültesi,46506.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,Tıp Fakültesi,80454.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,Uygulamalı Bilimler Fakültesi'ne Bağlı Lisans Programları,46506.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,"İktisadi, İdari ve Sosyal Bilimler Fakültesi",46506.0,0,2020
ALTINBAŞ (İSTANBUL KEMERBURGAZ) ÜNİVERSİTESİ ,İşletme Fakültesi,46506.0,0,2020
ANKARA BİLİM ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,34960.0,0,2020
ANKARA BİLİM ÜNİVERSİTESİ ,Mühendislik ve Mimarlık Fakültesi,36800.0,0,2020
ANKARA BİLİM ÜNİVERSİTESİ ,İnsan ve Toplum Bilimleri Fakültesi,34960.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Beslenme ve Diyetetik Bölümü için zorunlu hazırlık sınıfı dahil,41000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Dil ve Konuşma Terapisi Bölümü Zorunlu Hazırlık Sınıfı Dahil,34000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Diş Hekimliği Fakültesi Türkçe ve İngilizce Programı Zorunlu Hazırlık Sınıfı için,56500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,"Diş Hekimliği Fakültesi Türkçe ve İngilizce Programı için 86.000 TL,",86000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Ebelik Bölümü Zorunlu Hazırlık Sınıfı Dahil,31500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Eczacılık Fakültesi Türkçe ve İngilizce Programı Zorunlu Hazırlık Sınıfı için,56500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Eczacılık Fakültesi için Türkçe ve İngilizce Programı,78000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Ergoterapi Bölümü Zorunlu Hazırlık Sınıfı Dahil,34000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesinin Gastronomi ve Mutfak Sanatları Bölümü Zorunlu Hazırlık Sınıfı Dahil,42000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,"Güzel Sanatlar Tasarım ve Mimarlık Fakültesinin İç Mimarlık ve
Çevre Tasarımı Bölümü Zorunlu Hazırlık Sınıfı Dahil",42000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Hemşirelik Bölümü Zorunlu Hazırlık Sınıfı Dahil,34000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Hukuk Fakültesi için zorunlu hazırlık sınıfı dahil,56500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Sağlık Bilimleri Fakültesinin Fizyoterapi ve Rehabilitasyon Bölümü için zorunlu hazırlık sınıfı dahil,42500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Siyasal Bilgiler Fakültesinin Siyaset Bilimi ve Uluslararası İlişkiler Bölümü İngilizce Programı Zorunlu Hazırlık Sınıfı Dahil,31500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,"Tıp Fakültesi Türkçe ve İngilizce Programı Zorunlu Hazırlık Sınıfı
için",56500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Tıp Fakültesi için Türkçe ve İngilizce Programı,86000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,"Uluslararası Ticaret ve Finansman Bölümü Türkçe ve İngilizce
Programı Zorunlu Hazırlık Sınıfı Dahil",31500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,Yönetim Bilişim Sistemleri Bölümü Zorunlu Hazırlık Sınıfı Dahil,31500.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,İktisadi İdari ve Sosyal Bilimler Fakültesinin Psikoloji Bölümü Türkçe ve İngilizce Programı Zorunlu Hazırlık Sınıfı Dahil,34000.0,0,2020
ANKARA MEDİPOL ÜNİVERSİTESİ ,İletişim Fakültesinin Tüm Bölümleri Zorunlu Hazırlık Sınıfı Dahil,32200.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Diş Hekimliği Fakültesi,75440.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Ekonomi Bölümü,40480.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Gastronomi ve Mutfak Sanatları Bölümü,43240.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Güzel Sanatlar ve Mimarlık Fakültesi,45080.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Hukuk Fakültesi,51060.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Mühendislik Fakültesi,41400.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Psikoloji Bölümü,42320.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Sağlık Bilimleri Fakültesi,42320.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Siyaset Bilimi ve Uluslararası İlişkiler Bölümü,40480.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,Turizm ve Otel İşletmeciliği Bölümü,40480.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,İngilizce Hazırlık Programı,37720.0,0,2020
ANTALYA BİLİM ÜNİVERSİTESİ ,İşletme Bölümü,40480.0,0,2020
ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ ,Sanat Fakültesi,39000.0,0,2020
ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ ,Tasarım Fakültesi,39000.0,0,2020
ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ ,İletişim Fakültesi,39000.0,0,2020
ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ ,İngilizce Hazırlık Okulu,39000.0,0,2020
ATILIM ÜNİVERSİTESİ ,Diğer Tüm Bölümlerimiz için Öğretim Ücreti,47840.0,0,2020
ATILIM ÜNİVERSİTESİ ,Tıp Fakültesi öğretim ücreti,69736.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Beslenme ve Diyetetik Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Bilgisayar Mühendisliği Bölümü,32200.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Elektrik,32200.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Fizyoterapi ve Rehabilitasyon Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Gastronomi ve Mutfak Sanatlar Bölümü,32200.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Gıda Mühendisliği Bölümü,32200.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Harita Mühendisliği Bölümü,27600.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Hemşirelik Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Makine Mühendisliği Bölümü,32200.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Maliye Bölümü,23000.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Mimarlık Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Odyoloji Bölümü,32200.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Psikoloji Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Sağlık Yönetimi Bölümü,32200.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Siyaset Bilimi ve Kamu Yönetimi Bölümü,27600.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Sosyal Hizmet Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Spor Bilimleri Bölümü,32200.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Türk Dili ve Edebiyatı Bölümü,27600.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Uluslararası İlişkiler Bölümü,27600.0,0,2020
AVRASYA ÜNİVERSİTESİ ,Çocuk Gelişimi Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,İngiliz Dili ve Edebiyatı Bölümü,27600.0,0,2020
AVRASYA ÜNİVERSİTESİ ,İnşaat Mühendisliği Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,İç Mimarlık ve Çevre Tasarımı Bölümü,36800.0,0,2020
AVRASYA ÜNİVERSİTESİ ,İşletme Bölümü,23000.0,0,2020
Acıbadem Üniversitesi,Beslenme ve Diyetetik,70000.0,0,2021
Acıbadem Üniversitesi,Beslenme ve Diyetetik,52500.0,25,2021
Acıbadem Üniversitesi,Bilgisayar Mühendisliği,40000.0,50,2021
Acıbadem Üniversitesi,Eczacılık Fakültesi,93000.0,0,2021
Acıbadem Üniversitesi,Eczacılık Fakültesi,69750.0,25,2021
Acıbadem Üniversitesi,Fizyoterapi ve Rehabilitasyon Bölümü,52500.0,25,2021
Acıbadem Üniversitesi,Hemşirelik Bölümü,33500.0,0,2021
Acıbadem Üniversitesi,Hemşirelik Bölümü,32000.0,50,2021
Acıbadem Üniversitesi,Moleküler Biyoloji ve Genetik,52500.0,25,2021
Acıbadem Üniversitesi,Psikoloji,70000.0,0,2021
Acıbadem Üniversitesi,Psikoloji,52500.0,25,2021
Acıbadem Üniversitesi,Sağlık Yönetimi,27500.0,50,2021
Acıbadem Üniversitesi,Sosyoloji,25000.0,50,2021
Acıbadem Üniversitesi,Tıp Mühendisliği,37500.0,50,2021
Acıbadem Üniversitesi ,Ameliyathane Hizmetleri,150000.0,50,2024
Acıbadem Üniversitesi ,Anestezi,150000.0,50,2024
Acıbadem Üniversitesi ,Ağız ve Diş Sağlığı,150000.0,50,2024
Acıbadem Üniversitesi ,Aşçılık,150000.0,50,2024
Acıbadem Üniversitesi ,Beslenme ve Diyetetik,375000.0,0,2024
Acıbadem Üniversitesi ,Beslenme ve Diyetetik,375000.0,25,2024
Acıbadem Üniversitesi ,Bilgisayar Mühendisliği,450000.0,50,2024
Acıbadem Üniversitesi ,Bilgisayar Programcılığı,150000.0,50,2024
Acıbadem Üniversitesi ,Biyomedikal Cihaz Teknolojisi,150000.0,50,2024
Acıbadem Üniversitesi ,Biyomedikal Mühendisliği,400000.0,50,2024
Acıbadem Üniversitesi ,Diyaliz,150000.0,50,2024
Acıbadem Üniversitesi ,Eczacılık,650000.0,0,2024
Acıbadem Üniversitesi ,Eczacılık,325000.0,50,2024
Acıbadem Üniversitesi ,Elektronörofizyoloji,150000.0,50,2024
Acıbadem Üniversitesi ,Fizyoterapi,150000.0,50,2024
Acıbadem Üniversitesi ,Fizyoterapi ve Rehabilitasyon,300000.0,50,2024
Acıbadem Üniversitesi ,Hemşirelik,350000.0,0,2024
Acıbadem Üniversitesi ,Hemşirelik,300000.0,50,2024
Acıbadem Üniversitesi ,Lisans Programları için,250000.0,0,2024
Acıbadem Üniversitesi ,Moleküler Biyoloji ve Genetik,400000.0,50,2024
Acıbadem Üniversitesi ,Odyometri,150000.0,50,2024
Acıbadem Üniversitesi ,Optisyenlik,150000.0,50,2024
Acıbadem Üniversitesi ,Ortopedik Ortez ve Protez,150000.0,50,2024
Acıbadem Üniversitesi ,Patoloji Laboratuvar Teknikleri,150000.0,50,2024
Acıbadem Üniversitesi ,Podoloji,150000.0,50,2024
Acıbadem Üniversitesi ,Psikoloji,600000.0,0,2024
Acıbadem Üniversitesi ,Psikoloji,450000.0,25,2024
Acıbadem Üniversitesi ,Radyoterapi,150000.0,50,2024
Acıbadem Üniversitesi ,Sağlık Yönetimi,250000.0,50,2024
Acıbadem Üniversitesi ,Sosyoloji,250000.0,50,2024
Acıbadem Üniversitesi ,Tıbbi Dokümantasyon ve Sekreterlik,150000.0,50,2024
Acıbadem Üniversitesi ,Tıbbi Görüntüleme Teknikleri,150000.0,50,2024
Acıbadem Üniversitesi ,Tıbbi Laboratuvar Teknikleri,150000.0,50,2024
Acıbadem Üniversitesi ,Tıp Fakültesi,750000.0,50,2024
Acıbadem Üniversitesi ,Ön Lisans Programları için,200000.0,0,2024
Acıbadem Üniversitesi ,İlk ve Acil Yardım,150000.0,50,2024
Altınbaş Üniversitesi ,Ameliyathane Hizmetleri,132000.0,50,2024
Altınbaş Üniversitesi ,Anestezi,198000.0,25,2024
Altınbaş Üniversitesi ,Ağız ve Diş Sağlığı,132000.0,50,2024
Altınbaş Üniversitesi ,Bilgisayar Mühendisliği,269500.0,50,2024
Altınbaş Üniversitesi ,Diş Hekimliği,453750.0,25,2024
Altınbaş Üniversitesi ,Eczacılık,363000.0,25,2024
Altınbaş Üniversitesi ,Ekonomi,220000.0,50,2024
Altınbaş Üniversitesi ,Elektrik,253000.0,50,2024
Altınbaş Üniversitesi ,Endüstri Mühendisliği,253000.0,50,2024
Altınbaş Üniversitesi ,Fizyoterapi,198000.0,25,2024
Altınbaş Üniversitesi ,Gastronomi ve Mutfak Sanatları,220000.0,50,2024
Altınbaş Üniversitesi ,Hukuk,269500.0,50,2024
Altınbaş Üniversitesi ,Lojistik Yönetimi,220000.0,50,2024
Altınbaş Üniversitesi ,Makine Mühendisliği,253000.0,50,2024
Altınbaş Üniversitesi ,Mimarlık,253000.0,50,2024
Altınbaş Üniversitesi ,Odyometri,132000.0,50,2024
Altınbaş Üniversitesi ,Optisyenlik,132000.0,50,2024
Altınbaş Üniversitesi ,Psikoloji,269500.0,50,2024
Altınbaş Üniversitesi ,"Radyo, Televizyon ve Sinema",220000.0,50,2024
Altınbaş Üniversitesi ,Sağlık Yönetimi,220000.0,50,2024
Altınbaş Üniversitesi ,Siyaset Bilimi ve Kamu Yönetimi,220000.0,50,2024
Altınbaş Üniversitesi ,Sosyoloji,220000.0,50,2024
Altınbaş Üniversitesi ,Tıbbi Dokümantasyon ve Sekreterlik,132000.0,50,2024
Altınbaş Üniversitesi ,Tıbbi Görüntüleme Teknikleri,132000.0,50,2024
Altınbaş Üniversitesi ,Tıbbi Laboratuvar Teknikleri,132000.0,50,2024
Altınbaş Üniversitesi ,Tıp,357500.0,50,2024
Altınbaş Üniversitesi ,Uluslararası Ticaret ve Finansman,220000.0,50,2024
Altınbaş Üniversitesi ,Yazılım Mühendisliği,269500.0,50,2024
Altınbaş Üniversitesi ,Yönetim Bilişim Sistemleri,220000.0,50,2024
Altınbaş Üniversitesi ,İlk ve Acil Yardım,198000.0,25,2024
Altınbaş Üniversitesi ,İnşaat Mühendisliği,253000.0,50,2024
Altınbaş Üniversitesi ,İç Mimarlık ve Çevre Tasarımı,253000.0,50,2024
Altınbaş Üniversitesi ,İşletme,220000.0,50,2024
Ankara Bilim Üniversitesi ,Bilgisayar Destekli Tasarım ve Animasyon:,156000.0,0,2024
Ankara Bilim Üniversitesi ,Bilgisayar Mühendisliği :,280000.0,0,2024
Ankara Bilim Üniversitesi ,Bilgisayar Mühendisliği:,580000.0,0,2024
Ankara Bilim Üniversitesi ,Bilgisayar Mühendisliği:,290000.0,50,2024
Ankara Bilim Üniversitesi ,Bilgisayar Mühendisliği :,280000.0,0,2024
Ankara Bilim Üniversitesi ,"Bilgisayar Programcılığı Pr., E",75000.0,50,2024
Ankara Bilim Üniversitesi ,Bilgisayar Programcılığı:,156000.0,0,2024
Ankara Bilim Üniversitesi ,Bilgisayar Programcılığı:,140400.0,50,2024
Ankara Bilim Üniversitesi ,Bilişim Güvenliği Teknolojisi:,156000.0,0,2024
Ankara Bilim Üniversitesi ,Bilişim Sistemleri Mühendisliği :,280000.0,0,2024
Ankara Bilim Üniversitesi ,Bilişim Sistemleri Mühendisliği:,580000.0,0,2024
Ankara Bilim Üniversitesi ,Bilişim Sistemleri Mühendisliği:,290000.0,50,2024
Ankara Bilim Üniversitesi ,E,156000.0,0,2024
Ankara Bilim Üniversitesi ,Elektrik Elektronik Mühendisliği :,280000.0,0,2024
Ankara Bilim Üniversitesi ,Elektrik Elektronik Mühendisliği:,580000.0,0,2024
Ankara Bilim Üniversitesi ,Elektrik Elektronik Mühendisliği:,290000.0,50,2024
Ankara Bilim Üniversitesi ,Endüstri Mühendisliği :,280000.0,0,2024
Ankara Bilim Üniversitesi ,Endüstri Mühendisliği:,250000.0,50,2024
Ankara Bilim Üniversitesi ,Film Tasarım ve Yönetimi :,114000.0,0,2024
Ankara Bilim Üniversitesi ,Film Tasarım ve Yönetimi:,500000.0,0,2024
Ankara Bilim Üniversitesi ,Film Tasarım ve Yönetimi:,250000.0,50,2024
Ankara Bilim Üniversitesi ,Hukuk,580000.0,0,2024
Ankara Bilim Üniversitesi ,Hukuk,290000.0,50,2024
Ankara Bilim Üniversitesi ,Hukuk Fakültesi :,280000.0,0,2024
Ankara Bilim Üniversitesi ,Psikoloji :,280000.0,0,2024
Ankara Bilim Üniversitesi ,Psikoloji:,580000.0,0,2024
Ankara Bilim Üniversitesi ,Psikoloji:,290000.0,50,2024
Ankara Bilim Üniversitesi ,Siyaset Bilimi ve Kamu Yönetimi:,250000.0,50,2024
Ankara Bilim Üniversitesi ,Web Tasarımı ve Kodlama:,156000.0,0,2024
Ankara Bilim Üniversitesi ,Yazılım Mühendisliği :,280000.0,0,2024
Ankara Bilim Üniversitesi ,Yazılım Mühendisliği:,580000.0,0,2024
Ankara Bilim Üniversitesi ,Yazılım Mühendisliği:,290000.0,50,2024
Ankara Bilim Üniversitesi ,Yeni Medya ve İletişim:,500000.0,0,2024
Ankara Bilim Üniversitesi ,Yeni Medya ve İletişim:,250000.0,50,2024
Ankara Bilim Üniversitesi ,Yönetim Bilişim Sistemleri :,228000.0,0,2024
Ankara Bilim Üniversitesi ,Yönetim Bilişim Sistemleri:,500000.0,0,2024
Ankara Bilim Üniversitesi ,Yönetim Bilişim Sistemleri:,250000.0,50,2024
Ankara Bilim Üniversitesi ,İngilizce Mütercim ve Tercümanlık :,228000.0,0,2024
Ankara Bilim Üniversitesi ,İngilizce Mütercim ve Tercümanlık:,500000.0,0,2024
Ankara Bilim Üniversitesi ,İngilizce Mütercim ve Tercümanlık:,250000.0,50,2024
Ankara Bilim Üniversitesi ,İnsansız Hava Aracı Teknolojisi ve Operatörlüğü:,156000.0,0,2024
Ankara Bilim Üniversitesi ,İç Mimarlık ve Çevre Tasarımı :,280000.0,0,2024
Ankara Bilim Üniversitesi ,İç Mimarlık ve Çevre Tasarımı:,500000.0,0,2024
Ankara Bilim Üniversitesi ,İç Mimarlık ve Çevre Tasarımı:,250000.0,50,2024
Ankara Bilim Üniversitesi ,İşletme:,250000.0,50,2024
Ankara Medipol Üniversitesi,Beslenme ve Diyetetik,50760.0,0,2021
Ankara Medipol Üniversitesi,Diş Hekimliği,106810.0,0,2021
Ankara Medipol Üniversitesi,Ebelik,38880.0,0,2021
Ankara Medipol Üniversitesi,Eczacılık,96660.0,0,2021
Ankara Medipol Üniversitesi,Fizyoterapi ve Rehabilitasyon,52380.0,0,2021
Ankara Medipol Üniversitesi,Gastronomi ve Mutfak Sanatları,52165.0,0,2021
Ankara Medipol Üniversitesi,Hemşirelik,42120.0,0,2021
Ankara Medipol Üniversitesi,Psikoloji,42120.0,0,2021
Ankara Medipol Üniversitesi,Siyaset Bilimi ve Uluslararası İlişkiler,38880.0,0,2021
Ankara Medipol Üniversitesi,Tıp Fakültesi,106810.0,0,2021
Ankara Medipol Üniversitesi,Uluslararası Ticaret ve Finansman,38880.0,0,2021
Ankara Medipol Üniversitesi,Yönetim Bilişim Sistemleri,38880.0,0,2021
Ankara Medipol Üniversitesi,İç Mimarlık ve Çevre Tasarımı,52165.0,0,2021
Ankara Medipol Üniversitesi ,Beslenme ve Diyetetik,68750.0,50,2023
Ankara Medipol Üniversitesi ,Beslenme ve Diyetetik,150000.0,50,2024
Ankara Medipol Üniversitesi ,Bilgisayar Mühendisliği,68750.0,50,2023
Ankara Medipol Üniversitesi ,Bilgisayar Mühendisliği,125000.0,50,2024
Ankara Medipol Üniversitesi ,Diş Hekimliği,137500.0,50,2023
Ankara Medipol Üniversitesi ,Diş Hekimliği,260000.0,50,2024
Ankara Medipol Üniversitesi ,Ebelik,52250.0,50,2023
Ankara Medipol Üniversitesi ,Ebelik,102250.0,50,2024
Ankara Medipol Üniversitesi ,Eczacılık,247500.0,50,2023
Ankara Medipol Üniversitesi ,Eczacılık,247500.0,50,2024
Ankara Medipol Üniversitesi ,Elektrik,68750.0,50,2023
Ankara Medipol Üniversitesi ,Elektrik,128750.0,50,2024
Ankara Medipol Üniversitesi ,Hemşirelik,57200.0,50,2023
Ankara Medipol Üniversitesi ,Hemşirelik,107200.0,50,2024
Ankara Medipol Üniversitesi ,Hukuk,97200.0,0,2023
Ankara Medipol Üniversitesi ,Hukuk,270000.0,0,2024
Ankara Medipol Üniversitesi ,Tıp,137500.0,50,2023
Ankara Medipol Üniversitesi ,Tıp,237500.0,50,2024
Ankara Medipol Üniversitesi ,Ön Lisans bölümleri,90450.0,0,2024
Ankara Medipol Üniversitesi ,Ön Lisans bölümleri,83450.0,50,2024
Antalya Akev Üniversitesi,Gastronomi ve Mutfak Sanatları,47500.0,0,2021
Antalya Akev Üniversitesi,Gastronomi ve Mutfak Sanatları,45000.0,50,2022
Antalya Akev Üniversitesi,Psikoloji,50000.0,0,2021
Antalya Akev Üniversitesi,Psikoloji ,99000.0,0,2022
Antalya Akev Üniversitesi,Radyo Televizyon ve Sinema,42500.0,0,2021
Antalya Akev Üniversitesi,Radyo Televizyon ve Sinema,45000.0,50,2022
Antalya Akev Üniversitesi,Sosyoloji,40000.0,0,2021
Antalya Akev Üniversitesi,Sosyoloji,42500.0,50,2022
Antalya Akev Üniversitesi,Uluslararası Ticaret ve İşletmecilik,42500.0,0,2021
Antalya Akev Üniversitesi,Uluslararası Ticaret ve İşletmecilik,45000.0,50,2022
Antalya Akev Üniversitesi,Yazılım Mühendisliği,45000.0,0,2021
Antalya Akev Üniversitesi,Yazılım Mühendisliği,47500.0,50,2022
Antalya Akev Üniversitesi,Yönetim Bilişim Sistemleri,42500.0,0,2021
Antalya Akev Üniversitesi,Yönetim Bilişimleri Sistemleri,45000.0,50,2022
Antalya Akev Üniversitesi,İç Mimarlık ve Çevre Tasarımı,50000.0,0,2021
Antalya Akev Üniversitesi,İç Mimarlık ve Çevre Tasarımı,47500.0,50,2022
Antalya Belek Üniversitesi ,Aşçılık,130000.0,50,2024
Antalya Belek Üniversitesi ,Bankacılık ve Sigortacılık,130000.0,50,2024
Antalya Belek Üniversitesi ,Bilgisayar Destekli Tasarım ve Animasyon,130000.0,50,2024
Antalya Belek Üniversitesi ,Bilişim Güvenliği Teknolojisi,130000.0,50,2024
