academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2023,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,"İktisadi, İdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve İletişim,210402089,SÖZ,English,100,8,8.0,,,,İSTANBUL,Marmara,---,1,2,24.569,1.231,467.018,704.290,,,"%55,6","%55,6",139.0,,"%11,5","%27,3","%64,7","7,8",,"4,6","%11,1","%55,6","%100,0",,35,84.0,119.0,37.0,27.0
2022,NİŞANTAŞI ÜNİVERSİTESİ,"İktisadi, İdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve İletişim,204590375,SÖZ,English,100,7,7.0,,,,İSTANBUL,Marmara,---,4,---,28.858,8.988,402.560,543.095,,,"%42,9","%71,4",241.0,,"%14,9","%27,4",153,"8,0",,"6,7","%14,3","%42,9","%85,7",,13,64.0,77.0,21.0,23.0
2021,NİŞANTAŞI ÜNİVERSİTESİ,"İktisadi, İdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve İletişim,204590375,SÖZ,English,100,13,13.0,,,,İSTANBUL,Marmara,---,3,---,39.870,12.038,379.903,534.312,,,"%23,1","%76,9",154.0,,"%18,2","%32,5","%72,1","6,9",,"3,6","%38,5","%53,8","%100,0",,24,98.0,122.0,36.0,9.0
2023,ÜSKÜDAR ÜNİVERSİTESİ,İletişim Fakültesi,Çizgi Film ve Animasyon ,206552472,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,---,1,3,22.279,2.917,522.237,759.193,,,"%27,3","%72,7",225.0,,"%17,3","%48,4","%81,8","4,9",,"3,4","%45,5","%63,6","%100,0",,24,93.0,117.0,34.0,43.0
2022,ÜSKÜDAR ÜNİVERSİTESİ,İletişim Fakültesi,Çizgi Film ve Animasyon ,206552472,SÖZ,Turkish,100,9,9.0,,,,İSTANBUL,Marmara,---,3,1,29.350,6.684,279.668,564.044,,,"%77,8","%22,2",303.0,,"%19,8","%46,5",255,"5,1",,"2,0","%44,4","%77,8","%100,0",,37,39.0,76.0,21.0,41.0
2021,ÜSKÜDAR ÜNİVERSİTESİ,İletişim Fakültesi,Çizgi Film ve Animasyon ,206552472,SÖZ,Turkish,100,11,11.0,,,,İSTANBUL,Marmara,2,---,2,35.807,10.443,415.653,867.342,,,"%36,4","%72,7",201.0,,"%20,4","%44,3","%79,1","5,8",,"3,0","%36,4","%81,8","%90,9",,24,70.0,94.0,30.0,20.0
2023,İSTANBUL GALATA ÜNİVERSİTESİ,Sanat ve Sosyal Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları ,209810037,SÖZ,Turkish,100,6,6.0,,,,İSTANBUL,Marmara,---,1,2,40.219,24.130,504.299,728.902,,,"%50,0","%66,7",154.0,,"%8,4","%31,8","%66,2","8,0",,"4,5","%33,3","%66,7","%83,3",,23,33.0,56.0,37.0,33.0
2022,İSTANBUL GALATA ÜNİVERSİTESİ,Sanat ve Sosyal Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları ,209810037,SÖZ,Turkish,100,6,6.0,,,,İSTANBUL,Marmara,---,1,3,33.783,20.017,367.235,551.135,,,"%33,3","%66,7",332.0,,"%5,7","%22,9",199,"8,3",,"6,8",%,"%16,7","%83,3",,8,53.0,61.0,54.0,25.0
2021,İSTANBUL GALATA ÜNİVERSİTESİ,Sanat ve Sosyal Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları ,209810037,SÖZ,Turkish,100,9,9.0,,,,İSTANBUL,Marmara,---,---,3,45.408,29.212,505.938,758.395,,,"%11,1","%88,9",199.0,,"%7,0","%20,1","%52,3","10,0",,"2,9","%22,2","%66,7","%100,0",,6,64.0,70.0,49.0,9.0
2023,FENERBAHÇE ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya ve İletişim ,209010053,SÖZ,Turkish,100,4,4.0,,,,İSTANBUL,Marmara,1,1,1,31.681,22.620,490.611,568.486,,,"%60,0","%40,0",124.0,,"%8,1","%23,4","%58,9","8,5",,"2,8","%60,0","%80,0","%100,0",,15,29.0,44.0,25.0,21.0
2022,FENERBAHÇE ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya ve İletişim ,209010053,SÖZ,Turkish,100,5,5.0,,,,İSTANBUL,Marmara,---,1,2,32.160,25.877,370.302,444.925,,,"%60,0","%80,0",195.0,,"%8,2","%21,5",113,"9,1",,"6,4",%,"%40,0","%60,0",,9,55.0,64.0,22.0,15.0
2021,FENERBAHÇE ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya ve İletişim ,209010053,SÖZ,Turkish,100,5,5.0,,,,İSTANBUL,Marmara,---,1,2,45.099,29.093,497.697,621.975,,,"%80,0","%20,0",145.0,,"%9,7","%25,5","%64,1","8,2",,"3,2",%,"%60,0","%100,0",,14,44.0,58.0,22.0,4.0
2023,İSTANBUL BEYKENT ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,"Radyo, Televizyon ve Sinema",210301389,SÖZ,English,100,8,8.0,,,,İSTANBUL,Marmara,---,1,3,34.343,4.923,446.233,960.073,,,"%50,0","%62,5",116.0,,"%7,8","%20,7","%73,3","7,2",,"4,6",%,"%37,5","%87,5",,22,60.0,82.0,39.0,28.0
2022,BEYKENT ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,"Radyo, Televizyon ve Sinema",200790436,SÖZ,English,100,7,7.0,,,,İSTANBUL,Marmara,1,---,3,30.295,274,245.491,467.975,,,"%42,9","%57,1",251.0,,"%4,4","%14,7",174,"8,0",,"7,9","%14,3","%42,9","%71,4",,42,75.0,117.0,35.0,25.0
2021,BEYKENT ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,"Radyo, Televizyon ve Sinema",200790436,SÖZ,English,100,11,11.0,,,,İSTANBUL,Marmara,1,---,3,50.966,8.416,426.377,608.750,,,"%63,6","%63,6",129.0,,"%5,4","%23,3","%67,4","8,0",,"3,5","%18,2","%54,5","%100,0",,50,89.0,139.0,67.0,11.0
2023,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Uygulamalı Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları ,202790572,SÖZ,Turkish,100,8,8.0,,,,İSTANBUL,Marmara,1,---,3,48.125,22.314,556.166,862.481,,,"%55,6","%44,4",168.0,,"%11,3","%27,4","%67,9","7,0",,"4,1","%22,2","%55,6","%88,9",,28,58.0,86.0,64.0,26.0
2022,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Uygulamalı Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları ,202790572,SÖZ,Turkish,100,7,7.0,,,,İSTANBUL,Marmara,1,---,2,26.279,23.954,412.827,635.363,,,"%28,6","%85,7",288.0,,"%9,0","%33,3",213,"6,8",,"6,9",%,"%42,9","%71,4",,14,68.0,82.0,66.0,18.0
2021,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Uygulamalı Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları ,202790572,SÖZ,Turkish,100,11,11.0,,,,İSTANBUL,Marmara,1,---,3,43.643,19.354,399.301,741.532,,,"%45,5","%63,6",409.0,,"%9,8","%26,4","%68,9","7,7",,"5,3","%36,4","%54,5","%81,8",,55,106.0,161.0,113.0,
2023,İSTANBUL BEYKENT ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya,210301725,SÖZ,English,100,10,10.0,,,,İSTANBUL,Marmara,1,---,3,32.448,16.040,425.513,694.892,,,"%45,5","%72,7",77.0,,"%6,5","%19,5","%59,7","8,9",,"6,1","%18,2","%36,4","%81,8",,53,103.0,156.0,20.0,43.0
2022,BEYKENT ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya,200711487,SÖZ,English,100,11,11.0,,,,İSTANBUL,Marmara,---,1,3,15.421,7.517,340.666,465.812,,,"%45,5","%72,7",189.0,,"%5,8","%23,8",116,"8,3",,"6,4","%18,2","%27,3","%81,8",,44,105.0,149.0,23.0,41.0
2021,BEYKENT ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya,200711487,SÖZ,English,100,10,10.0,,,,İSTANBUL,Marmara,---,1,3,19.976,377,249.521,628.492,,,"%50,0","%70,0",99.0,,"%10,1","%23,2","%63,6","7,4",,"7,5","%20,0","%20,0","%60,0",,33,114.0,147.0,29.0,26.0
2023,İSTİNYE ÜNİVERSİTESİ,İletişim Fakültesi,"Radyo, Televizyon ve Sinema",208450851,SÖZ,English,100,4,4.0,,,,İSTANBUL,Marmara,2,1,---,35.689,27.722,569.862,885.899,,,"%20,0","%80,0",108.0,,"%5,6","%21,3","%64,8","8,0",,"4,6",%,"%40,0","%100,0",,13,30.0,43.0,8.0,23.0
2022,İSTİNYE ÜNİVERSİTESİ,İletişim Fakültesi,"Radyo, Televizyon ve Sinema",208450851,SÖZ,English,100,5,5.0,,,,İSTANBUL,Marmara,1,2,---,34.844,16.032,324.309,525.728,,,"%20,0","%80,0",214.0,,"%5,6","%16,4",131,"8,4",,"7,8",%,%,"%80,0",,23,36.0,59.0,17.0,14.0
2021,İSTİNYE ÜNİVERSİTESİ,İletişim Fakültesi,"Radyo, Televizyon ve Sinema",208450851,SÖZ,English,100,10,10.0,,,,İSTANBUL,Marmara,1,1,1,56.390,11.395,412.509,865.767,,,"%20,0","%80,0",309.0,,"%5,8","%23,0","%66,0","8,7",,"5,4","%10,0","%40,0","%90,0",,20,112.0,132.0,58.0,13.0
2023,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,İslami İlimler Fakültesi,İslami İlimler (Arapça) ,201410232,SÖZ,Turkish,100,14,14.0,,,,İSTANBUL,Marmara,4,---,7,36.656,1.933,352.954,829.971,,,"%50,0","%50,0",232.0,,"%14,7","%34,9","%84,1","5,8",,"2,6","%56,3","%75,0","%100,0",,68,29.0,97.0,24.0,79.0
2022,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,İslami İlimler Fakültesi,İslami İlimler (Arapça) ,201410232,SÖZ,Turkish,100,16,16.0,,,,İSTANBUL,Marmara,4,1,6,35.884,319,392.406,867.828,,,"%31,3","%81,3",361.0,,"%16,6","%37,1",277,"6,8",,"2,0","%56,3","%87,5","%100,0",,51,51.0,102.0,33.0,87.0
2021,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,İslami İlimler Fakültesi (Arapça) ,İslami İlimler (Arapça) ,201410232,SÖZ,Turkish,100,16,16.0,,,,İSTANBUL,Marmara,3,1,7,38.161,843,435.886,1.059.520,,,"%31,3","%81,3",180.0,,"%28,3","%49,4","%81,7","5,4",,"2,3","%50,0","%87,5","%100,0",,71,75.0,146.0,51.0,109.0
2023,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,İnsan ve Toplum Bilimleri Fakültesi,Tarih ,201410029,SÖZ,Turkish,100,5,5.0,,,,İSTANBUL,Marmara,3,2,4,57.972,3.120,505.874,665.726,,,"%20,0","%80,0",163.0,,"%3,7","%19,0","%69,9","8,1",,"2,2","%40,0","%100,0","%100,0",,19,12.0,31.0,24.0,22.0
2022,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,İnsan ve Toplum Bilimleri Fakültesi,Tarih ,201410029,SÖZ,Turkish,100,12,12.0,,,,İSTANBUL,Marmara,4,1,5,56.837,9.628,434.685,686.571,,,"%33,3","%75,0",176.0,,"%6,3","%27,8",115,"7,8",,"4,2",%,"%66,7","%91,7",,81,60.0,141.0,75.0,14.0
2021,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,Edebiyat Fakültesi,Tarih ,201410029,SÖZ,Turkish,100,12,12.0,,,,İSTANBUL,Marmara,4,1,5,41.418,802,382.792,960.752,,,"%16,7","%91,7",136.0,,"%5,1","%23,5","%69,9","7,5",,"2,3","%41,7","%75,0","%100,0",,52,39.0,91.0,44.0,52.0
2023,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,İlahiyat Fakültesi,İlahiyat ,202210330,SÖZ,Turkish,50,76,76.0,,,,İSTANBUL,Marmara,---,---,---,633.564,400,425.487,1.711.501,,,"%61,8","%46,1",160.0,,"%13,8","%66,3","%87,5","3,9",,"1,9","%25,0","%96,1","%100,0",,466,281.0,748.0,429.0,204.0
2022,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,İlahiyat Fakültesi,İlahiyat ,202210330,SÖZ,Turkish,50,42,42.0,,,,İSTANBUL,Marmara,---,---,---,3.270,267,186.018,528.424,,,"%76,2","%40,5",130.0,,"%13,1","%64,6",107,"3,9",,"1,9","%21,4","%97,6","%100,0",,194,129.0,323.0,211.0,130.0
2021,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,İlahiyat Fakültesi,İlahiyat ,202210330,SÖZ,Turkish,50,34,34.0,,,,İSTANBUL,Marmara,---,---,---,845,37,115.457,259.360,,,"%70,6","%44,1",120.0,,"%14,2","%79,2","%95,8","3,0",,"1,9","%5,9","%100,0","%100,0",,122,97.0,219.0,159.0,56.0
2023,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,202210064,SÖZ,Turkish,100,6,6.0,,,,İSTANBUL,Marmara,3,2,1,41.076,1.850,265.048,525.698,,,"%100,0","%50,0",37.0,,"%8,1","%29,7","%78,4","6,8",,"2,5","%16,7","%83,3","%100,0",,42,13.0,55.0,33.0,29.0
2022,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,202210064,SÖZ,Turkish,100,5,5.0,,,,İSTANBUL,Marmara,2,2,2,2.443,1.035,158.723,188.110,,,"%20,0","%80,0",71.0,,"%8,5","%31,0",51,"6,2",,"3,0","%40,0","%80,0","%100,0",,8,23.0,31.0,12.0,20.0
2021,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,202210064,SÖZ,Turkish,100,5,5.0,,,,İSTANBUL,Marmara,2,1,3,3.550,2.249,187.723,334.333,,,"%80,0","%60,0",89.0,,"%12,4","%30,3","%73,0","6,7",,"4,8",%,"%60,0","%100,0",,13,29.0,42.0,12.0,22.0
2023,BAŞKENT ÜNİVERSİTESİ,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım ,200690535,SÖZ,Turkish,100,5,5.0,,,,ANKARA,İç Anadolu,1,---,3,39.639,31.223,450.839,520.090,,,"%50,0","%50,0",115.0,,"%9,6","%32,2","%68,7","7,5",,"5,5","%16,7","%33,3","%83,3",,7,31.0,39.0,9.0,17.0
2022,BAŞKENT ÜNİVERSİTESİ,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım ,200690535,SÖZ,Turkish,100,6,6.0,,,,ANKARA,İç Anadolu,2,---,2,50.024,28.770,398.409,538.957,,,,"%100,0",161.0,,"%6,2","%18,6",113,"8,3",,"3,0","%33,3","%66,7","%100,0",,19,28.0,47.0,10.0,12.0
2021,BAŞKENT ÜNİVERSİTESİ,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım ,200690535,SÖZ,Turkish,100,6,6.0,,,,ANKARA,İç Anadolu,5,1,1,61.612,32.040,450.654,774.873,,,"%16,7","%100,0",365.0,,"%9,6","%31,8","%75,1","7,1",,"3,3","%16,7","%66,7","%100,0",,20,45.0,65.0,11.0,
2023,ATILIM ÜNİVERSİTESİ,İşletme Fakültesi,Halkla İlişkiler ve Reklamcılık,200210131,SÖZ,English,100,3,3.0,,,,ANKARA,İç Anadolu,1,3,---,31.515,9.041,531.722,562.727,,,"%33,3","%66,7",123.0,,"%5,7","%19,5","%66,7","8,0",,"3,0",%,"%66,7","%100,0",,22,19.0,41.0,4.0,15.0
2022,ATILIM ÜNİVERSİTESİ,İşletme Fakültesi,Halkla İlişkiler ve Reklamcılık,200210131,SÖZ,English,100,4,4.0,,,,ANKARA,İç Anadolu,1,2,---,46.110,38.405,366.378,515.624,,,"%50,0","%50,0",136.0,,"%6,6","%21,3",74,"9,6",,"9,3",%,"%25,0","%75,0",,34,24.0,58.0,4.0,14.0
2021,ATILIM ÜNİVERSİTESİ,İşletme Fakültesi,Halkla İlişkiler ve Reklamcılık,200210131,SÖZ,English,100,7,7.0,,,,ANKARA,İç Anadolu,1,1,1,76.043,47.419,494.460,1.084.549,,,"%42,9","%57,1",143.0,,"%7,7","%21,0","%66,4","8,1",,"4,0","%28,6","%28,6","%100,0",,40,24.0,64.0,14.0,10.0
2023,İSTANBUL RUMELİ ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",Gastronomi ve Mutfak Sanatları ,208151260,SÖZ,Turkish,100,4,4.0,,,,İSTANBUL,Marmara,1,---,3,37.639,11.330,538.443,864.666,,,"%50,0","%75,0",115.0,,"%4,3","%16,5","%57,4","9,2",,"5,5","%25,0","%50,0","%75,0",,25,14.0,39.0,17.0,17.0
2022,İSTANBUL RUMELİ ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",Gastronomi ve Mutfak Sanatları ,208151260,SÖZ,Turkish,100,3,3.0,,,,İSTANBUL,Marmara,2,---,2,43.176,40.269,420.191,506.322,,,"%33,3","%66,7",243.0,,"%13,2","%23,5",150,"8,3",,"5,0",%,%,"%100,0",,6,23.0,29.0,28.0,13.0
2023,DOĞUŞ ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,201211171,SÖZ,Turkish,100,11,11.0,,,,İSTANBUL,Marmara,---,---,4,39.412,11.242,543.532,871.682,,,"%27,3","%90,9",152.0,,"%11,2","%30,9","%70,4","7,0",,"7,0","%27,3","%45,5","%72,7",,55,93.0,148.0,95.0,45.0
2022,DOĞUŞ ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,201211171,SÖZ,Turkish,100,12,12.0,,,,İSTANBUL,Marmara,---,---,4,25.528,11.567,371.697,594.155,,,"%41,7","%75,0",230.0,,"%7,8","%23,0",149,"7,9",,"4,5","%25,0","%41,7","%91,7",,27,93.0,121.0,80.0,44.0
2021,DOĞUŞ ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,201211171,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,---,---,3,26.200,10.737,437.562,692.614,,,"%30,0","%70,0",183.0,,"%5,5","%24,0","%71,0","7,4",,"6,0","%10,0","%40,0","%80,0",,35,61.0,96.0,61.0,33.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,"Radyo, Televizyon ve Sinema ",203090158,SÖZ,Turkish,100,7,7.0,,,,İSTANBUL,Marmara,---,3,1,49.321,2.320,341.334,509.650,,,"%12,5","%87,5",140.0,,"%7,1","%19,3","%58,6","8,8",,"4,1","%37,5","%62,5","%87,5",,36,39.0,75.0,26.0,31.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,"Radyo, Televizyon ve Sinema ",203090158,SÖZ,Turkish,100,6,6.0,,,,İSTANBUL,Marmara,---,---,3,42.029,28.369,456.133,839.713,,,"%33,3","%66,7",285.0,,"%2,8","%13,0",159,"9,4",,"5,7","%16,7","%33,3","%83,3",,13,56.0,69.0,49.0,22.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,"Radyo, Televizyon ve Sinema ",203090158,SÖZ,Turkish,100,9,9.0,,,,İSTANBUL,Marmara,---,---,3,56.809,47.080,441.734,705.450,,,"%66,7","%55,6",194.0,,"%4,1","%19,6","%63,4","8,3",,"5,6","%33,3","%55,6","%77,8",,38,83.0,121.0,48.0,8.0
2023,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatları ,202712346,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,2,1,---,55.857,20.311,474.610,695.289,,,"%50,0","%70,0",131.0,,"%6,1","%21,4","%71,8","7,6",,"3,0","%40,0","%60,0","%100,0",,51,74.0,125.0,87.0,57.0
2022,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatları ,202712346,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,1,---,3,24.725,9.307,439.234,747.075,,,"%30,0","%90,0",392.0,,"%5,9","%25,8",282,"7,2",,"5,0","%20,0","%30,0","%90,0",,24,90.0,114.0,75.0,56.0
2021,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatları ,202712346,SÖZ,Turkish,100,13,13.0,,,,İSTANBUL,Marmara,---,1,3,32.408,21.686,528.821,925.240,,,"%69,2","%30,8",257.0,,"%5,1","%24,9","%64,6","7,8",,"5,2",%,"%38,5","%92,3",,52,114.0,166.0,111.0,36.0
2023,HASAN KALYONCU ÜNİVERSİTESİ,Eğitim Fakültesi,Özel Eğitim Öğretmenliği ,201610884,SÖZ,Turkish,25,29,29.0,,,,GAZİANTEP,Güneydoğu Anadolu,---,---,---,47.357,15.070,651.322,1.167.343,,,"%62,1","%62,1",257.0,,"%13,6","%37,4","%66,9","7,8",,"8,1","%10,3","%37,9","%65,5",,273,91.0,379.0,250.0,104.0
2022,HASAN KALYONCU ÜNİVERSİTESİ,Eğitim Fakültesi,Özel Eğitim Öğretmenliği ,201610884,SÖZ,Turkish,25,36,36.0,,,,GAZİANTEP,Güneydoğu Anadolu,---,---,---,58.840,12.448,597.623,1.008.093,,,"%77,8","%77,8",190.0,,"%9,5","%26,3",118,"8,9",,"6,8","%16,7","%50,0","%77,8",,274,127.0,416.0,228.0,115.0
2021,HASAN KALYONCU ÜNİVERSİTESİ,Eğitim Fakültesi,Özel Eğitim Öğretmenliği ,201610884,SÖZ,Turkish,25,38,38.0,,,,GAZİANTEP,Güneydoğu Anadolu,---,---,---,45.354,10.108,580.506,878.812,,,"%73,7","%73,7",272.0,,"%17,6","%40,1","%73,5","8,0",,"9,4","%5,3","%42,1","%65,8",,375,102.0,487.0,344.0,111.0
2023,İSTANBUL KENT ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Görsel İletişim Tasarımı,208750572,SÖZ,English,100,6,6.0,,,,İSTANBUL,Marmara,1,---,1,72.127,22.654,382.229,578.488,,,"%25,0","%75,0",311.0,,"%15,1","%31,8","%68,8","7,0",,"4,9","%37,5","%62,5","%75,0",,33,60.0,93.0,18.0,7.0
2023,İSTANBUL TOPKAPI ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",Gastronomi ve Mutfak Sanatları ,205090047,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,1,1,2,58.332,20.448,591.318,935.915,,,"%27,3","%72,7",138.0,,"%2,9","%18,8","%58,7","8,6",,"5,4","%18,2","%54,5","%90,9",,47,84.0,131.0,64.0,40.0
2022,İSTANBUL TOPKAPI ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",Gastronomi ve Mutfak Sanatları ,205090047,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,2,1,2,38.401,18.299,353.202,519.644,,,"%10,0","%90,0",224.0,,"%4,5","%17,0",139,"8,5",,"5,2","%20,0","%40,0","%90,0",,18,97.0,115.0,106.0,36.0
2021,İSTANBUL AYVANSARAY ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",Gastronomi ve Mutfak Sanatları ,205090047,SÖZ,Turkish,100,9,9.0,,,,İSTANBUL,Marmara,1,---,2,40.761,21.482,442.317,581.149,,,"%44,4","%66,7",151.0,,"%6,0","%16,6","%57,0","8,6",,"8,4","%11,1","%22,2","%66,7",,60,91.0,151.0,82.0,16.0
2023,İSTANBUL AYDIN ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı ,202412482,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,1,1,1,43.001,11.788,628.293,938.052,,,"%60,0","%50,0",155.0,,"%5,2","%24,5","%69,0","7,7",,"3,5",%,"%60,0","%100,0",,39,63.0,102.0,54.0,47.0
2022,İSTANBUL AYDIN ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı ,202412482,SÖZ,Turkish,100,11,11.0,,,,İSTANBUL,Marmara,1,---,3,37.287,11.195,370.786,584.444,,,"%36,4","%72,7",219.0,,"%9,1","%24,2",145,"7,8",,"4,8","%9,1","%36,4","%100,0",,36,97.0,133.0,54.0,43.0
2021,İSTANBUL AYDIN ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı ,202412482,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,---,1,3,34.614,17.960,380.487,536.286,,,"%60,0","%60,0",188.0,,"%6,9","%29,3","%73,4","7,2",,"3,8","%10,0","%60,0","%100,0",,19,61.0,80.0,36.0,34.0
2023,BEYKOZ ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,200851590,SÖZ,Turkish,100,4,4.0,,,,İSTANBUL,Marmara,---,---,3,41.863,24.011,408.835,533.267,,,"%80,0","%20,0",107.0,,"%6,5","%27,1","%73,8","6,9",,"3,4",%,"%40,0","%100,0",,5,18.0,23.0,17.0,18.0
2022,BEYKOZ ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,200851590,SÖZ,Turkish,100,5,5.0,,,,İSTANBUL,Marmara,---,---,3,31.146,10.602,244.035,404.935,,,"%60,0","%60,0",156.0,,"%6,4","%24,4",128,"6,2",,"4,4",%,"%60,0","%100,0",,14,20.0,34.0,16.0,17.0
2021,BEYKOZ ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,200851590,SÖZ,Turkish,100,5,5.0,,,,İSTANBUL,Marmara,---,1,1,38.133,6.346,364.927,589.550,,,"%40,0","%60,0",110.0,,"%8,2","%40,0","%79,1","6,3",,"3,8","%20,0","%80,0","%100,0",,7,26.0,33.0,18.0,9.0
2023,ÜSKÜDAR ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı ,206511092,SÖZ,Turkish,100,10,10.0,,,,İSTANBUL,Marmara,1,1,2,50.274,17.754,448.281,688.950,,,"%36,4","%72,7",233.0,,"%13,3","%38,6","%80,3","5,6",,"3,6","%18,2","%63,6","%100,0",,36,83.0,119.0,35.0,50.0
2022,ÜSKÜDAR ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı ,206511092,SÖZ,Turkish,100,11,11.0,,,,İSTANBUL,Marmara,1,---,3,40.839,7.798,440.239,739.240,,,"%27,3","%90,9",281.0,,"%11,4","%37,0",226,"5,7",,"4,6","%18,2","%45,5","%90,9",,27,85.0,112.0,60.0,52.0
