academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2024,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vak�f,Uygulamalı Bilimler Fakültesi,Bilişim Sistemleri ve Teknolojileri,202190194,SAY,İngilizce,50,51,51,,,,ANKARA,İç Anadolu,---,---,---,51.255,12.969,52.409,185.679,,,"% 52,9","% 58,8",225,,"% 16,0","% 33,8","% 72,0","6,8",,"4,0","% 17,6","% 51,0","% 98,0",,354,331,685,86,182
2024,FENERBAHÇE ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,209010156,SAY,,100,4,4,,,,İSTANBUL ,,6,1,9,51.356,47.042,70.838,78.094,,,"% 83,3",,445,,"% 1,8","% 9,2","% 31,5","12,6",,"11,7","% 16,7","% 33,3","% 50,0",,53,19,83,48,14
2024,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,209410028,SAY,,100,10,10,,,,İSTANBUL,Marmara,13,2,13,51.827,26.637,45.487,84.369,,,"% 54,5","% 54,5",460,,"% 2,8","% 8,0","% 42,8","11,5",,"8,5","% 0,0","% 18,2","% 72,7",,102,87,189,124,42
2024,ANTALYA BİLİM ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Bilgisayar Mühendisliği,206410717,SAY,İngilizce,100,11,11,,,,ANTALYA,Akdeniz,3,---,3,51.884,37.492,62.154,173.838,,,"% 15,4","% 84,6",104,,"% 6,7","% 35,6","% 67,3","7,4",,"3,7","% 15,4","% 69,2","% 100,0",,62,32,94,35,44
2024,İSTANBUL AYDIN ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Bilgisayar Mühendisliği,202411042,SAY,İngilizce,100,13,13,,,,İSTANBUL,Marmara,2,---,5,51.924,24.288,60.786,133.58,,,"% 64,3","% 57,1",143,,"% 4,2","% 11,2","% 53,1","10,3",,"6,6","% 7,1","% 35,7","% 85,7",,118,96,214,92,48
2024,İZMİR EKONOMİ ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Genetik ve Biyomühendislik,203511338,SAY,İngilizce,100,6,6,,,,İZMİR,Ege,1,1,4,52.095,48.197,43.148,60.609,,,"% 28,6","% 85,7",129,,"% 10,1","% 36,4","% 75,2","7,0",,"2,3","% 42,9","% 85,7","% 100,0",,27,19,46,9,30
2024,TÜRK HAVA KURUMU ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Yazılım Mühendisliği,205750164,SAY,İngilizce,100,8,8,,,,ANKARA ,,1,---,2,52.248,37.45,37.888,59.542,,,"% 66,7",,235,,"% 2,1","% 10,6","% 43,8","10,7",,"3,2","% 22,2","% 44,4","% 100,0",,66,68,134,23,22
2024,İSTANBUL OKAN ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,204790703,SAY,,100,6,6,,,,İSTANBUL,Marmara,2,1,14,52.275,39.438,68.014,102.579,,,"% 57,1","% 85,7",463,,"% 4,5","% 18,6","% 53,6","10,1",,"7,1","% 0,0","% 42,9","% 71,4",,62,68,130,109,
2024,ÇANKAYA ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Mekatronik Mühendisliği,201110395,SAY,İngilizce,100,6,6,,,,ANKARA ,,2,2,2,52.33,38.035,37.076,75.86,,,"% 42,9",,91,,"% 5,5","% 16,5","% 50,5","10,3",,"4,7","% 0,0","% 57,1","% 100,0",,23,47,70,10,44
2024,İSTANBUL MEDİPOL ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,203110159,SAY,,25,85,85,,,,İSTANBUL,Marmara,---,---,---,52.339,27.819,62.308,138.189,,,"% 54,1","% 65,9",657,,"% 19,9","% 43,8","% 77,3","6,1",,"2,3","% 51,8","% 82,4","% 98,8",,409,746,1165,770,108
2024,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,209410034,SAY,İngilizce,100,7,7,,,,İSTANBUL,Marmara,13,2,13,52.405,50.185,60.31,173.51,,,"% 25,0","% 100,0",253,,"% 2,8","% 9,1","% 37,5","11,3",,"9,2","% 0,0","% 12,5","% 62,5",,50,58,112,79,17
2024,İSTANBUL AYDIN ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,202490772,SAY,,100,6,6,,,,İSTANBUL,Marmara,3,1,3,52.465,48.877,82.585,137.882,,,"% 42,9","% 71,4",744,,"% 7,1","% 19,5","% 55,4","9,5",,"10,7","% 0,0","% 0,0","% 57,1",,76,59,135,96,
2024,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,209710136,SAY,,100,8,8,,,,KOCAELİ,Marmara,---,---,4,52.711,32.136,65.481,130.692,,,"% 77,8","% 55,6",190,,"% 4,2","% 14,2","% 33,2","12,3",,"13,2","% 11,1","% 11,1","% 22,2",,130,36,166,99,17
2024,ALTINBAŞ ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,202910675,SAY,İngilizce,100,7,7,,,,İSTANBUL ,,2,1,8,52.734,48.484,64.136,98.406,,,"% 62,5",,290,,"% 2,1","% 7,2","% 36,2","12,0",,"10,6","% 0,0","% 0,0","% 62,5",,69,79,149,111,51
2024,OSTİM TEKNİK ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Bilgisayar Mühendisliği,209110065,SAY,,100,10,10,,,,ANKARA ,,1,---,2,53.028,32.686,45.953,128.251,,,"% 81,8",,200,,"% 10,0","% 22,0","% 52,0","9,0",,"4,5","% 27,3","% 63,6","% 81,8",,83,77,160,73,23
2024,MALTEPE ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Endüstri Mühendisliği,204110562,SAY,İngilizce,100,4,4,,,,İSTANBUL ,,2,---,4,53.058,41.98,63.75,126.418,,,"% 80,0",,60,,"% 5,0","% 10,0","% 35,0","12,1",,"7,2","% 0,0","% 20,0","% 80,0",,48,34,82,40,26
2024,YEDİTEPE ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Genetik ve Biyomühendislik,206110653,SAY,İngilizce,100,11,11,,,,İSTANBUL ,,3,2,2,53.08,35.971,49.291,111.387,,,"% 66,7",,183,,"% 12,6","% 26,2","% 67,2","8,0",,"4,1","% 25,0","% 41,7","% 91,7",,79,58,137,16,49
2024,FENERBAHÇE ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,209010219,SAY,İngilizce,100,3,3,,,,İSTANBUL ,,6,1,9,53.13,51.287,67.831,91.829,,,"% 75,0",,240,,"% 2,1","% 8,8","% 33,8","12,5",,"11,8","% 0,0","% 0,0","% 50,0",,36,32,68,62,6
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Makine Mühendisliği,200611434,SAY,,100,9,9,,,,ANKARA ,,2,3,4,53.369,48.16,63.568,98.767,,,"% 40,0",,288,,"% 2,8","% 14,6","% 47,6","10,1",,"8,7","% 0,0","% 10,0","% 60,0",,88,65,153,52,35
2024,İSTANBUL KENT ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,208750649,SAY,,100,6,6,,,,İSTANBUL,Marmara,3,1,7,53.449,51.35,51.882,91.504,,,"% 42,9","% 71,4",481,,"% 5,2","% 18,5","% 50,3","10,2",,"12,6","% 0,0","% 14,3","% 14,3",,88,51,139,100,
2024,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,206210043,SAY,,100,9,9,,,,İSTANBUL,Marmara,4,---,12,53.621,51.685,73.46,99.082,,,"% 40,0","% 60,0",296,,"% 1,4","% 5,4","% 36,8","12,0",,"9,0","% 0,0","% 0,0","% 60,0",,100,86,189,135,38
2024,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,vak�f,Eczacılık Fakültesi,Eczacılık,209710150,SAY,İngilizce,100,7,7,,,,KOCAELİ,Marmara,1,---,8,53.885,51.254,58.107,99.711,,,"% 75,0","% 37,5",90,,"% 3,3","% 6,7","% 35,6","12,4",,"10,0","% 0,0","% 0,0","% 62,5",,121,35,156,96,18
2024,ANKARA MEDİPOL ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,209210292,SAY,İngilizce,25,68,68,,,,ANKARA,İç Anadolu,---,---,---,53.971,36.545,65.444,125.754,,,"% 54,4","% 50,0",479,,"% 5,8","% 36,7","% 74,9","6,7",,"3,0","% 13,2","% 69,1","% 98,5",,386,788,1226,795,
2024,ÖZYEĞİN ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Bilgisayar Mühendisliği,204810185,SAY,İngilizce,50,39,39,,,,İSTANBUL,Marmara,---,---,---,53.984,3.733,50.36,200.196,,,"% 69,2","% 51,3",318,,"% 15,7","% 38,1","% 77,0","6,5",,"3,5","% 30,8","% 64,1","% 97,4",,201,253,454,168,161
2024,ANKARA BİLİM ÜNİVERSİTESİ,vak�f,Mühendislik ve Mimarlık Fakültesi,Bilgisayar Mühendisliği,209510014,SAY,İngilizce,100,10,10,,,,ANKARA,İç Anadolu,1,1,2,54.018,26.4,45.958,70.214,,,"% 72,7","% 27,3",177,,"% 5,1","% 18,1","% 51,4","9,3",,"5,5","% 27,3","% 45,5","% 90,9",,105,75,180,94,34
2024,ANKARA MEDİPOL ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,209210043,SAY,İngilizce,0,4,4,,,,ANKARA,İç Anadolu,---,---,---,54.143,49.949,57.7,89.746,,,"% 50,0","% 50,0",280,,"% 1,1","% 10,4","% 77,1","7,3",,"3,8","% 0,0","% 25,0","% 100,0",,24,40,69,40,99
2024,LOKMAN HEKİM ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,208810102,SAY,İngilizce,0,2,2,,,,ANKARA ,,---,---,---,54.185,50.689,68.634,91.725,,,,,131,,"% 2,3","% 17,6","% 45,0","10,0",,"2,5","% 0,0","% 100,0","% 100,0",,1,14,26,13,42
2024,ÇANKAYA ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Makine Mühendisliği,201110456,SAY,İngilizce,100,9,9,,,,ANKARA ,,2,3,1,54.259,35.04,74.095,110.656,,,"% 30,0",,327,,"% 4,3","% 11,0","% 48,0","10,6",,"7,7","% 10,0","% 20,0","% 70,0",,101,37,138,81,62
2024,ATILIM ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Endüstri Mühendisliği,200210404,SAY,İngilizce,100,8,8,,,,ANKARA ,,3,2,2,54.704,44.499,47.282,87.16,,,"% 55,6",,240,,"% 6,7","% 17,5","% 57,5","9,3",,"7,8","% 0,0","% 22,2","% 77,8",,57,67,124,40,37
2024,TÜRK HAVA KURUMU ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliği,205710632,SAY,İngilizce,100,10,10,,,,ANKARA ,,---,---,5,54.93,48.311,66.297,95.276,,,"% 81,8",,280,,"% 2,5","% 10,7","% 45,7","10,9",,"7,6","% 9,1","% 36,4","% 63,6",,108,45,153,51,47
2024,HALİÇ ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Bilgisayar Mühendisliği,201990481,SAY,İngilizce,100,11,11,,,,İSTANBUL,Marmara,---,---,2,55.006,34.527,67.221,143.96,,,"% 46,2","% 61,5",177,,"% 5,1","% 16,9","% 59,9","9,2",,"4,0","% 38,5","% 53,8","% 92,3",,68,100,172,72,39
2024,YEDİTEPE ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Malzeme Bilimi ve Nanoteknoloji Mühendisliği,206112022,SAY,İngilizce,100,5,5,,,,İSTANBUL ,,1,1,5,55.183,45.473,58.497,90.376,,,"% 66,7",,138,,"% 5,8","% 15,2","% 44,2","10,6",,"5,5","% 16,7","% 66,7","% 66,7",,49,40,89,7,24
2024,BİRUNİ ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Bilgisayar Mühendisliği,207650970,SAY,İngilizce,100,10,10,,,,İSTANBUL ,,2,---,4,55.208,34.856,61.578,113.86,,,"% 45,5",,176,,"% 6,8","% 14,8","% 60,2","9,1",,"4,6","% 27,3","% 45,5","% 100,0",,54,115,169,100,22
2024,OSTİM TEKNİK ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Yazılım Mühendisliği,209110070,SAY,İngilizce,100,10,10,,,,ANKARA ,,---,1,2,55.213,35.556,65.737,129.417,,,"% 63,6",,195,,"% 4,6","% 23,1","% 56,4","9,3",,"7,3","% 18,2","% 18,2","% 81,8",,135,70,205,37,24
2024,TED ÜNİVERSİTESİ,vak�f,Mimarlık ve Tasarım Fakültesi,Mimarlık,206710471,SAY,İngilizce,100,7,7,,,,ANKARA ,,3,---,9,55.33,39.312,53.696,96.802,,,"% 25,0",,198,,"% 8,1","% 28,8","% 68,7","7,6",,"9,0","% 0,0","% 25,0","% 62,5",,62,50,112,34,45
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Fen-Edebiyat Fakültesi,Moleküler Biyoloji ve Genetik,200612195,SAY,,100,5,5,,,,ANKARA ,,1,---,3,55.581,39.837,70.88,95.406,,,"% 57,1",,183,,"% 7,7","% 21,9","% 61,2","8,6",,"5,4","% 14,3","% 42,9","% 85,7",,46,17,63,10,25
2024,KADİR HAS ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Mekatronik Mühendisliği,203790188,SAY,İngilizce,100,5,5,,,,İSTANBUL ,,2,1,4,55.923,35.594,59.389,83.078,,,"% 33,3",,68,,"% 2,9","% 10,3","% 45,6","11,3",,"4,2","% 33,3","% 66,7","% 83,3",,48,40,88,16,58
2024,ÜSKÜDAR ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,206552530,SAY,,50,31,31,,,,İSTANBUL ,,---,---,---,56.043,46.3,73.451,164.474,,,"% 67,7",,464,,"% 3,0","% 23,7","% 64,9","8,4",,"3,1","% 9,7","% 83,9","% 100,0",,194,280,480,259,78
2024,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vak�f,Fen Fakültesi,Kimya,202110595,SAY,İngilizce,50,5,5,,,,ANKARA,İç Anadolu,---,---,---,56.143,41.93,65.97,89.823,,,"% 80,0","% 20,0",61,,"% 6,6","% 21,3","% 80,3","7,0",,"3,8","% 40,0","% 40,0","% 100,0",,25,37,62,12,17
2024,YAŞAR ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Yazılım Mühendisliği,206010566,SAY,İngilizce,100,14,14,,,,İZMİR,Ege,1,1,5,56.309,26.713,72.408,104.667,,,"% 43,8","% 75,0",204,,"% 7,4","% 28,4","% 71,6","7,5",,"5,2","% 25,0","% 37,5","% 87,5",,184,103,287,57,48
2024,LOKMAN HEKİM ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,208810062,SAY,,25,42,42,,,,ANKARA ,,---,---,---,56.324,41.407,69.176,144.115,,,"% 59,5",,336,,"% 3,9","% 12,5","% 50,3","10,6",,"9,9","% 9,5","% 21,4","% 52,4",,319,428,757,564,170
2024,OSTİM TEKNİK ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliği,209110082,SAY,,100,7,7,,,,ANKARA ,,1,1,1,56.852,48.829,91.809,172.216,,,"% 44,4",,233,,"% 5,2","% 18,5","% 49,8","9,6",,"8,0","% 0,0","% 44,4","% 55,6",,65,40,105,36,14
2024,PİRİ REİS ÜNİVERSİTESİ,vak�f,Denizcilik Fakültesi,Gemi Makineleri İşletme Mühendisliği,204910193,SAY,İngilizce,100,14,14,,,,İSTANBUL ,,4,2,1,56.972,45.998,55.541,92.656,,,"% 80,0",,319,,"% 6,6","% 24,8","% 77,1","7,1",,"7,2","% 0,0","% 33,3","% 80,0",,137,59,196,49,74
2024,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Bilgisayar Mühendisliği,205410105,SAY,,0,40,40,,,,ANKARA ,,---,---,---,57.519,13.869,47.324,91.062,,,"% 35,0",,174,,"% 17,2","% 33,9","% 78,2","6,3",,"3,5","% 37,5","% 55,0","% 95,0",,130,358,489,155,226
2024,İSTANBUL BİLGİ ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Makine Mühendisliği,202511756,SAY,İngilizce,100,10,10,,,,İSTANBUL,Marmara,2,3,2,57.557,42.869,82.344,115.765,,,"% 81,8","% 45,5",157,,"% 2,5","% 8,9","% 40,8","11,0",,"9,0","% 0,0","% 9,1","% 81,8",,139,56,195,50,37
2024,IŞIK ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Yazılım Mühendisliği,202090286,SAY,İngilizce,100,6,6,,,,İSTANBUL ,,2,1,3,57.606,44.867,70.118,104.356,,,"% 42,9",,94,,"% 5,3","% 18,1","% 51,1","9,6",,"5,1","% 28,6","% 71,4","% 85,7",,55,47,102,22,39
2024,TED ÜNİVERSİTESİ,vak�f,Mimarlık ve Tasarım Fakültesi,Endüstriyel Tasarım,206710463,SAY,İngilizce,100,5,5,,,,ANKARA ,,---,---,5,57.73,37.697,54.895,91.214,,,"% 66,7",,167,,"% 10,8","% 37,1","% 77,8","6,7",,"4,2","% 0,0","% 50,0","% 100,0",,20,27,47,22,24
2024,İSTANBUL BİLGİ ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliği,202511298,SAY,İngilizce,100,13,13,,,,İSTANBUL,Marmara,2,1,2,57.9,29.908,66.422,136.227,,,"% 42,9","% 78,6",137,,"% 3,6","% 9,5","% 38,0","10,8",,"7,3","% 7,1","% 21,4","% 85,7",,144,99,243,71,57
2024,İSTİNYE ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Yazılım Mühendisliği,208450811,SAY,İngilizce,100,9,9,,,,İSTANBUL ,,---,---,4,58.01,36.749,68.259,112.62,,,"% 30,0",,116,,"% 2,6","% 19,0","% 51,7","9,3",,"5,5","% 20,0","% 60,0","% 80,0",,55,122,177,70,22
2024,İSTANBUL MEDİPOL ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,203110502,SAY,İngilizce,25,68,68,,,,İSTANBUL,Marmara,---,---,---,58.346,38.007,60.879,145.613,,,"% 57,4","% 57,4",486,,"% 8,4","% 38,7","% 78,0","6,4",,"3,1","% 13,2","% 73,5","% 97,1",,305,771,1099,748,42
2024,PİRİ REİS ÜNİVERSİTESİ,vak�f,Denizcilik Fakültesi,Deniz Ulaştırma İşletme Mühendisliği,204910166,SAY,İngilizce,100,16,16,,,,İSTANBUL ,,3,1,4,58.422,51.496,72.793,188.405,,,"% 61,1",,379,,"% 11,9","% 45,6","% 79,4","6,2",,"5,0","% 16,7","% 55,6","% 88,9",,125,34,162,53,86
2024,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Yazılım Mühendisliği,203210837,SAY,,100,9,9,,,,İSTANBUL,Marmara,1,---,5,58.55,31.151,67.43,124.505,,,"% 30,0","% 70,0",103,,"% 4,9","% 13,6","% 50,5","10,5",,"5,1","% 40,0","% 50,0","% 90,0",,65,71,137,29,62
2024,NUH NACİ YAZGAN ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,204610429,SAY,,25,29,29,,,,KAYSERİ ,,---,---,---,58.759,43.797,62.166,137.125,,,"% 41,4",,145,,"% 4,1","% 13,8","% 44,1","11,9",,"9,4","% 10,3","% 27,6","% 65,5",,317,134,458,332,127
2024,MALTEPE ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliği,204112179,SAY,İngilizce,100,2,2,,,,İSTANBUL ,,1,1,5,58.833,55.424,49.362,86.054,,,"% 66,7",,65,,"% 1,5","% 4,6","% 36,9","12,2",,"7,0","% 0,0","% 33,3","% 66,7",,14,10,24,9,28
2024,İSTANBUL AYDIN ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,202411306,SAY,,50,93,93,,,,İSTANBUL,Marmara,---,---,---,58.922,41.423,66.275,136.525,,,"% 80,6","% 29,0",1.099,,"% 9,0","% 33,9","% 73,0","7,3",,"8,2","% 19,4","% 44,1","% 67,7",,744,806,1635,1091,2
2024,ANKARA BİLİM ÜNİVERSİTESİ,vak�f,Mühendislik ve Mimarlık Fakültesi,Bilgisayar Mühendisliği,209510222,SAY,,100,5,5,,,,ANKARA,İç Anadolu,---,1,3,59.03,47.484,91.734,118.342,,,"% 50,0","% 50,0",99,,"% 3,0","% 19,2","% 49,5","9,5",,"4,8","% 16,7","% 50,0","% 83,3",,44,34,78,37,8
2024,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vak�f,Fen Fakültesi,Fizik,202190189,SAY,İngilizce,0,10,10,,,,ANKARA,İç Anadolu,---,---,---,59.234,19.043,32.795,80.061,,,"% 70,0","% 30,0",55,,"% 5,5","% 38,2","% 87,3","5,7",,"3,2","% 10,0","% 70,0","% 100,0",,44,64,108,47,56
2024,İSTANBUL BEYKENT ÜNİVERSİTESİ,vak�f,Mühendislik-Mimarlık Fakültesi,Bilgisayar Mühendisliği,210301753,SAY,İngilizce,100,12,12,,,,İSTANBUL,Marmara,1,---,6,59.35,32.158,83.636,215.721,,,"% 53,8","% 53,8",116,,"% 6,9","% 20,7","% 56,0","9,6",,"2,4","% 30,8","% 92,3","% 100,0",,70,122,192,107,45
2024,TÜRK HAVA KURUMU ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Makine Mühendisliği,205710711,SAY,İngilizce,100,6,6,,,,ANKARA ,,1,4,2,59.677,45.373,62.617,114.32,,,"% 71,4",,212,,"% 2,8","% 10,4","% 46,2","11,0",,"4,9","% 42,9","% 42,9","% 100,0",,74,15,95,13,34
2024,OSTİM TEKNİK ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Endüstri Mühendisliği,209110096,SAY,İngilizce,100,9,9,,,,ANKARA ,,5,---,2,60.059,48.892,53.481,74.481,,,"% 40,0",,235,,"% 3,8","% 16,6","% 55,7","9,3",,"6,9","% 10,0","% 30,0","% 80,0",,82,52,141,39,13
2024,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Yazılım Mühendisliği,203090273,SAY,İngilizce,100,4,4,,,,İSTANBUL,Marmara,1,1,2,60.178,45.416,83.565,115.973,,,"% 40,0","% 60,0",709,,"% 7,5","% 23,0","% 71,7","7,6",,"3,0","% 40,0","% 60,0","% 100,0",,8,70,78,30,
2024,ÖZYEĞİN ÜNİVERSİTESİ,vak�f,Mimarlık ve Tasarım Fakültesi,Mimarlık,204810864,SAY,İngilizce,100,10,10,,,,İSTANBUL,Marmara,3,3,10,60.191,15.029,48.624,110.847,,,"% 75,0","% 33,3",240,,"% 9,6","% 30,0","% 74,2","7,2",,"4,2","% 25,0","% 41,7","% 100,0",,95,42,138,49,62
2024,BİRUNİ ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Yazılım Mühendisliği,207651006,SAY,,100,4,4,,,,İSTANBUL ,,1,---,3,60.397,54.273,80.404,112.669,,,"% 20,0",,956,,"% 6,8","% 22,4","% 70,4","7,7",,"3,4","% 20,0","% 40,0","% 100,0",,31,46,77,18,
2024,ATILIM ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Makine Mühendisliği,200210688,SAY,İngilizce,100,6,6,,,,ANKARA ,,2,2,3,61.136,48.86,65.676,124.778,,,"% 42,9",,193,,"% 5,2","% 19,2","% 49,7","9,6",,"8,1","% 0,0","% 28,6","% 57,1",,49,53,102,35,34
2024,İSTANBUL GELİŞİM ÜNİVERSİTESİ,vak�f,Mühendislik-Mimarlık Fakültesi,Bilgisayar Mühendisliği,202790851,SAY,İngilizce,100,4,4,,,,İSTANBUL,Marmara,---,---,3,61.665,51.163,78.252,102.948,,,"% 40,0","% 60,0",141,,"% 4,3","% 10,6","% 47,5","10,9",,"4,2","% 20,0","% 60,0","% 100,0",,30,50,80,39,7
2024,TÜRK HAVA KURUMU ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Endüstri Mühendisliği,205710738,SAY,İngilizce,100,7,7,,,,ANKARA ,,---,1,5,61.892,46.93,65.782,89.256,,,"% 62,5",,230,,"% 3,9","% 14,8","% 50,0","10,0",,"7,5","% 0,0","% 12,5","% 75,0",,75,45,123,39,28
2024,İSTANBUL KENT ÜNİVERSİTESİ,vak�f,Diş Hekimliği Fakültesi,Diş Hekimliği,208750299,SAY,,50,76,76,,,,İSTANBUL,Marmara,---,---,---,62.343,39.494,76.665,168.261,,,"% 82,9","% 23,7",623,,"% 27,6","% 38,8","% 76,9","6,5",,"1,5","% 81,6","% 93,4","% 100,0",,565,530,1121,593,141
2024,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vak�f,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,Kentsel Tasarım ve Peyzaj Mimarlığı,202110965,SAY,İngilizce,100,3,3,,,,ANKARA,İç Anadolu,---,1,2,62.635,45.743,41.89,58.471,,,"% 60,0","% 60,0",106,,"% 10,4","% 30,2","% 66,0","8,0",,"5,2","% 20,0","% 40,0","% 100,0",,32,13,45,3,19
2024,ANKARA MEDİPOL ÜNİVERSİTESİ,vak�f,Sağlık Bilimleri Fakültesi,Dil ve Konuşma Terapisi,209210069,SAY,,100,8,8,,,,ANKARA,İç Anadolu,1,---,5,62.651,55.209,59.854,107.268,,,"% 70,0","% 40,0",491,,"% 13,6","% 36,0","% 68,0","7,8",,"5,9","% 10,0","% 60,0","% 70,0",,74,16,90,37,36
2024,İSTANBUL BİLGİ ÜNİVERSİTESİ,vak�f,Mühendislik ve Doğa Bilimleri Fakültesi,Mekatronik Mühendisliği,202512127,SAY,İngilizce,100,8,8,,,,İSTANBUL,Marmara,1,---,7,62.994,39.167,76.711,183.496,,,"% 33,3","% 77,8",78,,"% 2,6","% 10,3","% 34,6","11,9",,"5,3","% 22,2","% 44,4","% 100,0",,82,36,118,19,42
2024,YEDİTEPE ÜNİVERSİTESİ,vak�f,Mühendislik Fakültesi,Biyomedikal Mühendisliği,206110617,SAY,İngilizce,100,4,4,,,,İSTANBUL ,,1,3,2,63.219,43.189,68.258,79.075,,,"% 80,0",,117,,"% 5,1","% 18,8","% 59,0","9,4",,"6,4","% 0,0","% 20,0","% 100,0",,27,28,55,16,35
