academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2024,ÇUKUROVA ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,102910085,DİL,,,50,50,,,,ADANA,Akdeniz,9,---,3,12.766,3.309,278.454,455.629,,,"% 58,5","% 63,1",1.808,,"% 25,5","% 47,7","% 81,6","5,5",,"4,6","% 32,3","% 46,2","% 92,3",,515,4,519,460,560
2024,AKDENİZ ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,İngiliz Dili ve Edebiyatı,100710754,DİL,İngilizce,,70,70,,,,ANTALYA ,,1,2,2,12.772,8.287,287.687,615.551,,,"% 77,0",,2.135,,"% 13,0","% 34,2","% 71,9","6,9",,"6,8","% 6,8","% 28,4","% 85,1",,734,25,759,289,399
2024,MARMARA ÜNİVERSİTESİ,devlet,İnsan ve Toplum Bilimleri Fakültesi,Almanca Mütercim ve Tercümanlık,107290339,DİL,,,50,50,,,,İSTANBUL ,,3,2,1,12.851,6.657,296.293,583.751,,,"% 51,9",,1.034,,"% 10,6","% 36,6","% 77,9","6,3",,"5,1","% 15,4","% 44,2","% 92,3",,507,56,563,88,115
2024,ANKARA ÜNİVERSİTESİ,devlet,Dil ve Tarih Coğrafya Fakültesi,İspanyol Dili ve Edebiyatı,101110209,DİL,İspanyolca,,45,45,,,,ANKARA,İç Anadolu,3,---,2,12.916,4.658,284.642,509.379,,,"% 57,4","% 53,2",1.541,,"% 14,0","% 37,4","% 77,8","6,4",,"3,6","% 34,0","% 59,6","% 95,7",,322,19,341,54,219
2024,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,107610037,DİL,İngilizce,,50,50,,,,MUĞLA,Ege,2,1,2,13.22,7.014,312.762,548.84,,,"% 86,5","% 40,4",2.583,,"% 5,5","% 21,7","% 68,1","7,8",,"7,7","% 3,8","% 11,5","% 82,7",,629,11,640,541,304
2024,BURSA TEKNİK ÜNİVERSİTESİ,devlet,İnsan ve Toplum Bilimleri Fakültesi,İngilizce Mütercim ve Tercümanlık,102410206,DİL,,,30,30,,,,BURSA,Marmara,---,---,4,13.282,4.283,281.748,487.896,,,"% 59,4","% 71,9",1.4,,"% 9,9","% 28,6","% 69,1","7,7",,"4,3","% 31,3","% 46,9","% 93,8",,252,26,278,136,68
2024,EGE ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Almanca Mütercim ve Tercümanlık,103490362,DİL,,,65,66,,,,İZMİR,Ege,3,---,3,13.312,3.34,270.819,496.027,,,"% 62,7","% 53,7",896,,"% 14,3","% 35,9","% 80,7","6,2",,"3,7","% 22,4","% 61,2","% 94,0",,543,12,555,120,218
2024,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,devlet,Yabancı Diller Fakültesi,İngiliz Dili ve Edebiyatı,110910014,DİL,İngilizce,,60,60,,,,ANKARA,İç Anadolu,2,4,1,13.388,8.285,342.858,570.166,,,"% 68,8","% 42,2",1.658,,"% 5,3","% 24,5","% 72,3","7,4",,"6,8","% 0,0","% 18,8","% 79,7",,592,45,638,297,287
2024,İZMİR DEMOKRASİ ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,111110071,DİL,İngilizce,,30,30,,,,İZMİR,Ege,1,1,4,13.558,8.441,307.156,559.015,,,"% 83,9","% 45,2",1.251,,"% 5,9","% 24,2","% 67,9","7,8",,"7,3","% 0,0","% 16,1","% 77,4",,405,5,410,349,294
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Çin Dili ve Edebiyatı,105611535,DİL,Çince,,40,41,,,,İSTANBUL,Marmara,1,---,2,13.731,2.955,291.597,815.332,,,"% 43,9","% 82,9",664,,"% 19,0","% 44,4","% 77,7","6,0",,"3,2","% 41,5","% 75,6","% 95,1",,319,37,356,57,169
