academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2024,AVRASYA ÜNİVERSİTESİ,vak�f,Uygulamalı Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatları,200390161,SÖZ,,50,34,34,,,,TRABZON ,,---,---,---,1.157.928,153.783,,,,,"% 50,0",,101,,"% 13,9","% 35,6","% 78,2","6,5",,"3,5","% 38,2","% 73,5","% 91,2",,125,158,288,55,91
2024,YEDİTEPE ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım,206111254,SÖZ,İngilizce,50,48,48,,,,İSTANBUL ,,---,---,---,1.186.987,107.562,1.373.211,2.065.705,,,"% 14,6",,292,,"% 5,1","% 17,8","% 66,1","8,5",,"4,4","% 25,0","% 52,1","% 93,8",,15,671,686,118,189
2024,İSTANBUL GELİŞİM ÜNİVERSİTESİ,vak�f,Uygulamalı Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları,202790739,SÖZ,,50,34,34,,,,İSTANBUL,Marmara,---,---,---,1.206.784,63.845,1.534.550,2.291.022,,,"% 23,5","% 79,4",171,,"% 9,9","% 44,4","% 80,7","5,8",,"2,5","% 50,0","% 76,5","% 97,1",,19,274,298,166,69
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,Çizgi Film ve Animasyon,200612098,SÖZ,,0,4,4,,,,ANKARA ,,---,---,---,1.220.055,488.997,2.062.785,2.547.364,,,,,48,,"% 2,1","% 20,8","% 56,3","9,9",,"3,0","% 25,0","% 75,0","% 100,0",,8,27,35,8,36
2024,ANKARA BİLİM ÜNİVERSİTESİ,vak�f,Güzel Sanatlar ve Tasarım Fakültesi,Film Tasarımı ve Yönetimi,209510016,SÖZ,İngilizce,0,2,2,,,,ANKARA,İç Anadolu,---,---,---,1.246.810,897.849,2.066.340,2.325.872,,,,"% 100,0",9,,"% 0,0","% 11,1","% 44,4","13,1",,"12,0","% 0,0","% 50,0","% 50,0",,20,11,31,2,4
2024,MALTEPE ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,"Radyo, Televizyon ve Sinema",204112143,SÖZ,,50,12,12,,,,İSTANBUL ,,---,---,---,1.262.723,276.029,1.797.852,2.600.730,,,"% 16,7",,95,,"% 8,4","% 23,2","% 58,9","9,3",,"3,4","% 41,7","% 66,7","% 91,7",,47,107,154,38,86
2024,ÇAĞ ÜNİVERSİTESİ,vak�f,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı,201010509,SÖZ,,50,25,25,,,,MERSİN,Akdeniz,---,---,---,1.264.655,174.983,1.713.875,2.448.120,,,"% 68,0","% 88,0",58,,"% 15,5","% 43,1","% 70,7","7,3",,"4,0","% 28,0","% 68,0","% 92,0",,103,182,285,68,104
2024,İSTANBUL AREL ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Yeni Medya ve İletişim,202390731,SÖZ,,0,1,1,,,,İSTANBUL,Marmara,---,---,---,1.275.720,1.275.720,2.118.835,2.118.835,,,,"% 100,0",15,,"% 6,7","% 20,0","% 46,7","11,6",,"1,0","% 100,0","% 100,0","% 100,0",,---,3,3,3,13
2024,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,vak�f,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı,206211111,SÖZ,,50,25,25,,,,İSTANBUL,Marmara,---,---,---,1.284.854,152.152,1.255.142,2.332.906,,,"% 8,0","% 96,0",71,,"% 23,9","% 52,1","% 74,6","5,7",,"1,9","% 64,0","% 96,0","% 96,0",,43,138,181,88,100
2024,KAPADOKYA ÜNİVERSİTESİ,vak�f,Uygulamalı Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatları,203851861,SÖZ,,50,72,72,,,,NEVŞEHİR,İç Anadolu,---,---,---,1.315.842,147.289,,,,,"% 69,4","% 68,1",186,,"% 14,0","% 46,8","% 74,7","6,6",,"3,9","% 26,4","% 75,0","% 90,3",,345,274,621,106,240
2024,HASAN KALYONCU ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Görsel İletişim Tasarımı,201650304,SÖZ,,0,15,15,,,,GAZİANTEP,Güneydoğu Anadolu,---,---,---,1.290.681,649.692,1.966.854,2.489.228,,,"% 20,0","% 86,7",63,,"% 6,3","% 22,2","% 61,9","8,6",,"5,9","% 13,3","% 33,3","% 86,7",,53,133,186,31,17
2024,MALTEPE ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım,204111869,SÖZ,,50,9,9,,,,İSTANBUL ,,---,---,---,1.295.294,399.61,1.864.706,2.603.112,,,"% 22,2",,94,,"% 6,4","% 11,7","% 54,3","9,6",,"4,6","% 44,4","% 66,7","% 88,9",,1,99,100,21,58
2024,KTO KARATAY ÜNİVERSİTESİ,vak�f,"İktisadi, İdari ve Sosyal Bilimler Fakültesi",İletişim ve Tasarımı,204090244,SÖZ,,0,5,5,,,,KONYA ,,---,---,---,1.296.595,1.091.297,2.386.400,2.737.202,,,,,44,,"% 11,4","% 31,8","% 68,2","7,8",,"1,4","% 60,0","% 100,0","% 100,0",,6,14,20,6,10
2024,İSTANBUL GEDİK ÜNİVERSİTESİ,vak�f,Mimarlık ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları,201790278,SÖZ,,50,42,42,,,,İSTANBUL,Marmara,---,---,---,1.299.359,91.983,1.620.147,2.740.014,,,"% 19,0","% 88,1",159,,"% 19,5","% 49,1","% 81,8","6,0",,"2,0","% 66,7","% 92,9","% 97,6",,99,279,380,161,77
2024,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,vak�f,"İktisadi, İdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve İletişim,210402075,SÖZ,,0,1,1,,,,İSTANBUL,Marmara,---,---,---,1.310.781,1.310.781,2.574.739,2.574.739,,,,"% 100,0",31,,"% 0,0","% 22,6","% 80,6","7,3",,"8,0","% 0,0","% 0,0","% 100,0",,---,14,14,2,107
2024,TOROS ÜNİVERSİTESİ,vak�f,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",Gastronomi ve Mutfak Sanatları,205590082,SÖZ,,50,33,33,,,,MERSİN,Akdeniz,---,---,---,1.312.301,308.149,1.693.527,2.640.850,,,"% 30,3","% 84,8",87,,"% 13,8","% 36,8","% 74,7","7,3",,"4,4","% 33,3","% 60,6","% 90,9",,167,158,344,99,54
2024,ANKARA MEDİPOL ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Halkla İlişkiler ve Reklamcılık,209210362,SÖZ,,25,49,49,,,,ANKARA,İç Anadolu,---,---,---,1.313.387,51.789,1.272.035,2.457.930,,,"% 16,3","% 85,7",141,,"% 10,6","% 31,2","% 71,6","7,6",,"3,7","% 28,6","% 63,3","% 93,9",,240,380,622,81,
2024,FENERBAHÇE ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,"Radyo, Televizyon ve Sinema",209010016,SÖZ,,50,28,28,,,,İSTANBUL ,,---,---,---,1.313.466,255.482,1.861.083,2.569.933,,,"% 17,9",,171,,"% 11,1","% 29,2","% 62,6","8,1",,"1,7","% 64,3","% 89,3","% 100,0",,81,216,297,97,59
2024,ANTALYA BELEK ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,İletişim ve Tasarımı,210200430,SÖZ,,50,22,22,,,,ANTALYA,Akdeniz,---,---,---,1.314.241,670.602,2.011.741,2.656.378,,,"% 50,0","% 54,5",75,,"% 8,0","% 33,3","% 72,0","7,5",,"4,3","% 22,7","% 68,2","% 90,9",,108,132,254,33,28
2024,YEDİTEPE ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Gazetecilik,206111245,SÖZ,İngilizce,50,18,18,,,,İSTANBUL ,,---,---,---,1.321.133,200.178,1.520.448,2.292.395,,,"% 27,8",,112,,"% 2,7","% 14,3","% 52,7","10,6",,"5,0","% 16,7","% 44,4","% 88,9",,70,127,197,49,64
2024,İSTANBUL MEDİPOL ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,"Radyo, Televizyon ve Sinema",203190750,SÖZ,,25,64,64,,,,İSTANBUL,Marmara,---,---,---,1.355.485,78.899,1.167.342,2.597.546,,,"% 10,9","% 96,9",253,,"% 13,4","% 34,4","% 77,1","6,7",,"2,0","% 53,1","% 90,6","% 98,4",,125,582,714,228,
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,İletişim ve Tasarımı,200690496,SÖZ,,50,38,38,,,,ANKARA ,,---,---,---,1.368.185,193.786,1.769.433,2.548.868,,,"% 10,5",,190,,"% 4,2","% 24,2","% 67,9","8,0",,"4,9","% 13,2","% 47,4","% 94,7",,58,500,562,58,135
2024,ANTALYA BELEK ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,"Radyo, Televizyon ve Sinema",210200444,SÖZ,,50,13,13,,,,ANTALYA,Akdeniz,---,---,---,1.370.777,698.809,1.961.282,2.471.435,,,"% 53,8","% 46,2",50,,"% 8,0","% 28,0","% 58,0","9,2",,"8,0","% 30,8","% 61,5","% 61,5",,98,89,193,21,36
2024,İSTANBUL KENT ÜNİVERSİTESİ,vak�f,"İktisadi, İdari ve Sosyal Bilimler Fakültesi",Halkla İlişkiler ve Reklamcılık,208750211,SÖZ,,50,30,30,,,,İSTANBUL,Marmara,---,---,---,1.379.036,632.649,1.836.415,2.687.930,,,"% 26,7","% 80,0",204,,"% 6,9","% 26,0","% 63,2","8,2",,"3,3","% 46,7","% 70,0","% 90,0",,25,261,295,72,74
2024,İSTANBUL GELİŞİM ÜNİVERSİTESİ,vak�f,Güzel Sanatlar Fakültesi,"Radyo, Televizyon ve Sinema",202790459,SÖZ,,50,17,17,,,,İSTANBUL,Marmara,---,---,---,1.382.057,328.908,1.863.009,2.504.656,,,"% 29,4","% 82,4",106,,"% 2,8","% 19,8","% 62,3","9,0",,"4,8","% 17,6","% 52,9","% 88,2",,45,174,219,64,98
2024,IŞIK ÜNİVERSİTESİ,vak�f,"Sanat, Tasarım ve Mimarlık Fakültesi",Sinema ve Televizyon,202090315,SÖZ,,0,3,3,,,,İSTANBUL ,,---,---,---,1.382.478,1.197.030,2.393.859,2.550.762,,,"% 33,3",,28,,"% 0,0","% 17,9","% 46,4","11,1",,"14,0","% 0,0","% 0,0","% 33,3",,32,34,66,7,19
2024,İSTANBUL KENT ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları,208750175,SÖZ,,50,30,30,,,,İSTANBUL,Marmara,---,---,---,1.384.629,58.075,1.237.273,2.718.279,,,"% 30,0","% 86,7",150,,"% 8,7","% 32,0","% 83,3","6,4",,"2,1","% 43,3","% 83,3","% 100,0",,80,228,308,145,107
2024,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,vak�f,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı,203010142,SÖZ,,0,5,5,,,,İSTANBUL,Marmara,---,---,---,1.387.479,356.969,2.048.031,2.628.547,,,"% 40,0","% 60,0",16,,"% 12,5","% 31,3","% 43,8","11,6",,"2,0","% 40,0","% 80,0","% 100,0",,18,39,58,13,22
2024,İSTANBUL AYDIN ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Görsel İletişim Tasarımı,202412491,SÖZ,,50,59,59,,,,İSTANBUL,Marmara,---,---,---,1.401.408,97.292,1.609.318,2.595.660,,,"% 10,2","% 93,2",333,,"% 8,7","% 28,5","% 72,4","7,4",,"3,3","% 47,5","% 79,7","% 91,5",,87,427,514,163,236
2024,İSTANBUL OKAN ÜNİVERSİTESİ,vak�f,Uygulamalı Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları,204790538,SÖZ,,50,51,51,,,,İSTANBUL,Marmara,---,---,---,1.407.892,107.814,1.514.523,2.671.530,,,"% 39,2","% 84,3",160,,"% 16,9","% 47,5","% 78,1","6,3",,"4,3","% 52,9","% 72,5","% 86,3",,142,372,520,237,101
2024,İSTANBUL GELİŞİM ÜNİVERSİTESİ,vak�f,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatları,202790697,SÖZ,,50,33,33,,,,İSTANBUL,Marmara,---,---,---,1.410.037,85.03,1.878.412,2.716.259,,,,"% 100,0",191,,"% 7,9","% 32,5","% 76,4","6,5",,"3,3","% 45,5","% 66,7","% 90,9",,43,338,384,169,106
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı,200610242,SÖZ,,50,24,24,,,,ANKARA ,,---,---,---,1.413.310,299.99,2.039.500,2.737.838,,,"% 37,5",,76,,"% 6,6","% 19,7","% 61,8","8,5",,"6,2","% 16,7","% 37,5","% 83,3",,135,208,344,45,82
2024,İSTANBUL TOPKAPI ÜNİVERSİTESİ,vak�f,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",Gastronomi ve Mutfak Sanatları,205090048,SÖZ,,50,34,34,,,,İSTANBUL,Marmara,---,---,---,1.413.882,95.684,1.811.475,2.750.339,,,"% 11,8","% 88,2",205,,"% 6,8","% 23,9","% 71,2","7,0",,"3,1","% 41,2","% 64,7","% 97,1",,42,364,408,195,136
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım,200690536,SÖZ,,50,33,33,,,,ANKARA ,,---,---,---,1.415.451,215.976,1.664.025,2.683.994,,,"% 9,1",,160,,"% 6,9","% 21,3","% 64,4","8,5",,"4,0","% 33,3","% 57,6","% 93,9",,42,383,425,44,74
2024,İSTANBUL RUMELİ ÜNİVERSİTESİ,vak�f,"Sanat, Tasarım ve Mimarlık Fakültesi","Radyo, Televizyon ve Sinema",208151274,SÖZ,,50,17,17,,,,İSTANBUL,Marmara,---,---,---,1.418.013,117.12,2.016.133,2.682.678,,,"% 29,4","% 82,4",84,,"% 7,1","% 23,8","% 64,3","8,8",,"3,6","% 35,3","% 64,7","% 100,0",,36,113,151,45,27
2024,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Halkla İlişkiler ve Reklamcılık,206210246,SÖZ,,50,33,33,,,,İSTANBUL,Marmara,---,---,---,1.418.722,202.013,1.512.138,2.753.051,,,"% 9,1","% 93,9",134,,"% 12,7","% 36,6","% 70,1","7,4",,"3,6","% 51,5","% 84,8","% 90,9",,116,305,423,71,78
2024,ALANYA ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon,210100178,SÖZ,,50,17,13,,,,ANTALYA,Akdeniz,---,---,---,Dolmadı,612.296,2.172.963,2.658.286,,,"% 53,8","% 61,5",44,,"% 9,1","% 27,3","% 59,1","10,0",,"6,6","% 30,8","% 53,8","% 76,9",,115,125,253,23,6
2024,ALANYA ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,İletişim ve Tasarımı,210100220,SÖZ,İngilizce,50,17,5,,,,ANTALYA,Akdeniz,---,---,---,Dolmadı,395.932,1.623.238,2.699.356,,,"% 40,0","% 80,0",20,,"% 5,0","% 15,0","% 80,0","7,0",,"3,0","% 20,0","% 60,0","% 100,0",,39,16,56,5,14
2024,ANKARA BİLİM ÜNİVERSİTESİ,vak�f,Güzel Sanatlar ve Tasarım Fakültesi,Film Tasarımı ve Yönetimi,209510018,SÖZ,İngilizce,50,23,19,,,,ANKARA,İç Anadolu,---,---,---,Dolmadı,168.701,2.014.033,2.750.074,,,"% 36,8","% 68,4",81,,"% 13,6","% 27,2","% 54,3","10,4",,"4,9","% 57,9","% 68,4","% 84,2",,124,142,268,26,31
2024,ANKARA BİLİM ÜNİVERSİTESİ,vak�f,Güzel Sanatlar ve Tasarım Fakültesi,Yeni Medya ve İletişim,209510021,SÖZ,İngilizce,50,35,22,,,,ANKARA,İç Anadolu,---,---,---,Dolmadı,112.935,1.529.624,2.667.645,,,"% 31,8","% 68,2",87,,"% 1,1","% 18,4","% 56,3","9,9",,"6,5","% 4,5","% 45,5","% 77,3",,84,189,279,41,53
2024,ANKARA BİLİM ÜNİVERSİTESİ,vak�f,Güzel Sanatlar ve Tasarım Fakültesi,Yeni Medya ve İletişim,209510019,SÖZ,İngilizce,0,2,1,,,,ANKARA,İç Anadolu,---,---,---,Dolmadı,1.070.067,2.285.288,2.285.288,,,,"% 100,0",13,,"% 0,0","% 30,8","% 46,2","11,2",,"2,0","% 0,0","% 100,0","% 100,0",,1,8,9,2,8
2024,AVRASYA ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Görsel İletişim Tasarımı,200390235,SÖZ,,50,34,7,,,,TRABZON ,,---,---,---,Dolmadı,749.752,2.147.876,2.534.030,,,"% 71,4",,23,,"% 4,3","% 30,4","% 65,2","8,6",,"4,9","% 14,3","% 57,1","% 100,0",,35,55,102,19,9
2024,AVRASYA ÜNİVERSİTESİ,vak�f,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı,200390157,SÖZ,,50,17,6,,,,TRABZON ,,---,---,---,Dolmadı,1.130.042,2.413.115,2.735.505,,,"% 83,3",,30,,"% 0,0","% 10,0","% 53,3","10,6",,"8,8","% 0,0","% 16,7","% 66,7",,78,17,95,14,44
2024,AVRASYA ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Yeni Medya ve İletişim,200390249,SÖZ,,50,34,5,,,,TRABZON ,,---,---,---,Dolmadı,811.338,2.226.779,2.672.994,,,"% 60,0",,30,,"% 6,7","% 20,0","% 66,7","8,1",,"3,0","% 40,0","% 80,0","% 100,0",,9,32,42,9,17
2024,BAHÇEŞEHİR ÜNİVERSİTESİ,vak�f,Uygulamalı Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatları,200590189,SÖZ,İngilizce,0,25,18,,,,İSTANBUL ,,---,---,---,Dolmadı,79.445,,,,,"% 35,3",,104,,"% 4,8","% 16,3","% 63,5","8,7",,"5,3","% 29,4","% 47,1","% 88,2",,73,150,226,21,81
2024,BAHÇEŞEHİR ÜNİVERSİTESİ,vak�f,Eğitim Bilimleri Fakültesi,Okul Öncesi Öğretmenliği,200511162,SÖZ,İngilizce,50,13,3,,,,İSTANBUL ,,---,---,---,Dolmadı,168.373,752.385,873.831,,,"% 66,7",,24,,"% 4,2","% 12,5","% 75,0","8,4",,"2,0","% 33,3","% 100,0","% 100,0",,2,18,20,15,59
2024,BAHÇEŞEHİR ÜNİVERSİTESİ,vak�f,Eğitim Bilimleri Fakültesi,Okul Öncesi Öğretmenliği,200511144,SÖZ,İngilizce,0,4,2,,,,İSTANBUL ,,---,---,---,Dolmadı,5.828,726.924,1.138.376,,,"% 50,0",,2,,"% 0,0","% 50,0","% 100,0","3,5",,"3,5","% 0,0","% 50,0","% 100,0",,11,7,18,10,25
2024,BAHÇEŞEHİR ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Reklamcılık,200510182,SÖZ,İngilizce,0,15,13,,,,İSTANBUL ,,---,---,---,Dolmadı,686.732,1.845.771,2.725.177,,,"% 23,1",,144,,"% 1,4","% 12,5","% 54,2","10,3",,"4,1","% 15,4","% 61,5","% 92,3",,13,165,178,29,181
2024,BAHÇEŞEHİR ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Yeni Medya,200510252,SÖZ,İngilizce,0,20,15,,,,İSTANBUL ,,---,---,---,Dolmadı,495.656,1.914.010,2.595.973,,,"% 6,7",,157,,"% 3,8","% 12,1","% 52,9","10,0",,"2,9","% 40,0","% 86,7","% 93,3",,9,149,158,21,156
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,Film Tasarımı ve Yönetimi,200690685,SÖZ,,50,23,19,,,,ANKARA ,,---,---,---,Dolmadı,22.476,1.782.704,2.722.829,,,"% 31,6",,117,,"% 3,4","% 17,9","% 63,2","9,0",,"5,5","% 21,1","% 52,6","% 84,2",,111,150,268,29,31
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,Film Tasarımı ve Yönetimi,200690475,SÖZ,,0,2,1,,,,ANKARA ,,---,---,---,Dolmadı,1.038.461,1.960.056,1.960.056,,,"% 100,0",,25,,"% 4,0","% 8,0","% 44,0","12,0",,"1,0","% 100,0","% 100,0","% 100,0",,---,2,2,1,6
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım,200690534,SÖZ,,0,5,2,,,,ANKARA ,,---,---,---,Dolmadı,1.020.526,2.347.588,2.716.979,,,"% 100,0",,20,,"% 5,0","% 5,0","% 50,0","10,2",,"4,0","% 50,0","% 50,0","% 100,0",,6,21,27,3,18
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,İletişim Fakültesi,İletişim ve Tasarımı,200690494,SÖZ,,0,4,3,,,,ANKARA ,,---,---,---,Dolmadı,1.008.288,2.079.459,2.730.280,,,,,63,,"% 0,0","% 3,2","% 38,1","11,2",,"16,3","% 0,0","% 0,0","% 33,3",,6,64,70,4,57
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Eğitim Fakültesi,Okul Öncesi Öğretmenliği,200610118,SÖZ,,0,8,0,,,,ANKARA ,,---,---,---,Dolmadı,,,,,,,,15,,"% 0,0","% 13,3","% 73,3","6,9",,,,,,,,,,,53
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Eğitim Fakültesi,Türkçe Öğretmenliği,200610181,SÖZ,,50,33,11,,,,ANKARA ,,---,---,---,Dolmadı,90.306,804.801,923.403,,,"% 36,4",,48,,"% 6,3","% 29,2","% 66,7","7,8",,"5,2","% 27,3","% 63,6","% 81,8",,80,29,109,38,148
2024,BAŞKENT ÜNİVERSİTESİ,vak�f,Eğitim Fakültesi,Türkçe Öğretmenliği,200610172,SÖZ,,0,1,0,,,,ANKARA ,,---,---,---,Dolmadı,,,,,,,,2,,"% 0,0","% 0,0","% 100,0","6,5",,,,,,,,,,,29
2024,BEYKOZ ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon,200851592,SÖZ,,50,25,15,,,,İSTANBUL ,,---,---,---,Dolmadı,290.964,1.957.435,2.605.264,,,"% 6,7",,75,,"% 9,3","% 32,0","% 70,7","7,2",,"2,8","% 46,7","% 80,0","% 93,3",,12,153,168,71,65
2024,BEYKOZ ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları,200851525,SÖZ,,50,25,9,,,,İSTANBUL ,,---,---,---,Dolmadı,375.832,1.864.831,2.545.361,,,"% 11,1",,89,,"% 5,6","% 30,3","% 64,0","8,2",,"1,4","% 55,6","% 100,0","% 100,0",,11,88,99,49,131
2024,BEYKOZ ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,Halkla İlişkiler ve Reklamcılık,200851531,SÖZ,,50,25,19,,,,İSTANBUL ,,---,---,---,Dolmadı,620.416,2.268.206,2.729.911,,,"% 21,1",,134,,"% 5,2","% 17,9","% 53,7","9,4",,"2,9","% 36,8","% 73,7","% 94,7",,73,239,319,39,64
2024,BEYKOZ ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,İletişim ve Tasarımı,200851600,SÖZ,,50,17,4,,,,İSTANBUL ,,---,---,---,Dolmadı,1.187.803,2.360.196,2.670.856,,,"% 25,0",,55,,"% 1,8","% 16,4","% 58,2","8,9",,"4,2","% 25,0","% 50,0","% 100,0",,5,50,56,7,32
2024,BEYKOZ ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,"Radyo, Televizyon ve Sinema",200851583,SÖZ,,50,21,7,,,,İSTANBUL ,,---,---,---,Dolmadı,665.374,2.225.247,2.719.942,,,"% 28,6",,80,,"% 0,0","% 8,8","% 53,8","10,2",,"6,6","% 0,0","% 28,6","% 71,4",,31,62,93,16,58
2024,ÇANKAYA ÜNİVERSİTESİ,vak�f,İktisadi ve İdari Bilimler Fakültesi,Halkla İlişkiler ve Reklamcılık,201110808,SÖZ,,50,28,24,,,,ANKARA ,,---,---,---,Dolmadı,472.155,1.873.243,2.603.418,,,"% 29,2",,139,,"% 3,6","% 15,8","% 51,8","10,4",,"5,1","% 20,8","% 54,2","% 87,5",,94,236,334,38,106
2024,DOĞUŞ ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları,201290481,SÖZ,,50,74,65,,,,İSTANBUL ,,---,---,---,Dolmadı,188.422,1.844.916,2.747.444,,,"% 16,9",,296,,"% 10,8","% 34,5","% 72,6","7,2",,"3,4","% 49,2","% 73,8","% 90,8",,80,608,703,259,125
2024,DOĞUŞ ÜNİVERSİTESİ,vak�f,Sanat ve Tasarım Fakültesi,Görsel İletişim Tasarımı,201210764,SÖZ,,50,65,49,,,,İSTANBUL ,,---,---,---,Dolmadı,93.489,1.859.906,2.705.743,,,"% 16,3",,247,,"% 10,5","% 34,4","% 72,1","7,5",,"2,2","% 53,1","% 89,8","% 98,0",,46,443,493,138,223
2024,DOĞUŞ ÜNİVERSİTESİ,vak�f,Fen-Edebiyat Fakültesi,İletişim Bilimleri,201211065,SÖZ,,50,30,15,,,,İSTANBUL ,,---,---,---,Dolmadı,753.934,2.205.871,2.754.176,,,"% 26,7",,95,,"% 7,4","% 32,6","% 68,4","7,7",,"3,3","% 46,7","% 80,0","% 86,7",,20,131,152,18,82
2024,DOĞUŞ ÜNİVERSİTESİ,vak�f,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı,201211135,SÖZ,,50,25,9,,,,İSTANBUL ,,---,---,---,Dolmadı,757.216,2.134.536,2.709.139,,,"% 22,2",,52,,"% 13,5","% 36,5","% 80,8","6,6",,"1,2","% 77,8","% 100,0","% 100,0",,31,97,128,18,94
2024,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,vak�f,İslami İlimler Fakültesi,İslami İlimler,201410505,SÖZ,Arapça,25,85,76,,,,İSTANBUL ,,---,---,---,Dolmadı,33.083,1.398.126,2.653.348,,,"% 17,1",,122,,"% 15,6","% 53,3","% 88,5","4,5",,"3,4","% 25,0","% 65,8","% 97,4",,444,307,754,247,56
2024,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,vak�f,Eğitim Fakültesi,Okul Öncesi Öğretmenliği,201410602,SÖZ,,0,8,2,,,,İSTANBUL ,,---,---,---,Dolmadı,212.277,1.138.324,1.202.282,,,"% 50,0",,6,,"% 0,0","% 33,3","% 66,7","7,7",,"2,5","% 0,0","% 100,0","% 100,0",,13,14,27,14,9
2024,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,vak�f,İnsan ve Toplum Bilimleri Fakültesi,Tarih,201410038,SÖZ,,50,25,15,,,,İSTANBUL ,,---,---,---,Dolmadı,56.442,1.710.450,2.669.410,,,"% 26,7",,58,,"% 13,8","% 29,3","% 60,3","8,4",,"4,2","% 53,3","% 53,3","% 93,3",,104,89,193,90,31
