academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount,baseScore,topScore
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,İnsan ve Toplum Bilimleri Fakültesi,Psikoloji,,,İngilizce,,62,62,,,,KAYSERİ,,,,,86755,21866,206828,438747,,,5.32,,677,,1.85,,,8.2,,2.8,"%45,2","%80,6","%98,4",,,,669,501,,"32,661,222","37,474,734"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,İnsan ve Toplum Bilimleri Fakültesi,SiyasetBilimiveUluslararasıİlişkiler,,,İngilizce,,62,62,,,,KAYSERİ,,,,,288398,4099,400917,848597,,,3.23,,393,,1.3,,,7.2,,3.5,"%40,3","%77,4","%91,9",,,,587,105,,"2,655,697","41,786,749"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Mimarlık Fakültesi,Mimarlık,,,İngilizce,,72,72,,,,KAYSERİ,,,,,140075,74190,149609,374718,,,3.89,,385,,1.35,,,7.6,,3.9,"%33,3","%54,2","%95,8",,,,777,411,,"31,371,951","36,649,548"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Mühendislik Fakültesi,MakineMühendisliği,,,İngilizce,,62,62,,,,KAYSERİ,,,,,150248,52940,168909,454023,,,6.29,,319,,0.44,,,9.9,,6.7,"%9,70","%27,4","%79,0",,,,993,375,,"3,075,328","38,879,917"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Mühendislik Fakültesi,BilgisayarMühendisliği,,,İngilizce,,72,72,,,,KAYSERİ,,,,,45263,14439,54466,112334,,,7.22,,997,,1.53,,,8.2,,7.1,"%20,8","%30,5","%75,0",,,,1044,622,,"39,793,665","44,440,481"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Mühendislik Fakültesi,EndüstriMühendisliği,,,İngilizce,,72,72,,,,KAYSERİ,,,,,88458,45849,93121,199238,,,6.81,,550,,1.22,,,8.5,,6.5,"%18,0","%40,3","%79,2",,,,954,389,,"35,309,513","39,724,826"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Mühendislik Fakültesi,İnşaatMühendisliği,,,İngilizce,,72,59,,,,KAYSERİ,,,,,299779,101247,369127,787169,,,5.25,,285,,0.35,,,11.4,,6.1,"%16,9","%35,6","%84,7",,,,906,362,,"2,479,035","34,216,949"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Mühendislik Fakültesi,Elektrik-ElektronikMühendisliği,,,İngilizce,,82,82,,,,KAYSERİ,,,,,79152,39114,89918,183123,,,5.85,,492,,0.75,,,9.1,,8.1,"%6,1","%25,6","%68,3",,,,1251,538,,"36,166,609","40,542,869"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Yaşam ve Doğa Bilimleri Fakültesi,MolekülerBiyolojiveGenetik(KKTCUyruklu),,,İngilizce,,3,0,,,,KAYSERİ,,,,,,,,,,,10,,0,,0,,,,,,"%0,0","%0,0","%0,0",,,,0,0,,0,0
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Yaşam ve Doğa Bilimleri Fakültesi,Biyomühendislik,,,İngilizce,,62,62,,,,KAYSERİ,,,,,259785,27444,275467,949204,,,5.81,,219,,0.64,,,9,,6.1,"%9,70","%37,1","%82,3",,,,717,133,,"25,967,264","42,148,992"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Yaşam ve Doğa Bilimleri Fakültesi,MolekülerBiyolojiveGenetik,,,İngilizce,,62,62,,,,KAYSERİ,,,,,133155,41836,126468,311459,,,6.61,,467,,1.56,,,7.3,,3.9,"%32,3","%62,9","%93,5",,,,682,256,,"31,823,908","402,008"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Yönetim Bilimleri Fakültesi,Ekonomi,,,İngilizce,,52,52,,,,KAYSERİ,,,,,338007,17335,401783,871457,,,2.31,,292,,1.13,,,6.2,,3.5,"%26,9","%69,1","%96,2",,,,512,63,,"2,567,576","38,118,943"
2021,ABDULLAH GÜL ÜNİVERSİTESİ,,Yönetim Bilimleri Fakültesi,İşletme,,,İngilizce,,62,62,,,,KAYSERİ,,,,,248276,53681,359014,808901,,,2.74,,404,,2.43,,,6.9,,2.7,"%59,6","%79,0","%95,1",,,,485,187,,"27,370,601","34,600,722"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Eczacılık Fakültesi  ,Eczacılık,,,İngilizce,25,12,12,,,,İSTANBUL,,,,,66776,35698,80348,138455,,,6.67,,362,,0.36,,,9.6,,5.8,"%16,7","%41,6","%83,3",,,,149,107,,"37,387,838","40,972,322"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Eczacılık Fakültesi  ,Eczacılık,,,İngilizce,100,8,8,,,,İSTANBUL,,,,,26069,15617,35456,84000,,,8.75,,399,,2.23,,,8.2,,3,"%50,0","%75,0","%100,",,,,82,49,,"42,360,121","44,191,548"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Eczacılık Fakültesi  ,Eczacılık,,,İngilizce,0,33,33,,,,İSTANBUL,,,,,88397,73498,108839,246110,,,6.97,,256,,0.04,,,10.7,,6.9,"%0,0","%18,2","%81,8",,,,569,432,,"35,315,503","36,717,216"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,İngilizce,25,10,10,,,,İSTANBUL,,,,,169774,109132,325742,552421,,,1,,207,,0.39,,,6.8,,5.4,"%0,0","%40,0","%90,0",,,,109,86,,"29,406,493","31,617,979"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Sosyoloji,,,Türkçe,50,16,11,,,,İSTANBUL,,,,,534480,226022,727264,988491,,,1.82,,56,,0.36,,,8.2,,3.9,"%18,2","%72,7","%90,9",,,,87,39,,"22,946,343","27,886,383"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,İngilizce,0,32,32,,,,İSTANBUL,,,,,450974,179560,661841,1220554,,,5.94,,122,,0,,,7.5,,6.4,"%0,0","%21,9","%87,5",,,,391,344,,"24,034,085","29,110,524"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,MolekülerBiyolojiveGenetik,,,İngilizce,25,34,34,,,,İSTANBUL,,,,,196601,98365,209245,434039,,,5,,172,,0.99,,,7.2,,4.6,"%8,79","%47,0","%91,2",,,,337,150,,"2,837,468","3,445,566"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Sosyoloji,,,Türkçe,100,4,4,,,,İSTANBUL,,,,,195134,134184,421249,657654,,,0,,64,,0.78,,,9,,2.3,"%50,0","%75,0","%100,",,,,40,28,,"28,673,372","30,612,556"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,Türkçe,0,42,40,,,,İSTANBUL,,,,,581007,286594,821743,1350714,,,4,,114,,0.44,,,8.5,,4.2,"%12,5","%50,0","%100,",,,,423,354,,"21,128,873","26,591,459"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,MolekülerBiyolojiveGenetik,,,İngilizce,100,6,6,,,,İSTANBUL,,,,,29592,12704,24529,46801,,,5,,313,,0.89,,,6.7,,2.7,"%0,0","%83,3","%100,",,,,55,25,,"41,829,815","4,482,473"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,İngilizce,100,8,8,,,,İSTANBUL,,,,,22923,11560,148562,325609,,,7.5,,218,,0.55,,,7.4,,2.1,"%25,0","%87,5","%100,",,,,91,85,,"37,338,899","39,190,112"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,Türkçe,100,9,9,,,,İSTANBUL,,,,,26576,15831,159257,264455,,,7.78,,226,,0.97,,,7.2,,2.9,"%55,6","%66,7","%100,",,,,118,95,,"36,909,026","38,369,065"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,Türkçe,25,9,9,,,,İSTANBUL,,,,,230556,187851,503969,712359,,,8.89,,121,,1.16,,,6.9,,3.3,"%11,1","%66,7","%100,",,,,62,60,,"27,778,851","28,875,586"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Mühendislik Fakültesi,BilgisayarMühendisliği,,,İngilizce,100,25,25,,,,İSTANBUL,,,,,39569,21293,54973,129692,,,5.6,,1349,,2.22,,,6.4,,5.5,"%24,0","%48,0","%84,0",,,,416,219,,"40,481,861","43,123,787"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Mühendislik Fakültesi,BilgisayarMühendisliği,,,İngilizce,50,25,25,,,,İSTANBUL,,,,,127173,47961,147716,249505,,,4,,282,,0.57,,,8.3,,7.3,"%8,0","%32,0","%80,0",,,,396,250,,"32,231,992","39,470,311"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Mühendislik Fakültesi,TıpMühendisliği,,,İngilizce,50,31,31,,,,İSTANBUL,,,,,291529,51869,289095,724171,,,3.87,,94,,1.17,,,9.1,,4.4,"%35,5","%58,0","%83,8",,,,402,40,,"25,016,239","38,999,936"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Mühendislik Fakültesi,TıpMühendisliği,,,İngilizce,100,5,5,,,,İSTANBUL,,,,,46191,29273,76213,148101,,,8,,65,,2.31,,,8.7,,3.6,"%20,0","%60,0","%100,",,,,53,5,,"39,685,631","41,872,768"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,Türkçe,0,11,0,,,,İSTANBUL,,,,,,,,,,,10,,60,,0,,,8.2,,,"%0,0","%0,0","%0,0",,,,0,0,,0,0
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,İngilizce,0,11,4,,,,İSTANBUL,,,,,373776,359082,578505,742541,,,2.5,,58,,0,,,7.4,,3.3,"%0,0","%75,0","%100,",,,,39,30,,"22,850,266","23,313,833"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Hemşirelik,,,Türkçe,100,12,12,,,,İSTANBUL,,,,,64020,44481,97191,159534,,,5.83,,293,,2.35,,,7.8,,9.7,"%41,6","%41,6","%58,3",,,,212,78,,"37,679,429","39,887,645"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,SağlıkYönetimi,,,Türkçe,50,21,20,,,,İSTANBUL,,,,,586705,361157,792012,1184491,,,1,,58,,1.72,,,6.4,,3.4,"%50,0","%80,0","%90,0",,,,254,90,,"20,243,577","25,305,687"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,SağlıkYönetimi,,,Türkçe,100,4,4,,,,İSTANBUL,,,,,111742,87982,268582,432526,,,7.5,,67,,2.09,,,7.4,,3.5,"%25,0","%50,0","%100,",,,,40,7,,"31,506,679","32,599,881"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,Türkçe,25,40,30,,,,İSTANBUL,,,,,369206,89992,454931,1197440,,,5,,172,,0.52,,,7,,3.4,"%30,0","%63,3","%100,",,,,296,247,,"23,020,731","35,166,685"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,İngilizce,25,40,40,,,,İSTANBUL,,,,,354960,123734,445328,895226,,,4.5,,162,,0.99,,,7.1,,3.4,"%35,0","%67,5","%97,5",,,,400,293,,"23,417,631","3,247,353"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,FizyoterapiveRehabilitasyon,,,Türkçe,25,51,4,,,,İSTANBUL,,,,,352794,235160,447673,721105,,,7.5,,39,,0.51,,,9.5,,1.5,"%50,0","%100,","%100,",,,,51,22,,"23,471,469","26,802,464"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Hemşirelik,,,İngilizce,50,51,51,,,,İSTANBUL,,,,,251474,72207,263482,651904,,,3.14,,236,,2.5,,,5.8,,3.3,"%56,8","%74,5","%94,1",,,,595,299,,"26,237,186","36,846,951"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Hemşirelik,,,Türkçe,50,68,68,,,,İSTANBUL,,,,,357201,153965,474719,1063728,,,5.74,,254,,0.47,,,8.1,,4.2,"%14,7","%52,9","%95,6",,,,899,689,,"23,359,869","30,539,025"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,Türkçe,100,9,9,,,,İSTANBUL,,,,,64622,55301,95473,194277,,,4.44,,309,,1.07,,,8,,6.8,"%11,1","%22,2","%88,9",,,,139,51,,"37,612,603","38,612,701"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,İngilizce,100,9,9,,,,İSTANBUL,,,,,61766,42534,62902,104315,,,6.67,,283,,1.1,,,7.7,,6.1,"%22,2","%55,6","%66,7",,,,142,72,,"37,916,413","401,183"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,FizyoterapiveRehabilitasyon,,,Türkçe,100,9,9,,,,İSTANBUL,,,,,67770,50835,79021,115710,,,7.78,,137,,2.41,,,8.2,,7.9,"%33,3","%44,4","%66,7",,,,132,44,,"372,89","39,128,541"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Hemşirelik,,,İngilizce,100,9,9,,,,İSTANBUL,,,,,69279,53606,74599,104294,,,6.67,,183,,1.48,,,6.6,,5.1,"%33,3","%66,7","%77,8",,,,106,55,,"37,137,507","38,801,932"
2021,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,,Tıp Fakültesi  ,Tıp,,,İngilizce,100,40,40,,,,İSTANBUL,,,,,320,19,734,3221,,,8.75,,302,,3.34,,,3.4,,1.1,"%92,5","%100,","%100,",,,,290,256,,"52,155,171","54,291,089"
2021,ADA KENT ÜNİVERSİTESİ,,Diş Hekimliği Fakültesi ,DişHekimliği,,,Türkçe,25,21,19,,,,KKTC-GAZİMAĞUSA,,,,,79991,65644,112738,201253,,,10,,129,,0.23,,,9,,2.7,"%15,8","%84,2","%100,",,,,294,57,,"36,085,669","37,508,896"
2021,ADA KENT ÜNİVERSİTESİ,,Diş Hekimliği Fakültesi ,DişHekimliği,,,Türkçe,100,19,19,,,,KKTC-GAZİMAĞUSA,,,,,38747,36698,69852,159139,,,10,,241,,0.17,,,13.9,,15.3,"%0,0","%0,0","%15,8",,,,448,228,,"40,587,828","40,845,762"
2021,ADA KENT ÜNİVERSİTESİ,,Eğitim Fakültesi,İngilizceÖğretmenliği,,,İngilizce,100,20,20,,,,KKTC-GAZİMAĞUSA,,,,,37805,25677,619361,1607772,,,10,,76,,0,,,9.8,,6.3,"%0,0","%35,0","%90,0",,,,345,111,,"31,762,753","35,545,452"
2021,ADA KENT ÜNİVERSİTESİ,,Hukuk Fakültesi ,Hukuk,,,Türkçe,50,20,0,,,,KKTC-GAZİMAĞUSA,,,,,,,,,,,10,,42,,0,,,14.6,,,"%0,0","%0,0","%0,0",,,,0,0,,0,0
2021,ADA KENT ÜNİVERSİTESİ,,Hukuk Fakültesi ,Hukuk,,,Türkçe,100,20,20,,,,KKTC-GAZİMAĞUSA,,,,,91472,55736,205578,414886,,,10,,305,,0.2,,,15.5,,6.8,"%30,0","%45,0","%70,0",,,,317,124,,"32,429,328","34,458,774"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Havacılık ve Uzay Bilimleri Fakültesi,HavacılıkveUzayMühendisliği(KKTCUyruklu),,,İngilizce,,2,0,,,,ADANA,,,,,,,,,,,10,,3,,0,,,3.3,,,"%0,0","%0,0","%0,0",,,,0,0,,0,0
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Havacılık ve Uzay Bilimleri Fakültesi,HavacılıkveUzayMühendisliği,,,İngilizce,,62,62,,,,ADANA,,,,,154912,77320,165161,410898,,,8.55,,366,,0.82,,,9,,6.2,"%17,7","%35,5","%83,8",,,,931,166,,"30,484,321","36,345,134"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,İnsan ve Toplum Bilimleri Fakültesi,İngilizceMütercimveTercümanlık,,,İngilizce,,62,62,,,,ADANA,,,,,29658,6838,587102,1109624,,,4.35,,518,,1.04,,,9.1,,5.1,"%25,8","%51,6","%85,5",,,,644,196,,"34,307,038","42,774,243"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,İşletme Fakültesi,UluslararasıTicaretveFinansman,,,İngilizce,,52,52,,,,ADANA,,,,,560355,246974,657651,1269719,,,4.42,,227,,0.97,,,8.1,,3.1,"%38,5","%76,9","%94,1",,,,521,102,,"22,431,443","27,399,642"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,İşletme Fakültesi,İşletme,,,İngilizce,,62,45,,,,ADANA,,,,,584653,291318,706235,1285514,,,4.22,,254,,0.31,,,7.8,,4.1,"%17,8","%62,2","%93,3",,,,445,285,,"20,616,929","26,501,062"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,İşletme Fakültesi,YönetimBilişimSistemleri,,,İngilizce,,62,62,,,,ADANA,,,,,274397,78637,463212,1240361,,,7.74,,622,,1.25,,,8.1,,6.3,"%14,4","%33,9","%79,0",,,,674,472,,"26,832,035","3,308,362"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mimarlık ve Tasarım Fakültesi,Mimarlık,,,Türkçe,,82,50,,,,ADANA,,,,,249891,166944,335015,781878,,,4.6,,380,,0.21,,,11,,5.5,"%16,0","%54,0","%86,0",,,,752,290,,"26,289,815","29,817,825"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,Biyomühendislik,,,İngilizce,,21,7,,,,ADANA,,,,,285292,140366,344681,479914,,,2.86,,58,,0.34,,,11.3,,5.4,"%28,5","%57,0","%85,7",,,,67,19,,"25,191,689","3,135,434"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,GıdaMühendisliği,,,Türkçe,,21,1,,,,ADANA,,,,,293856,293856,426690,426690,,,0,,34,,0,,,11.1,,3,"%0,0","%100,","%100,",,,,6,2,,"24,953,486","24,953,486"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,EnerjiSistemleriMühendisliği,,,İngilizce,,26,8,,,,ADANA,,,,,299626,218700,377753,518359,,,3.75,,49,,0.41,,,12.2,,4.8,"%25,0","%37,5","%87,5",,,,108,18,,"24,794,547","27,444,078"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,İnşaatMühendisliği,,,İngilizce,,41,9,,,,ADANA,,,,,297372,227638,399913,729183,,,2.22,,81,,0,,,8.9,,4.8,"%0,0","%33,3","%100,",,,,113,33,,"24,856,369","27,089,641"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,MakineMühendisliği,,,İngilizce,,62,62,,,,ADANA,,,,,246697,124668,293365,636168,,,3.55,,434,,0.23,,,9.8,,6.1,"%4,8","%35,5","%83,8",,,,737,315,,"26,399,897","32,406,603"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,YazılımMühendisliği,,,İngilizce,,62,62,,,,ADANA,,,,,104346,59465,127041,343149,,,8.55,,1849,,0.88,,,7.8,,6.7,"%3,2","%30,5","%79,0",,,,951,504,,"3,395,794","38,155,972"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,BilgisayarMühendisliği,,,İngilizce,,72,72,,,,ADANA,,,,,108616,70506,131064,292887,,,5.69,,1325,,0.42,,,9.3,,8.2,"%1,40","%19,4","%70,8",,,,976,705,,"33,613,627","37,009,276"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,Elektrik-ElektronikMühendisliği,,,İngilizce,,72,72,,,,ADANA,,,,,164576,84185,189594,493493,,,4.03,,595,,0.35,,,10,,7.8,"%8,3","%29,2","%75,0",,,,1014,357,,"29,943,404","3,568,893"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Mühendislik Fakültesi,EndüstriMühendisliği,,,İngilizce,,72,72,,,,ADANA,,,,,249012,141663,302631,723733,,,4.58,,502,,0.26,,,10.8,,7.4,"%11,1","%34,6","%72,2",,,,1019,330,,"26,318,955","31,274,121"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Siyasal Bilgiler Fakültesi,SiyasetBilimiveKamuYönetimi,,,İngilizce,,52,30,,,,ADANA,,,,,583367,366207,780373,1477945,,,4,,205,,0.29,,,8.7,,4.4,"%20,0","%53,3","%93,3",,,,384,118,,"20,793,876","25,227,752"
2021,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,,Siyasal Bilgiler Fakültesi,Uluslararasıİlişkiler,,,İngilizce,,52,43,,,,ADANA,,,,,569716,300756,741101,1344964,,,4.88,,282,,0.57,,,8.3,,3.5,"%37,2","%58,0","%95,3",,,,455,177,,"22,115,041","26,323,389"
2021,ADIYAMAN ÜNİVERSİTESİ,,Diş Hekimliği Fakültesi,DişHekimliği,,,Türkçe,,82,82,,,,ADIYAMAN,,,,,34820,24951,51542,127546,,,7.68,,3600,,0.37,,,12.7,,9.3,"%3,69","%14,6","%59,8",,,,1642,1237,,"41,088,382","4,254,205"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eczacılık Fakültesi,Eczacılık,,,Türkçe,,82,82,,,,ADIYAMAN,,,,,47694,35688,65589,161043,,,9.51,,2691,,0.5,,,12,,13.6,"%3,69","%6,1","%26,8",,,,1693,936,,"39,505,059","40,973,508"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,FenBilgisiÖğretmenliği,,,Türkçe,,31,31,,,,ADIYAMAN,,,,,249127,100347,294984,569537,,,5.48,,398,,0.28,,,12.2,,8,"%16,1","%41,9","%67,7",,,,461,240,,"26,314,955","34,289,694"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,İlköğretimMatematikÖğretmenliği,,,Türkçe,,52,52,,,,ADIYAMAN,,,,,82013,49353,101036,180636,,,3.65,,1050,,1.03,,,7.8,,3.6,"%30,8","%67,3","%94,1",,,,638,496,,"35,890,123","39,300,188"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,SınıfÖğretmenliği,,,Türkçe,,52,52,,,,ADIYAMAN,,,,,117271,29277,277497,554912,,,4.23,,1437,,0.59,,,9.5,,4.5,"%28,7","%51,9","%90,4",,,,815,601,,"31,277,133","3,661,333"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,SosyalBilgilerÖğretmenliği,,,Türkçe,,52,52,,,,ADIYAMAN,,,,,87235,11230,614464,1060672,,,6.92,,540,,0.52,,,10.6,,6.8,"%17,2","%40,4","%75,0",,,,801,458,,"31,005,299","37,179,015"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,TürkçeÖğretmenliği,,,Türkçe,,52,52,,,,ADIYAMAN,,,,,31946,6290,488256,864384,,,6.92,,1171,,0.69,,,10.1,,4.6,"%26,9","%53,8","%92,3",,,,710,537,,"34,324,287","38,569,775"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,ArapçaÖğretmenliği,,,Arapça,,62,62,,,,ADIYAMAN,,,,,46225,1459,927274,1621747,,,8.87,,459,,1.68,,,6,,2.8,"%51,6","%83,8","%93,5",,,,434,170,,"2,914,203","43,139,802"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,OkulÖncesiÖğretmenliği,,,Türkçe,,62,62,,,,ADIYAMAN,,,,,23492,1589,501292,985805,,,6.13,,1274,,0.86,,,8.9,,6.8,"%24,2","%41,9","%72,6",,,,972,529,,"35,220,151","4,173,824"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,ÖzelEğitimÖğretmenliği,,,Türkçe,,62,62,,,,ADIYAMAN,,,,,8359,1170,411737,961854,,,7.1,,1992,,1.92,,,7,,1.7,"%58,0","%93,5","%100,",,,,478,364,,"379,084","42,554,971"
2021,ADIYAMAN ÜNİVERSİTESİ,,Eğitim Fakültesi,RehberlikvePsikolojikDanışmanlık,,,Türkçe,,72,72,,,,ADIYAMAN,,,,,163695,43380,316148,701292,,,7.22,,917,,0.64,,,10.7,,6.1,"%31,9","%54,2","%75,0",,,,1092,480,,"29,597,438","35,358,092"
2021,ADIYAMAN ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Biyoloji,,,Türkçe,,21,7,,,,ADIYAMAN,,,,,389672,294719,429131,755777,,,2.86,,29,,1.38,,,7.9,,2.1,"%57,0","%71,3","%100,",,,,26,7,,"20,401,123","24,929,329"
2021,ADIYAMAN ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Arkeoloji,,,Türkçe,,31,3,,,,ADIYAMAN,,,,,514403,262533,848294,1038993,,,0,,25,,1.2,,,6.8,,1,"%100,","%100,","%100,",,,,16,3,,"23,233,063","27,072,476"
