,ALTINBAŞ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1322,1948,3270,4169,3599,7768,893,719,1612,192,121,313,6576,6387,12963,
,AMASYA ÜNİVERSİTESİ,DEVLET,AMASYA,BIRINCI Ö.,3958,3356,7314,2322,3739,6061,676,613,1289,26,33,59,6982,7741,14723,
,ANADOLU ÜNİVERSİTESİ,DEVLET,ESKİŞEHİR,BIRINCI Ö.,1198,1430,2628,8797,10443,19240,1147,1423,2570,636,782,1418,11778,14078,25856,
,ANKARA BİLİM ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,145,55,200,942,1061,2003,67,30,97,0,0,0,1154,1146,2300,
,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,DEVLET,ANKARA,BIRINCI Ö.,602,1136,1738,8577,11520,20097,2318,2646,4964,1023,1131,2154,12520,16433,28953,
,ANKARA MEDİPOL ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,1074,1573,2647,2145,4769,6914,10,80,90,1,32,33,3230,6454,9684,
,ANKARA MÜZİK VE GÜZEL SANATLAR ÜNİVERSİTESİ,DEVLET,ANKARA,BIRINCI Ö.,28,69,97,407,289,696,97,76,173,43,22,65,575,456,1031,
,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,DEVLET,ANKARA,BIRINCI Ö.,1,0,1,1691,2579,4270,451,382,833,219,177,396,2362,3138,5500,
,ANKARA ÜNİVERSİTESİ,DEVLET,ANKARA,BIRINCI Ö.,3128,3684,6812,18148,23027,41175,2110,2709,4819,2469,2883,5352,25855,32303,58158,
,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,DEVLET,ANKARA,BIRINCI Ö.,1316,1931,3247,7679,10771,18450,1191,1384,2575,638,649,1287,10824,14735,25559,
,ANTALYA BELEK ÜNİVERSİTESİ,VAKIF,ANTALYA,BIRINCI Ö.,359,393,752,464,495,959,0,0,0,0,0,0,823,888,1711,
,ANTALYA BİLİM ÜNİVERSİTESİ,VAKIF,ANTALYA,BIRINCI Ö.,647,1068,1715,2360,2856,5216,299,369,668,5,1,6,3311,4294,7605,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,ARDAHAN ÜNİVERSİTESİ,DEVLET,ARDAHAN,BIRINCI Ö.,1134,1460,2594,1637,1685,3322,296,204,500,6,11,17,3073,3360,6433,
,ARTVİN ÇORUH ÜNİVERSİTESİ,DEVLET,ARTVİN,BIRINCI Ö.,2727,3187,5914,1868,3063,4931,313,296,609,22,20,42,4930,6566,11496,
,ATAŞEHİR ADIGÜZEL MESLEK YÜKSEKOKULU,VAKIF MYO,İSTANBUL,BIRINCI Ö.,580,274,854,0,0,0,0,0,0,0,0,0,580,274,854,
,ATATÜRK ÜNİVERSİTESİ,DEVLET,ERZURUM,BIRINCI Ö.,6391,5779,12170,14227,17618,31845,4416,4184,8600,1415,1290,2705,26449,28871,55320,
,ATILIM ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,167,454,621,4951,4146,9097,306,357,663,101,96,197,5525,5053,10578,
,AVRASYA ÜNİVERSİTESİ,VAKIF,TRABZON,BIRINCI Ö.,1044,1522,2566,1044,1481,2525,124,96,220,15,7,22,2227,3106,5333,
,AYDIN ADNAN MENDERES ÜNİVERSİTESİ,DEVLET,AYDIN,BIRINCI Ö.,7054,7473,14527,10627,12196,22823,1060,1272,2332,269,398,667,19010,21339,40349,
,BAHÇEŞEHİR ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,379,668,1047,11058,9870,20928,1609,2364,3973,204,283,487,13250,13185,26435,
,BALIKESİR ÜNİVERSİTESİ,DEVLET,BALIKESİR,BIRINCI Ö.,4645,3051,7696,6629,8494,15123,711,776,1487,133,153,286,12118,12474,24592,
,BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,DEVLET,BALIKESİR,BIRINCI Ö.,2506,2554,5060,5103,4771,9874,667,575,1242,109,70,179,8385,7970,16355,
,BARTIN ÜNİVERSİTESİ,DEVLET,BARTIN,BIRINCI Ö.,2080,2220,4300,4519,4763,9282,600,601,1201,45,53,98,7244,7637,14881,
,BAŞKENT ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,1495,1695,3190,5660,7796,13456,501,794,1295,233,351,584,7889,10636,18525,
,BATMAN ÜNİVERSİTESİ,DEVLET,BATMAN,BIRINCI Ö.,3032,2303,5335,2797,2480,5277,1045,589,1634,87,29,116,6961,5401,12362,
,BAYBURT ÜNİVERSİTESİ,DEVLET,BAYBURT,BIRINCI Ö.,2393,2566,4959,2514,3063,5577,693,406,1099,66,18,84,5666,6053,11719,
,BEYKOZ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1081,660,1741,1665,1408,3073,302,331,633,0,0,0,3048,2399,5447,
,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,194,774,968,693,1753,2446,20,63,83,35,83,118,942,2673,3615,
,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,DEVLET,BİLECİK,BIRINCI Ö.,4093,3487,7580,4741,4628,9369,820,555,1375,105,81,186,9759,8751,18510,
,BİNGÖL ÜNİVERSİTESİ,DEVLET,BİNGÖL,BIRINCI Ö.,3678,3492,7170,3584,3813,7397,689,376,1065,200,43,243,8151,7724,15875,
,BİRUNİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,832,1977,2809,2941,6768,9709,123,309,432,58,124,182,3954,9178,13132,
,BİTLİS EREN ÜNİVERSİTESİ,DEVLET,BİTLİS,BIRINCI Ö.,3661,3299,6960,2011,2366,4377,719,350,1069,36,18,54,6427,6033,12460,
,BOĞAZİÇİ ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,0,0,0,7254,5809,13063,814,707,1521,398,418,816,8466,6934,15400,
,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,DEVLET,BOLU,BIRINCI Ö.,3620,3236,6856,9017,11143,20160,1001,1044,2045,267,298,565,13905,15721,29626,
,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,DEVLET,BURDUR,BIRINCI Ö.,5659,5280,10939,7465,8776,16241,1087,1267,2354,188,175,363,14399,15498,29897,
,BURSA TEKNİK ÜNİVERSİTESİ,DEVLET,BURSA,BIRINCI Ö.,0,0,0,4605,4297,8902,961,888,1849,162,151,313,5728,5336,11064,
,BURSA ULUDAĞ ÜNİVERSİTESİ,DEVLET,BURSA,BIRINCI Ö.,9700,7586,17286,14833,16737,31570,2524,2783,5307,1090,1098,2188,28147,28204,56351,
,ÇAĞ ÜNİVERSİTESİ,VAKIF,MERSİN,BIRINCI Ö.,525,681,1206,1012,1473,2485,290,437,727,9,15,24,1836,2606,4442,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,DEVLET,ÇANAKKALE,BIRINCI Ö.,6739,5743,12482,10296,13374,23670,1630,1921,3551,364,452,816,19029,21490,40519,
,ÇANKAYA ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,171,79,250,2997,2572,5569,402,372,774,26,41,67,3596,3064,6660,
,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,DEVLET,ÇANKIRI,BIRINCI Ö.,2447,1607,4054,4099,5439,9538,1062,915,1977,142,125,267,7750,8086,15836,
,ÇUKUROVA ÜNİVERSİTESİ,DEVLET,ADANA,BIRINCI Ö.,6091,3935,10026,13662,13041,26703,1578,1407,2985,757,798,1555,22088,19181,41269,
,DEMİROĞLU BİLİM ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,176,555,731,463,1293,1756,13,59,72,0,1,1,652,1908,2560,
,DİCLE ÜNİVERSİTESİ,DEVLET,DİYARBAKIR,BIRINCI Ö.,6486,4843,11329,11859,10659,22518,1441,1202,2643,538,281,819,20324,16985,37309,
,DOĞUŞ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,3544,2926,6470,4234,3418,7652,236,225,461,48,12,60,8062,6581,14643,
,DOKUZ EYLÜL ÜNİVERSİTESİ,DEVLET,İZMİR,BIRINCI Ö.,5310,3424,8734,20430,19504,39934,2539,2940,5479,1003,1199,2202,29282,27067,56349,
,DÜZCE ÜNİVERSİTESİ,DEVLET,DÜZCE,BIRINCI Ö.,4449,3204,7653,7607,8017,15624,1212,941,2153,236,168,404,13504,12330,25834,
,EGE ÜNİVERSİTESİ,DEVLET,İZMİR,BIRINCI Ö.,7405,4446,11851,15804,17140,32944,1508,2062,3570,1075,1530,2605,25792,25178,50970,
,ERCİYES ÜNİVERSİTESİ,DEVLET,KAYSERİ,BIRINCI Ö.,802,1641,2443,14382,14439,28821,2638,2581,5219,1195,1124,2319,19017,19785,38802,
,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,DEVLET,ERZİNCAN,BIRINCI Ö.,4961,4086,9047,4983,6660,11643,734,822,1556,156,100,256,10834,11668,22502,
,ERZURUM TEKNİK ÜNİVERSİTESİ,DEVLET,ERZURUM,BIRINCI Ö.,0,0,0,1693,1901,3594,432,415,847,67,52,119,2192,2368,4560,
,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,DEVLET,ESKİŞEHİR,BIRINCI Ö.,1562,1310,2872,9527,9362,18889,1106,1213,2319,476,448,924,12671,12333,25004,
,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,DEVLET,ESKİŞEHİR,BIRINCI Ö.,2605,953,3558,5219,4052,9271,829,591,1420,316,270,586,8969,5866,14835,
,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,287,614,901,2370,3390,5760,235,455,690,160,196,356,3052,4655,7707,
,FENERBAHÇE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,598,1111,1709,2242,2649,4891,223,229,452,5,4,9,3068,3993,7061,
,FIRAT ÜNİVERSİTESİ,DEVLET,ELAZIĞ,BIRINCI Ö.,5257,3728,8985,10363,9939,20302,1900,1752,3652,486,424,910,18006,15843,33849,
,GALATASARAY ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,0,0,0,1464,1565,3029,272,282,554,154,143,297,1890,1990,3880,
,GAZİ ÜNİVERSİTESİ,DEVLET,ANKARA,BIRINCI Ö.,2347,1558,3905,12822,14743,27565,3241,3852,7093,1612,1933,3545,20022,22086,42108,
,GAZİANTEP İSLAM BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,DEVLET,GAZİANTEP,BIRINCI Ö.,496,730,1226,1122,1813,2935,136,59,195,0,0,0,1754,2602,4356,
,GAZİANTEP ÜNİVERSİTESİ,DEVLET,GAZİANTEP,BIRINCI Ö.,7720,6665,14385,10744,11982,22726,1819,1814,3633,481,375,856,20764,20836,41600,
,GEBZE TEKNİK ÜNİVERSİTESİ,DEVLET,KOCAELİ,BIRINCI Ö.,20,7,27,4080,3063,7143,1173,668,1841,397,374,771,5670,4112,9782,
,GİRESUN ÜNİVERSİTESİ,DEVLET,GİRESUN,BIRINCI Ö.,4553,4755,9308,5613,5833,11446,881,869,1750,70,93,163,11117,11550,22667,
,GÜMÜŞHANE ÜNİVERSİTESİ,DEVLET,GÜMÜŞHANE,BIRINCI Ö.,3567,3832,7399,3827,4097,7924,1314,777,2091,187,63,250,8895,8769,17664,
,HACETTEPE ÜNİVERSİTESİ,DEVLET,ANKARA,BIRINCI Ö.,2890,2449,5339,15544,20034,35578,1875,2574,4449,1641,2520,4161,21950,27577,49527,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,HAKKARİ ÜNİVERSİTESİ,DEVLET,HAKKARİ,BIRINCI Ö.,1105,904,2009,952,1101,2053,227,94,321,2,0,2,2286,2099,4385,
,HALİÇ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1318,1269,2587,5283,6858,12141,475,927,1402,57,111,168,7133,9165,16298,
,HARRAN ÜNİVERSİTESİ,DEVLET,ŞANLIURFA,BIRINCI Ö.,5785,4921,10706,6717,6738,13455,1142,799,1941,262,175,437,13906,12633,26539,
,HASAN KALYONCU ÜNİVERSİTESİ,VAKIF,GAZİANTEP,BIRINCI Ö.,333,662,995,2263,3474,5737,335,439,774,119,159,278,3050,4734,7784,
,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,DEVLET,HATAY,BIRINCI Ö.,4633,3838,8471,5659,5893,11552,618,658,1276,101,119,220,11011,10508,21519,
,HİTİT ÜNİVERSİTESİ,DEVLET,ÇORUM,BIRINCI Ö.,4044,3571,7615,4353,4166,8519,846,670,1516,133,87,220,9376,8494,17870,
,IĞDIR ÜNİVERSİTESİ,DEVLET,IĞDIR,BIRINCI Ö.,2312,2557,4869,2745,2964,5709,823,526,1349,81,33,114,5961,6080,12041,
,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,DEVLET,ISPARTA,BIRINCI Ö.,8983,6963,15946,2458,1100,3558,572,277,849,141,98,239,12154,8438,20592,
,IŞIK ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,499,670,1169,2811,1999,4810,110,179,289,27,51,78,3447,2899,6346,
,İBN HALDUN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,0,0,0,421,508,929,354,372,726,137,120,257,912,1000,1912,
,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,0,0,0,5749,5280,11029,383,397,780,172,189,361,6304,5866,12170,
,İNÖNÜ ÜNİVERSİTESİ,DEVLET,MALATYA,BIRINCI Ö.,2900,2407,5307,8878,11067,19945,1506,1563,3069,740,538,1278,14024,15575,29599,
,İSKENDERUN TEKNİK ÜNİVERSİTESİ,DEVLET,HATAY,BIRINCI Ö.,2793,1335,4128,3986,2040,6026,515,247,762,77,43,120,7371,3665,11036,
,İSTANBUL AREL ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,2605,2173,4778,2656,2821,5477,437,631,1068,58,83,141,5756,5708,11464,
,İSTANBUL ATLAS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,745,1044,1789,1613,3002,4615,36,130,166,0,1,1,2394,4177,6571,
,İSTANBUL AYDIN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,6866,6539,13405,10695,10389,21084,869,1508,2377,208,268,476,18638,18704,37342,
,İSTANBUL BEYKENT ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,3309,3772,7081,8041,7599,15640,535,574,1109,69,62,131,11954,12007,23961,
,İSTANBUL BİLGİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1712,2145,3857,7645,7644,15289,593,1067,1660,68,106,174,10018,10962,20980,
,İSTANBUL ESENYURT ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,2018,1725,3743,3022,2288,5310,386,349,735,3,0,3,5429,4362,9791,
,İSTANBUL GALATA ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,283,574,857,843,1309,2152,0,0,0,0,0,0,1126,1883,3009,
,İSTANBUL GEDİK ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1511,1130,2641,1782,1783,3565,679,682,1361,172,33,205,4144,3628,7772,
,İSTANBUL GELİŞİM ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,6295,5073,11368,10332,9382,19714,940,1074,2014,122,65,187,17689,15594,33283,
,İSTANBUL KENT ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,663,1524,2187,1998,3387,5385,296,519,815,39,66,105,2996,5496,8492,
,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,2251,1442,3693,4293,4808,9101,548,733,1281,91,85,176,7183,7068,14251,
,İSTANBUL MEDENİYET ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,0,0,0,5917,7725,13642,411,494,905,316,313,629,6644,8532,15176,
,İSTANBUL MEDİPOL ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,3807,7034,10841,11192,20228,31420,408,776,1184,297,506,803,15704,28544,44248,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,6216,4714,10930,10711,7495,18206,1456,1313,2769,62,39,101,18445,13561,32006,
,İSTANBUL OKAN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1905,1851,3756,5375,4771,10146,922,1458,2380,186,258,444,8388,8338,16726,
,İSTANBUL RUMELİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1465,1867,3332,2145,1802,3947,233,313,546,8,11,19,3851,3993,7844,
,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,0,0,0,2879,4996,7875,671,831,1502,341,156,497,3891,5983,9874,
,İSTANBUL SAĞLIK VE SOSYAL BİLİMLER MESLEK YÜKSEKOKULU,VAKIF MYO,İSTANBUL,BIRINCI Ö.,324,858,1182,0,0,0,0,0,0,0,0,0,324,858,1182,
,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,38,41,79,1267,1932,3199,3,11,14,5,50,55,1313,2034,3347,
,İSTANBUL ŞİŞLİ MESLEK YÜKSEKOKULU,VAKIF MYO,İSTANBUL,BIRINCI Ö.,2306,3370,5676,0,0,0,0,0,0,0,0,0,2306,3370,5676,
,İSTANBUL TEKNİK ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,24,3,27,16817,9164,25981,5710,3377,9087,2203,1783,3986,24754,14327,39081,
,İSTANBUL TİCARET ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,133,48,181,3472,3247,6719,890,866,1756,370,223,593,4865,4384,9249,
,İSTANBUL TOPKAPI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,3314,3420,6734,3938,2989,6927,734,528,1262,71,17,88,8057,6954,15011,
,İSTANBUL ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,291,274,565,19694,22025,41719,4624,4683,9307,3104,3266,6370,27713,30248,57961,
,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,DEVLET,İSTANBUL,BIRINCI Ö.,4303,3274,7577,8279,9208,17487,1049,1456,2505,884,1215,2099,14515,15153,29668,
,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1953,2551,4504,3335,4363,7698,419,417,836,43,30,73,5750,7361,13111,
,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,0,0,0,1319,2651,3970,137,263,400,54,62,116,1510,2976,4486,
,İSTİNYE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1468,1967,3435,5297,7288,12585,460,826,1286,160,258,418,7385,10339,17724,
,İZMİR BAKIRÇAY ÜNİVERSİTESİ,DEVLET,İZMİR,BIRINCI Ö.,211,206,417,2707,3407,6114,434,449,883,53,50,103,3405,4112,7517,
,İZMİR DEMOKRASİ ÜNİVERSİTESİ,DEVLET,İZMİR,BIRINCI Ö.,201,260,461,4799,5745,10544,217,349,566,21,43,64,5238,6397,11635,
,İZMİR EKONOMİ ÜNİVERSİTESİ,VAKIF,İZMİR,BIRINCI Ö.,1058,1156,2214,3817,4470,8287,174,284,458,27,48,75,5076,5958,11034,
,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,DEVLET,İZMİR,BIRINCI Ö.,326,594,920,7250,7622,14872,727,759,1486,251,246,497,8554,9221,17775,
,İZMİR KAVRAM MESLEK YÜKSEKOKULU,VAKIF MYO,İZMİR,BIRINCI Ö.,1512,1817,3329,0,0,0,0,0,0,0,0,0,1512,1817,3329,
,İZMİR TINAZTEPE ÜNİVERSİTESİ,VAKIF,İZMİR,BIRINCI Ö.,335,1006,1341,326,1296,1622,18,99,117,0,0,0,679,2401,3080,
,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,DEVLET,İZMİR,BIRINCI Ö.,0,0,0,3064,2757,5821,454,477,931,219,248,467,3737,3482,7219,
,KADİR HAS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1,1,2,2105,2808,4913,204,304,508,135,121,256,2445,3234,5679,
,KAFKAS ÜNİVERSİTESİ,DEVLET,KARS,BIRINCI Ö.,2440,3071,5511,4872,5281,10153,633,698,1331,101,108,209,8046,9158,17204,
,KAHRAMANMARAŞ İSTİKLAL ÜNİVERSİTESİ,DEVLET,KAHRAMANMARAŞ,BIRINCI Ö.,1031,474,1505,331,549,880,20,6,26,0,0,0,1382,1029,2411,
,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,DEVLET,KAHRAMANMARAŞ,BIRINCI Ö.,5518,4938,10456,6449,7566,14015,1534,1223,2757,282,196,478,13783,13923,27706,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,KAPADOKYA ÜNİVERSİTESİ,VAKIF,NEVŞEHİR,BIRINCI Ö.,2282,2584,4866,1340,2064,3404,307,403,710,14,8,22,3943,5059,9002,
,KARABÜK ÜNİVERSİTESİ,DEVLET,KARABÜK,BIRINCI Ö.,4694,3804,8498,12848,9520,22368,1699,1213,2912,876,309,1185,20117,14846,34963,
,KARADENİZ TEKNİK ÜNİVERSİTESİ,DEVLET,TRABZON,BIRINCI Ö.,2795,1933,4728,10940,9351,20291,1557,1562,3119,516,586,1102,15808,13432,29240,
,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,DEVLET,KARAMAN,BIRINCI Ö.,2781,3391,6172,3726,4900,8626,829,731,1560,86,72,158,7422,9094,16516,
,KASTAMONU ÜNİVERSİTESİ,DEVLET,KASTAMONU,BIRINCI Ö.,4269,3581,7850,5570,7010,12580,809,734,1543,203,142,345,10851,11467,22318,
,KAYSERİ ÜNİVERSİTESİ,DEVLET,KAYSERİ,BIRINCI Ö.,6249,3737,9986,1320,1408,2728,206,146,352,27,26,53,7802,5317,13119,
,KIRIKKALE ÜNİVERSİTESİ,DEVLET,KIRIKKALE,BIRINCI Ö.,3774,2528,6302,7313,9494,16807,1538,1406,2944,246,183,429,12871,13611,26482,
,KIRKLARELİ ÜNİVERSİTESİ,DEVLET,KIRKLARELİ,BIRINCI Ö.,4792,3803,8595,4711,5684,10395,506,515,1021,48,33,81,10057,10035,20092,
,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,DEVLET,KIRŞEHİR,BIRINCI Ö.,3734,3248,6982,5205,5984,11189,607,618,1225,105,84,189,9651,9934,19585,
,KİLİS 7 ARALIK ÜNİVERSİTESİ,DEVLET,KİLİS,BIRINCI Ö.,2100,2390,4490,2744,4247,6991,296,233,529,20,18,38,5160,6888,12048,
,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,KOCAELİ,BIRINCI Ö.,696,1182,1878,758,1052,1810,130,93,223,0,0,0,1584,2327,3911,
,KOCAELİ ÜNİVERSİTESİ,DEVLET,KOCAELİ,BIRINCI Ö.,9026,5925,14951,13375,13551,26926,2616,1979,4595,723,589,1312,25740,22044,47784,
,KOÇ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,0,0,0,4780,4302,9082,476,409,885,363,501,864,5619,5212,10831,
,KONYA GIDA VE TARIM ÜNİVERSİTESİ,VAKIF,KONYA,BIRINCI Ö.,0,0,0,677,688,1365,138,137,275,22,3,25,837,828,1665,
,KONYA TEKNİK ÜNİVERSİTESİ,DEVLET,KONYA,BIRINCI Ö.,2171,746,2917,2690,1471,4161,1434,555,1989,249,152,401,6544,2924,9468,
,KTO KARATAY ÜNİVERSİTESİ,VAKIF,KONYA,BIRINCI Ö.,773,1213,1986,2752,4069,6821,323,455,778,38,33,71,3886,5770,9656,
,KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ,DEVLET,KÜTAHYA,BIRINCI Ö.,7267,6222,13489,9505,8294,17799,1785,1339,3124,191,128,319,18748,15983,34731,
,KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,DEVLET,KÜTAHYA,BIRINCI Ö.,413,1301,1714,1080,2707,3787,28,67,95,9,18,27,1530,4093,5623,
,LOKMAN HEKİM ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,295,909,1204,959,2244,3203,46,186,232,26,60,86,1326,3399,4725,
,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,DEVLET,MALATYA,BIRINCI Ö.,2760,1965,4725,1726,1693,3419,183,175,358,8,7,15,4677,3840,8517,
,MALTEPE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,780,677,1457,3103,3528,6631,225,413,638,111,123,234,4219,4741,8960,
,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,DEVLET,MANİSA,BIRINCI Ö.,7231,5581,12812,10152,10443,20595,1340,1163,2503,268,221,489,18991,17408,36399,
