,KONYA TEKNİK ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,1861,616,2477,3265,1464,4729,958,419,1377,284,120,404,6368,2619,8987,
,KTO KARATAY ÜNİVERSİTESİ,VAKIF,KONYA,BİRİNCİ Ö.,458,800,1258,2793,3772,6565,337,459,796,43,23,66,3631,5054,8685,
,KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ,DEVLET,KÜTAHYA,BİRİNCİ Ö.,5480,4201,9681,9247,7588,16835,1878,1209,3087,258,122,380,16863,13120,29983,
,KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,DEVLET,KÜTAHYA,BİRİNCİ Ö.,205,637,842,754,1804,2558,13,63,76,5,7,12,977,2511,3488,
,LOKMAN HEKİM ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,240,535,775,361,869,1230,15,45,60,9,8,17,625,1457,2082,
,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,DEVLET,MALATYA,BİRİNCİ Ö.,1615,1212,2827,556,337,893,53,40,93,9,4,13,2233,1593,3826,
,MALTEPE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,823,831,1654,3952,4689,8641,465,759,1224,184,151,335,5424,6430,11854,
,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,DEVLET,MANİSA,BİRİNCİ Ö.,5642,4279,9921,10767,10005,20772,1071,1056,2127,282,261,543,17762,15601,33363,
,MARDİN ARTUKLU ÜNİVERSİTESİ,DEVLET,MARDİN,BİRİNCİ Ö.,1615,1503,3118,3341,3654,6995,545,377,922,59,19,78,5560,5553,11113,
,MARMARA ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,3102,2791,5893,22060,24002,46062,3250,3643,6893,2244,2096,4340,30656,32532,63188,
,MEF ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,1516,2064,3580,143,98,241,0,0,0,1659,2162,3821,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,MERSİN ÜNİVERSİTESİ,DEVLET,MERSİN,BİRİNCİ Ö.,5292,3333,8625,11047,10030,21077,1077,1281,2358,320,368,688,17736,15012,32748,
,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,96,209,305,3594,4585,8179,335,650,985,243,441,684,4268,5885,10153,
,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,DEVLET,MUĞLA,BİRİNCİ Ö.,5950,4135,10085,11111,10045,21156,937,1209,2146,316,326,642,18314,15715,34029,
,MUNZUR ÜNİVERSİTESİ,DEVLET,TUNCELİ,BİRİNCİ Ö.,1232,1245,2477,1562,1563,3125,353,198,551,5,2,7,3152,3008,6160,
,MUŞ ALPARSLAN ÜNİVERSİTESİ,DEVLET,MUŞ,BİRİNCİ Ö.,1835,1464,3299,2503,2951,5454,316,187,503,21,3,24,4675,4605,9280,
,NECMETTİN ERBAKAN ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,1605,867,2472,9913,13001,22914,1825,1945,3770,585,405,990,13928,16218,30146,
,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,DEVLET,NEVŞEHİR,BİRİNCİ Ö.,2061,2434,4495,4054,6172,10226,773,832,1605,168,138,306,7056,9576,16632,
,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,DEVLET,NİĞDE,BİRİNCİ Ö.,2825,1990,4815,5942,6609,12551,981,854,1835,254,174,428,10002,9627,19629,
,NİŞANTAŞI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,3279,2543,5822,7103,3882,10985,844,435,1279,24,9,33,11250,6869,18119,
,NUH NACİ YAZGAN ÜNİVERSİTESİ,VAKIF,KAYSERİ,BİRİNCİ Ö.,0,0,0,1011,1398,2409,56,69,125,0,0,0,1067,1467,2534,
,ONDOKUZ MAYIS ÜNİVERSİTESİ,DEVLET,SAMSUN,BİRİNCİ Ö.,4806,4442,9248,13957,14380,28337,1638,1851,3489,735,581,1316,21136,21254,42390,
,ORDU ÜNİVERSİTESİ,DEVLET,ORDU,BİRİNCİ Ö.,2892,2010,4902,3618,4376,7994,491,631,1122,90,88,178,7091,7105,14196,
,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,DEVLET,ANKARA,BİRİNCİ Ö.,0,0,0,13257,8946,22203,2609,2347,4956,1695,1586,3281,17561,12879,30440,
,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,DEVLET,OSMANİYE,BİRİNCİ Ö.,1759,1037,2796,3043,2836,5879,535,316,851,58,35,93,5395,4224,9619,
,OSTİM TEKNİK ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,531,86,617,626,283,909,10,1,11,0,0,0,1167,370,1537,
,ÖZYEĞİN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,4227,3228,7455,431,276,707,134,71,205,4792,3575,8367,
,PAMUKKALE ÜNİVERSİTESİ,DEVLET,DENİZLİ,BİRİNCİ Ö.,4647,4831,9478,13088,12677,25765,841,946,1787,335,385,720,18911,18839,37750,
,PİRİ REİS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1367,330,1697,2345,788,3133,24,16,40,32,3,35,3768,1137,4905,
,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,DEVLET,RİZE,BİRİNCİ Ö.,2226,1919,4145,4832,5560,10392,456,517,973,126,87,213,7640,8083,15723,
,SABANCI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,2619,1537,4156,467,310,777,219,162,381,3305,2009,5314,
,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,2042,3542,5584,3571,7619,11190,80,534,614,201,450,651,5894,12145,18039,
,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,DEVLET,SAKARYA,BİRİNCİ Ö.,6537,4376,10913,3757,1366,5123,807,285,1092,184,58,242,11285,6085,17370,
,SAKARYA ÜNİVERSİTESİ,DEVLET,SAKARYA,BİRİNCİ Ö.,408,1044,1452,12215,13466,25681,1948,1767,3715,989,590,1579,15560,16867,32427,
,SAMSUN ÜNİVERSİTESİ,DEVLET,SAMSUN,BİRİNCİ Ö.,529,212,741,1439,1042,2481,136,59,195,0,0,0,2104,1313,3417,
,SANKO ÜNİVERSİTESİ,VAKIF,GAZİANTEP,BİRİNCİ Ö.,37,127,164,374,701,1075,28,60,88,0,1,1,439,889,1328,
,SELÇUK ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,7732,6077,13809,12898,15135,28033,2093,2009,4102,1033,746,1779,23756,23967,47723,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,SİİRT ÜNİVERSİTESİ,DEVLET,SİİRT,BİRİNCİ Ö.,2091,1825,3916,4025,3606,7631,457,261,718,59,13,72,6632,5705,12337,
,SİNOP ÜNİVERSİTESİ,DEVLET,SİNOP,BİRİNCİ Ö.,2094,1622,3716,2516,3172,5688,282,240,522,8,4,12,4900,5038,9938,
,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,DEVLET,SİVAS,BİRİNCİ Ö.,0,0,0,0,0,0,54,29,83,16,3,19,70,32,102,
,SİVAS CUMHURİYET ÜNİVERSİTESİ,DEVLET,SİVAS,BİRİNCİ Ö.,5267,5303,10570,10837,12032,22869,1095,1210,2305,270,201,471,17469,18746,36215,
,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,DEVLET,ISPARTA,BİRİNCİ Ö.,865,2241,3106,11549,12135,23684,1244,1344,2588,670,570,1240,14328,16290,30618,
,ŞIRNAK ÜNİVERSİTESİ,DEVLET,ŞIRNAK,BİRİNCİ Ö.,818,801,1619,975,698,1673,400,146,546,20,3,23,2213,1648,3861,
,TARSUS ÜNİVERSİTESİ,DEVLET,MERSİN,BİRİNCİ Ö.,691,651,1342,541,259,800,212,131,343,24,14,38,1468,1055,2523,
,TED ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,0,0,0,1657,2565,4222,64,116,180,0,7,7,1721,2688,4409,
,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,DEVLET,TEKİRDAĞ,BİRİNCİ Ö.,5673,3421,9094,6605,6169,12774,713,778,1491,117,126,243,13108,10494,23602,
,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,0,0,0,2726,2433,5159,312,223,535,85,48,133,3123,2704,5827,
,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,DEVLET,TOKAT,BİRİNCİ Ö.,4343,4082,8425,7159,7563,14722,1068,931,1999,220,144,364,12790,12720,25510,
,TOROS ÜNİVERSİTESİ,VAKIF,MERSİN,BİRİNCİ Ö.,473,727,1200,788,776,1564,126,159,285,8,4,12,1395,1666,3061,
,TRABZON ÜNİVERSİTESİ,DEVLET,TRABZON,BİRİNCİ Ö.,1381,1461,2842,2888,4346,7234,218,358,576,110,126,236,4597,6291,10888,
,TRAKYA ÜNİVERSİTESİ,DEVLET,EDİRNE,BİRİNCİ Ö.,5043,4080,9123,10911,11506,22417,1112,1303,2415,323,356,679,17389,17245,34634,
,TÜRK HAVA KURUMU ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,464,204,668,1598,679,2277,4,3,7,26,3,29,2092,889,2981,
,TÜRK-ALMAN ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,0,0,0,1555,1156,2711,81,86,167,18,11,29,1654,1253,2907,
,UFUK ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,554,725,1279,1151,1758,2909,212,336,548,6,3,9,1923,2822,4745,
,UŞAK ÜNİVERSİTESİ,DEVLET,UŞAK,BİRİNCİ Ö.,2679,2311,4990,7313,7411,14724,314,318,632,162,97,259,10468,10137,20605,
,ÜSKÜDAR ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1635,3273,4908,4729,7378,12107,924,2208,3132,45,171,216,7333,13030,20363,
,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,DEVLET,VAN,BİRİNCİ Ö.,3583,2845,6428,7738,7197,14935,1482,1089,2571,454,211,665,13257,11342,24599,
,YALOVA ÜNİVERSİTESİ,DEVLET,YALOVA,BİRİNCİ Ö.,2231,2070,4301,3480,2908,6388,424,284,708,133,107,240,6268,5369,11637,
,YAŞAR ÜNİVERSİTESİ,VAKIF,İZMİR,BİRİNCİ Ö.,747,493,1240,3330,3199,6529,204,298,502,88,86,174,4369,4076,8445,
,YEDİTEPE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,256,23,279,8659,9519,18178,752,1424,2176,469,664,1133,10136,11630,21766,
,YILDIZ TEKNİK ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,40,23,63,15167,11122,26289,2529,2103,4632,1329,1297,2626,19065,14545,33610,
,YOZGAT BOZOK ÜNİVERSİTESİ,DEVLET,YOZGAT,BİRİNCİ Ö.,3351,2407,5758,4234,5163,9397,535,380,915,50,18,68,8170,7968,16138,
,YÜKSEK İHTİSAS ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,239,474,713,306,693,999,2,3,5,0,0,0,547,1170,1717,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,DEVLET,ZONGULDAK,BİRİNCİ Ö.,4392,4414,8806,7104,8029,15133,782,788,1570,155,111,266,12433,13342,25775,
,TOPLAM,,,,395500,342818,738318,1049614,1057231,2106845,146018,143742,289760,55558,50590,106148,1646690,1594381,3241071,
,,,,,,,,,,,,,,,,,,,,
