,BEYKOZ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1313,1016,2329,1538,1356,2894,266,241,507,0,0,0,3117,2613,5730,
,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,193,655,848,688,1712,2400,19,73,92,33,79,112,933,2519,3452,
,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,DEVLET,BİLECİK,BİRİNCİ Ö.,3759,3085,6844,4572,4196,8768,815,497,1312,83,75,158,9229,7853,17082,
,BİNGÖL ÜNİVERSİTESİ,DEVLET,BİNGÖL,BİRİNCİ Ö.,3420,3009,6429,3164,3296,6460,639,353,992,171,34,205,7394,6692,14086,
,BİRUNİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,788,2008,2796,2458,5992,8450,117,313,430,46,86,132,3409,8399,11808,
,BİTLİS EREN ÜNİVERSİTESİ,DEVLET,BİTLİS,BİRİNCİ Ö.,3082,2693,5775,1759,2066,3825,626,269,895,16,15,31,5483,5043,10526,
,BOĞAZİÇİ ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,0,0,0,7395,5800,13195,901,788,1689,448,479,927,8744,7067,15811,
,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,DEVLET,BOLU,BİRİNCİ Ö.,3277,2956,6233,7955,10216,18171,1065,1149,2214,280,290,570,12577,14611,27188,
,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,DEVLET,BURDUR,BİRİNCİ Ö.,5348,4673,10021,7245,8265,15510,1101,1124,2225,186,168,354,13880,14230,28110,
,BURSA TEKNİK ÜNİVERSİTESİ,DEVLET,BURSA,BİRİNCİ Ö.,0,0,0,4247,3826,8073,932,791,1723,159,131,290,5338,4748,10086,
,BURSA ULUDAĞ ÜNİVERSİTESİ,DEVLET,BURSA,BİRİNCİ Ö.,9062,6790,15852,15382,16800,32182,2372,2792,5164,1173,1092,2265,27989,27474,55463,
,ÇAĞ ÜNİVERSİTESİ,VAKIF,MERSİN,BİRİNCİ Ö.,442,534,976,966,1414,2380,330,450,780,8,16,24,1746,2414,4160,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,DEVLET,ÇANAKKALE,BİRİNCİ Ö.,6552,5294,11846,10410,12776,23186,1702,2024,3726,366,429,795,19030,20523,39553,
,ÇANKAYA ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,126,74,200,2959,2472,5431,414,373,787,33,30,63,3532,2949,6481,
,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,DEVLET,ÇANKIRI,BİRİNCİ Ö.,2362,1482,3844,4199,4949,9148,2563,1642,4205,194,136,330,9318,8209,17527,
,ÇUKUROVA ÜNİVERSİTESİ,DEVLET,ADANA,BİRİNCİ Ö.,5725,3599,9324,12964,12406,25370,1575,1450,3025,821,853,1674,21085,18308,39393,
,DEMİROĞLU BİLİM ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,165,506,671,556,1333,1889,10,47,57,0,1,1,731,1887,2618,
,DİCLE ÜNİVERSİTESİ,DEVLET,DİYARBAKIR,BİRİNCİ Ö.,5358,3943,9301,11181,9700,20881,1404,1043,2447,564,268,832,18507,14954,33461,
,DOĞUŞ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,2818,2521,5339,3924,3168,7092,280,230,510,26,31,57,7048,5950,12998,
,DOKUZ EYLÜL ÜNİVERSİTESİ,DEVLET,İZMİR,BİRİNCİ Ö.,5203,3085,8288,20152,18255,38407,2732,3254,5986,1136,1253,2389,29223,25847,55070,
,DÜZCE ÜNİVERSİTESİ,DEVLET,DÜZCE,BİRİNCİ Ö.,4229,2934,7163,7849,7810,15659,1369,1060,2429,265,183,448,13712,11987,25699,
,EGE ÜNİVERSİTESİ,DEVLET,İZMİR,BİRİNCİ Ö.,7431,4275,11706,15869,16606,32475,1753,2486,4239,1232,1733,2965,26285,25100,51385,
,ERCİYES ÜNİVERSİTESİ,DEVLET,KAYSERİ,BİRİNCİ Ö.,823,1603,2426,13906,14074,27980,2751,2703,5454,1262,1163,2425,18742,19543,38285,
,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,DEVLET,ERZİNCAN,BİRİNCİ Ö.,4689,3597,8286,5008,6460,11468,775,760,1535,157,98,255,10629,10915,21544,
,ERZURUM TEKNİK ÜNİVERSİTESİ,DEVLET,ERZURUM,BİRİNCİ Ö.,0,0,0,1511,1628,3139,365,334,699,71,57,128,1947,2019,3966,
,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,DEVLET,ESKİŞEHİR,BİRİNCİ Ö.,1569,1258,2827,9501,8883,18384,1237,1353,2590,504,460,964,12811,11954,24765,
,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,DEVLET,ESKİŞEHİR,BİRİNCİ Ö.,2407,786,3193,5206,3997,9203,915,664,1579,350,291,641,8878,5738,14616,
,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,234,546,780,2271,3260,5531,247,496,743,149,177,326,2901,4479,7380,
,FENERBAHÇE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,506,957,1463,1778,1974,3752,92,58,150,5,2,7,2381,2991,5372,
,FIRAT ÜNİVERSİTESİ,DEVLET,ELAZIĞ,BİRİNCİ Ö.,4731,3003,7734,10102,9188,19290,1807,1603,3410,511,409,920,17151,14203,31354,
,GALATASARAY ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,0,0,0,1356,1341,2697,315,316,631,170,157,327,1841,1814,3655,
,GAZİ ÜNİVERSİTESİ,DEVLET,ANKARA,BİRİNCİ Ö.,2201,1428,3629,12271,14168,26439,2559,3213,5772,1659,1965,3624,18690,20774,39464,
,GAZİANTEP İSLAM BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,DEVLET,GAZİANTEP,BİRİNCİ Ö.,341,517,858,712,1166,1878,99,48,147,0,0,0,1152,1731,2883,
,GAZİANTEP ÜNİVERSİTESİ,DEVLET,GAZİANTEP,BİRİNCİ Ö.,6919,5767,12686,10026,11197,21223,2148,2039,4187,511,376,887,19604,19379,38983,
,GEBZE TEKNİK ÜNİVERSİTESİ,DEVLET,KOCAELİ,BİRİNCİ Ö.,0,0,0,3884,2862,6746,1322,767,2089,431,371,802,5637,4000,9637,
,GİRESUN ÜNİVERSİTESİ,DEVLET,GİRESUN,BİRİNCİ Ö.,4645,4376,9021,5254,5665,10919,924,870,1794,78,94,172,10901,11005,21906,
,GÜMÜŞHANE ÜNİVERSİTESİ,DEVLET,GÜMÜŞHANE,BİRİNCİ Ö.,3373,3347,6720,3247,3792,7039,1284,755,2039,107,61,168,8011,7955,15966,
,HACETTEPE ÜNİVERSİTESİ,DEVLET,ANKARA,BİRİNCİ Ö.,2802,2396,5198,16236,20905,37141,2138,2899,5037,1838,2593,4431,23014,28793,51807,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,HAKKARİ ÜNİVERSİTESİ,DEVLET,HAKKARİ,BİRİNCİ Ö.,984,741,1725,803,933,1736,195,72,267,0,0,0,1982,1746,3728,
,HALİÇ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1212,1241,2453,5088,6265,11353,464,840,1304,51,95,146,6815,8441,15256,
,HARRAN ÜNİVERSİTESİ,DEVLET,ŞANLIURFA,BİRİNCİ Ö.,5212,4346,9558,6197,6397,12594,1195,777,1972,282,177,459,12886,11697,24583,
,HASAN KALYONCU ÜNİVERSİTESİ,VAKIF,GAZİANTEP,BİRİNCİ Ö.,335,630,965,2325,3330,5655,394,472,866,132,164,296,3186,4596,7782,
,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,DEVLET,HATAY,BİRİNCİ Ö.,4966,4326,9292,6528,7026,13554,644,663,1307,119,133,252,12257,12148,24405,
,HİTİT ÜNİVERSİTESİ,DEVLET,ÇORUM,BİRİNCİ Ö.,3812,3201,7013,3979,3845,7824,861,679,1540,132,85,217,8784,7810,16594,
,IĞDIR ÜNİVERSİTESİ,DEVLET,IĞDIR,BİRİNCİ Ö.,2199,2226,4425,2469,2526,4995,893,489,1382,83,29,112,5644,5270,10914,
,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,DEVLET,ISPARTA,BİRİNCİ Ö.,9361,6573,15934,2396,929,3325,575,265,840,154,103,257,12486,7870,20356,
,IŞIK ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,458,562,1020,2832,1912,4744,172,232,404,32,55,87,3494,2761,6255,
,İBN HALDUN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,407,496,903,384,357,741,133,103,236,924,956,1880,
,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,0,0,0,5704,5185,10889,384,402,786,187,202,389,6275,5789,12064,
,İNÖNÜ ÜNİVERSİTESİ,DEVLET,MALATYA,BİRİNCİ Ö.,2552,2174,4726,8551,10456,19007,1638,1562,3200,808,573,1381,13549,14765,28314,
,İSKENDERUN TEKNİK ÜNİVERSİTESİ,DEVLET,HATAY,BİRİNCİ Ö.,2647,1173,3820,3812,1912,5724,639,299,938,94,44,138,7192,3428,10620,
,İSTANBUL AREL ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,2279,2043,4322,2592,2719,5311,569,760,1329,102,109,211,5542,5631,11173,
,İSTANBUL ATLAS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,354,722,1076,954,1937,2891,32,119,151,0,0,0,1340,2778,4118,
,İSTANBUL AYDIN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,6171,5763,11934,9991,9472,19463,1156,1660,2816,189,232,421,17507,17127,34634,
,İSTANBUL BEYKENT ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,2885,3520,6405,8306,7717,16023,702,692,1394,75,66,141,11968,11995,23963,
,İSTANBUL BİLGİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1462,1919,3381,7829,7236,15065,654,1152,1806,60,89,149,10005,10396,20401,
,İSTANBUL ESENYURT ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1464,1282,2746,2083,1624,3707,182,198,380,0,0,0,3729,3104,6833,
,İSTANBUL GALATA ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,250,537,787,612,964,1576,0,0,0,0,0,0,862,1501,2363,
,İSTANBUL GEDİK ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1245,896,2141,1568,1576,3144,675,631,1306,116,37,153,3604,3140,6744,
,İSTANBUL GELİŞİM ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,5570,4672,10242,10386,9190,19576,1220,1273,2493,115,50,165,17291,15185,32476,
,İSTANBUL KENT ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,526,1257,1783,1453,2687,4140,219,370,589,24,33,57,2222,4347,6569,
,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1992,1262,3254,4230,4638,8868,626,717,1343,96,85,181,6944,6702,13646,
,İSTANBUL MEDENİYET ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,0,0,0,5586,7156,12742,513,573,1086,316,302,618,6415,8031,14446,
,İSTANBUL MEDİPOL ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,3487,6526,10013,10031,18374,28405,416,826,1242,323,486,809,14257,26212,40469,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,5117,3902,9019,9687,6202,15889,1450,1136,2586,46,21,67,16300,11261,27561,
,İSTANBUL OKAN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1877,1696,3573,5220,4571,9791,867,1418,2285,198,250,448,8162,7935,16097,
,İSTANBUL RUMELİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1179,1561,2740,1767,1467,3234,289,313,602,7,7,14,3242,3348,6590,
,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,2915,4933,7848,1021,1139,2160,426,181,607,4362,6253,10615,
,İSTANBUL SAĞLIK VE SOSYAL BİLİMLER MESLEK YÜKSEKOKULU,VAKIF MYO,İSTANBUL,BİRİNCİ Ö.,331,788,1119,0,0,0,0,0,0,0,0,0,331,788,1119,
,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,82,161,243,752,1245,1997,1,13,14,3,36,39,838,1455,2293,
,İSTANBUL ŞİŞLİ MESLEK YÜKSEKOKULU,VAKIF MYO,İSTANBUL,BİRİNCİ Ö.,1437,2335,3772,0,0,0,0,0,0,0,0,0,1437,2335,3772,
,İSTANBUL TEKNİK ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,0,0,0,17104,9202,26306,5675,3326,9001,2336,1839,4175,25115,14367,39482,
,İSTANBUL TİCARET ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,58,23,81,3424,2997,6421,1001,900,1901,371,221,592,4854,4141,8995,
,İSTANBUL TOPKAPI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,2512,2729,5241,2835,2156,4991,693,527,1220,56,9,65,6096,5421,11517,
,İSTANBUL ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,335,290,625,19875,21601,41476,5021,5096,10117,3426,3392,6818,28657,30379,59036,
,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,DEVLET,İSTANBUL,BİRİNCİ Ö.,4490,3149,7639,8556,9165,17721,1004,1357,2361,968,1289,2257,15018,14960,29978,
,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1086,1570,2656,2654,3484,6138,512,453,965,44,26,70,4296,5533,9829,
,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,1016,1911,2927,139,260,399,56,62,118,1211,2233,3444,
,İSTİNYE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1216,1772,2988,4354,6294,10648,269,469,738,121,201,322,5960,8736,14696,
,İZMİR BAKIRÇAY ÜNİVERSİTESİ,DEVLET,İZMİR,BİRİNCİ Ö.,191,197,388,2473,2987,5460,324,343,667,34,39,73,3022,3566,6588,
,İZMİR DEMOKRASİ ÜNİVERSİTESİ,DEVLET,İZMİR,BİRİNCİ Ö.,189,243,432,4383,5088,9471,198,322,520,17,36,53,4787,5689,10476,
,İZMİR EKONOMİ ÜNİVERSİTESİ,VAKIF,İZMİR,BİRİNCİ Ö.,928,1054,1982,3702,4137,7839,208,318,526,29,53,82,4867,5562,10429,
,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,DEVLET,İZMİR,BİRİNCİ Ö.,296,535,831,6800,7061,13861,724,696,1420,250,220,470,8070,8512,16582,
,İZMİR KAVRAM MESLEK YÜKSEKOKULU,VAKIF MYO,İZMİR,BİRİNCİ Ö.,1254,1546,2800,0,0,0,0,0,0,0,0,0,1254,1546,2800,
,İZMİR TINAZTEPE ÜNİVERSİTESİ,VAKIF,İZMİR,BİRİNCİ Ö.,273,803,1076,210,861,1071,8,58,66,0,0,0,491,1722,2213,
,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,DEVLET,İZMİR,BİRİNCİ Ö.,0,0,0,2926,2653,5579,435,445,880,212,251,463,3573,3349,6922,
,KADİR HAS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,3,3,6,2173,2810,4983,216,339,555,142,121,263,2534,3273,5807,
,KAFKAS ÜNİVERSİTESİ,DEVLET,KARS,BİRİNCİ Ö.,2222,2612,4834,4683,4951,9634,738,802,1540,102,105,207,7745,8470,16215,
,KAHRAMANMARAŞ İSTİKLAL ÜNİVERSİTESİ,DEVLET,KAHRAMANMARAŞ,BİRİNCİ Ö.,901,412,1313,149,307,456,19,4,23,0,0,0,1069,723,1792,
,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,DEVLET,KAHRAMANMARAŞ,BİRİNCİ Ö.,5113,4340,9453,6203,7313,13516,1578,1246,2824,301,209,510,13195,13108,26303,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,KAPADOKYA ÜNİVERSİTESİ,VAKIF,NEVŞEHİR,BİRİNCİ Ö.,2004,2407,4411,956,1615,2571,346,416,762,9,3,12,3315,4441,7756,
,KARABÜK ÜNİVERSİTESİ,DEVLET,KARABÜK,BİRİNCİ Ö.,4767,3620,8387,13353,9166,22519,1998,1417,3415,885,282,1167,21003,14485,35488,
,KARADENİZ TEKNİK ÜNİVERSİTESİ,DEVLET,TRABZON,BİRİNCİ Ö.,2717,1738,4455,11020,9043,20063,1587,1554,3141,586,582,1168,15910,12917,28827,
,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,DEVLET,KARAMAN,BİRİNCİ Ö.,2657,3056,5713,3431,4473,7904,850,729,1579,88,66,154,7026,8324,15350,
,KASTAMONU ÜNİVERSİTESİ,DEVLET,KASTAMONU,BİRİNCİ Ö.,4119,3168,7287,5590,6586,12176,947,889,1836,219,149,368,10875,10792,21667,
,KAYSERİ ÜNİVERSİTESİ,DEVLET,KAYSERİ,BİRİNCİ Ö.,5493,3144,8637,888,1072,1960,210,141,351,29,25,54,6620,4382,11002,
,KIRIKKALE ÜNİVERSİTESİ,DEVLET,KIRIKKALE,BİRİNCİ Ö.,3384,2228,5612,7196,9096,16292,1521,1313,2834,277,196,473,12378,12833,25211,
,KIRKLARELİ ÜNİVERSİTESİ,DEVLET,KIRKLARELİ,BİRİNCİ Ö.,4530,3336,7866,4490,5183,9673,554,538,1092,37,28,65,9611,9085,18696,
,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,DEVLET,KIRŞEHİR,BİRİNCİ Ö.,3587,2800,6387,5306,5841,11147,634,562,1196,104,67,171,9631,9270,18901,
,KİLİS 7 ARALIK ÜNİVERSİTESİ,DEVLET,KİLİS,BİRİNCİ Ö.,1776,1914,3690,2371,3677,6048,250,189,439,19,15,34,4416,5795,10211,
,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,KOCAELİ,BİRİNCİ Ö.,597,1273,1870,471,687,1158,108,67,175,0,0,0,1176,2027,3203,
,KOCAELİ ÜNİVERSİTESİ,DEVLET,KOCAELİ,BİRİNCİ Ö.,9043,5651,14694,13607,13049,26656,2836,2149,4985,840,639,1479,26326,21488,47814,
,KOÇ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,4561,4132,8693,520,466,986,386,485,871,5467,5083,10550,
,KONYA GIDA VE TARIM ÜNİVERSİTESİ,VAKIF,KONYA,BİRİNCİ Ö.,0,0,0,508,667,1175,50,89,139,5,6,11,563,762,1325,
,KONYA TEKNİK ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,2137,718,2855,2787,1349,4136,1834,958,2792,280,140,420,7038,3165,10203,
,KTO KARATAY ÜNİVERSİTESİ,VAKIF,KONYA,BİRİNCİ Ö.,656,1028,1684,2557,3762,6319,299,418,717,37,33,70,3549,5241,8790,
,KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ,DEVLET,KÜTAHYA,BİRİNCİ Ö.,6659,5151,11810,9597,8044,17641,2399,1762,4161,252,140,392,18907,15097,34004,
,KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,DEVLET,KÜTAHYA,BİRİNCİ Ö.,335,1136,1471,945,2397,3342,30,69,99,8,9,17,1318,3611,4929,
,LOKMAN HEKİM ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,281,848,1129,779,1812,2591,45,152,197,25,45,70,1130,2857,3987,
